10000,3394815,Mirador,Mirador,-5.46667,-40.06667,P,PPL,BR,,6.0,2313302.0,,,0,,560,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001,3394816,Miracica,Miracica,-8.95667,-36.62,P,PPLL,BR,,30.0,2606002.0,,,0,,795,America/Recife,2012-08-03,Sao Jose de Baraunas,São José de Baraúnas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10722,3395538,Rio Manuel Alves Pequeno,Rio Manuel Alves Pequeno,-7.92709,-47.94563,H,STM,BR,,31.0,,,,0,,164,America/Araguaina,2021-08-27,Manuel Alves Pequeno River,Rio Manuel Alves Pequeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10723,3395539,Rio Manuel Alves Grande,Rio Manuel Alves Grande,-7.45,-47.58333,H,STM,BR,,13.0,,,,0,,159,America/Araguaina,2021-09-05,Manuel Alves Grande River,Rio Manoel Alves Grande,Rio Manuel Alves,Rio Manuel Alves Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10724,3395540,Serra Manuel Alves,Serra Manuel Alves,-5.16667,-40.15,T,UPLD,BR,,6.0,,,,0,,627,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10725,3395541,Lagoa do Manuel,Lagoa do Manuel,-4.43333,-41.9,H,LK,BR,,20.0,,,,0,,131,America/Fortaleza,2012-01-19,Lagoa do Manoel,Lagoa do Manuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10726,3395542,Manto,Manto,-6.34959,-40.01766,P,PPL,BR,,6.0,2311900.0,,,0,,356,America/Fortaleza,2014-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10727,3395543,Mantiqueira,Mantiqueira,-7.75,-38.83333,P,PPL,BR,,30.0,2613503.0,,,0,,512,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10728,3395544,Igarapé Mantible,Igarape Mantible,-7.26667,-58.68333,H,STM,BR,,4.0,,,,0,,133,America/Manaus,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10729,3395545,Cachoeira Mantible,Cachoeira Mantible,-7.28333,-58.68333,H,FLLS,BR,,4.0,,,,0,,135,America/Manaus,2012-01-19,Cachoeira Mantiba,Cachoeira Mantible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10730,3395546,Açude Mantenca,Acude Mantenca,-4.05,-40.18333,H,RSV,BR,,6.0,,,,0,,189,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10731,3395547,Manso,Manso,-5.55,-45.53333,P,PPL,BR,,13.0,2105476.0,,,0,,277,America/Fortaleza,2012-08-03,Mamoi,Mamoí,Manso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10732,3395548,Açude Mansinho,Acude Mansinho,-5.68333,-38.36667,H,RSV,BR,,6.0,,,,0,,156,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10733,3395549,Mansinho,Mansinho,-5.8,-38.13333,P,PPL,BR,,6.0,2311231.0,,,0,,156,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10734,3395550,Mansinho,Mansinho,-5.13333,-41.68333,P,PPL,BR,,20.0,2205516.0,,,0,,204,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10735,3395551,Ponta Mansinha,Ponta Mansinha,-1.36667,-45.11667,T,PT,BR,,13.0,2100832.0,,,0,,1,America/Belem,2018-12-05,Ponta Mansinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736,3395552,Mansinha,Mansinha,-9.45983,-47.32853,P,PPL,BR,,31.0,1718758.0,,,0,,329,America/Araguaina,2013-03-05,Mansinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10737,3395553,Mansinha,Mansinha,-8.36667,-37.61667,P,PPL,BR,,30.0,2606606.0,,,0,,440,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10738,3395554,Mansinha,Mansinha,-7.06667,-38.86667,P,PPL,BR,,6.0,2302008.0,,,0,,305,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10739,3395555,Rio Mans,Rio Mans,-7.95,-35.8,H,STMI,BR,,30.0,,,,0,,427,America/Recife,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740,3395556,Manoel Soares,Manoel Soares,-7.63333,-37.68333,P,PPL,BR,,30.0,2600104.0,,,0,,651,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10741,3395557,Serra do Manoel Reis,Serra do Manoel Reis,-7.95,-38.03333,T,MT,BR,,30.0,2605608.0,,,0,,531,America/Maceio,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10742,3395558,Manoel Mororó,Manoel Mororo,-7.35,-38.93333,P,PPL,BR,,6.0,2308302.0,,,0,,344,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10743,3395559,Morro Manoel José,Morro Manoel Jose,-7.63333,-41.38333,T,UPLD,BR,,20.0,,,,0,,306,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10744,3395560,Manoel Ferreira,Manoel Ferreira,-5.91667,-40.65,P,PPL,BR,,6.0,2313302.0,,,0,,517,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10745,3395561,Lagoa Manoel Fernandes,Lagoa Manoel Fernandes,-3.65,-38.88333,H,LKI,BR,,6.0,,,,0,,28,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10746,3395562,Manoel dos Santos,Manoel dos Santos,-1.18333,-47.01667,P,PPL,BR,,16.0,1508035.0,,,0,,45,America/Belem,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10747,3395563,Serra Manoel Dias,Serra Manoel Dias,-3.8,-39.96667,T,UPLD,BR,,6.0,,,,0,,304,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10748,3395564,Manoel Dias,Manoel Dias,-6.01667,-36.73333,P,PPL,BR,,22.0,2411403.0,,,0,,165,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10749,3395565,Manoel Dias,Manoel Dias,-3.75,-40.01667,P,PPL,BR,,6.0,2312908.0,,,0,,130,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10750,3395566,Manoel de Mato,Manoel de Mato,-7.65,-37.91667,P,PPL,BR,,17.0,2516607.0,,,0,,763,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10751,3395567,Riacho do Manoel Casado,Riacho do Manoel Casado,-5.12667,-36.44056,H,STMI,BR,,22.0,,,,0,,11,America/Fortaleza,2012-01-19,Riacho Manoel Casado,Riacho do Manoel Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10752,3395568,Serra Manoel Carlos,Serra Manoel Carlos,-6.11667,-36.11667,T,UPLD,BR,,22.0,,,,0,,433,America/Recife,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10753,3395569,Riacho do Manoel Carlos,Riacho do Manoel Carlos,-5.78333,-41.76667,H,STMI,BR,,20.0,,,,0,,201,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10754,3395570,Manoel Alexandre,Manoel Alexandre,-6.48333,-39.18333,P,PPL,BR,,6.0,2303808.0,,,0,,292,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10755,3395571,Manjericão,Manjericao,-5.94139,-36.32944,P,PPL,BR,,22.0,2402709.0,,,0,,492,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10756,3395572,Lagoa da Maniz,Lagoa da Maniz,-5.95,-42.91667,H,LKI,BR,,20.0,,,,0,,174,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10757,3395573,Cachoeira Maniva,Cachoeira Maniva,-0.23333,-56.88333,H,FLLS,BR,,16.0,,,,0,,135,America/Manaus,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10758,3395574,Manituba,Manituba,-5.23,-39.56944,P,PPLL,BR,,6.0,2311405.0,,,0,,253,America/Fortaleza,2012-08-03,Algodao,Algodoes,Algodão,Algodões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10759,3395575,Manino,Manino,-7.2,-40.63333,P,PPL,BR,,20.0,2204303.0,,,0,,609,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10760,3395576,Cachoeira do Manigobalzinho,Cachoeira do Manigobalzinho,-5.98333,-57.48333,H,FLLS,BR,,16.0,,,,0,,135,America/Manaus,2012-01-19,Cachoeira do Manigobal-sinho,Cachoeira do Manigobalzinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10761,3395577,Riacho Manicobinha,Riacho Manicobinha,-3.66304,-39.25525,H,STMI,BR,,6.0,,,,0,,28,America/Fortaleza,2012-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10762,3395578,Serrote da Maniçoba,Serrote da Manicoba,-8.68333,-40.11667,T,HLL,BR,,30.0,2608750.0,,,0,,436,America/Maceio,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10763,3395579,Serra da Maniçoba,Serra da Manicoba,-8.56667,-36.18333,T,UPLD,BR,,30.0,,,,0,,642,America/Maceio,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10764,3395580,Serra da Maniçoba,Serra da Manicoba,-6.51667,-37.96667,T,MT,BR,,17.0,2502300.0,,,0,,411,America/Fortaleza,2018-12-05,Serra da Manicoba,Serra da Maniçoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10765,3395581,Serra da Manicoba,Serra da Manicoba,-5.70028,-36.10833,T,MT,BR,,22.0,2406700.0,,,0,371.0,368,America/Recife,2018-12-05,Serra da Manicoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10766,3395582,Serra da Maniçoba,Serra da Manicoba,-4.55,-41.05,T,HLL,BR,,6.0,2305902.0,,,0,,477,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10767,3395583,Riacho da Manicoba,Riacho da Manicoba,-5.91667,-37.71667,H,STMI,BR,,22.0,,,,0,,136,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10768,3395584,Riacho Maniçoba,Riacho Manicoba,-7.83333,-37.75,H,STMI,BR,,30.0,,,,0,,538,America/Maceio,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10769,3395585,Riacho Maniçoba,Riacho Manicoba,-7.61667,-39.68333,H,STMI,BR,,30.0,,,,0,,487,America/Fortaleza,2012-01-19,Manicoba Creek,Maniçoba Creek,Riacho Manicoba,Riacho Maniçoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10770,3395586,Maniçoba,Manicoba,-9.25,-40.3,P,PPL,BR,,5.0,2918407.0,,,0,,363,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10771,3395587,Maniçoba,Manicoba,-8.25,-36.0725,P,PPLL,BR,,30.0,2604106.0,,,0,,679,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10772,3395588,Manicoba,Manicoba,-7.63333,-38.36667,P,PPL,BR,,17.0,2513505.0,,,0,,450,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10773,3395589,Maniçoba,Manicoba,-6.65,-37.81667,P,PPL,BR,,17.0,2512101.0,,,0,,213,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10774,3395590,Maniçoba,Manicoba,-6.1,-38.55,P,PPL,BR,,6.0,2310803.0,,,0,,361,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10775,3395591,Manicoba,Manicoba,-5.65944,-36.06333,P,PPL,BR,,22.0,2401909.0,,,0,,140,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10776,3395592,Praia de Manibu,Praia de Manibu,-4.8,-37.25,T,BCH,BR,,6.0,,,,0,,-9999,America/Noronha,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10777,3395593,Manibú,Manibu,-4.81389,-37.2725,P,PPLL,BR,,6.0,2305357.0,,,0,,12,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10778,3395594,Ponta de Mangunça,Ponta de Mangunca,-1.66667,-44.66667,T,PT,BR,,13.0,,,,0,,-9999,America/Belem,2018-12-05,Ponta de Mangunca,Ponta de Mangunça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10779,3395595,Ilha Mangunça,Ilha Mangunca,-1.61667,-44.71667,T,ISL,BR,,13.0,,,,0,,10,America/Belem,2018-12-05,Ilha Mangunca,Ilha Mangunça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10780,3395596,Barra de Mangunça,Barra de Mangunca,-1.66667,-44.7,H,INLT,BR,,13.0,,,,0,,-9999,America/Belem,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10781,3395597,Mangunça,Mangunca,-1.61667,-44.66667,P,PPL,BR,,13.0,2103703.0,,,0,,7,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10782,3395598,Ponta de Manguinhos,Ponta de Manguinhos,-8.7,-35.08333,T,PT,BR,,30.0,2614857.0,,,0,,-9999,America/Recife,2012-08-03,Ponta Manguinho,Ponta de Manguinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10783,3395599,Ilha de Manguinho,Ilha de Manguinho,-2.84083,-41.91139,T,ISL,BR,,13.0,,,,0,,5,America/Fortaleza,2018-12-05,Ilha de Manguinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10784,3395600,Córrego Manguinho,Corrego Manguinho,-4.8,-37.35,H,STM,BR,,6.0,,,,0,,15,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10785,3395601,Ponta dos Mangues Verdes,Ponta dos Mangues Verdes,-2.36667,-43.28333,T,PT,BR,,13.0,2110278.0,,,0,,3,America/Fortaleza,2012-08-03,Ponta Mangues,Ponta dos Mangues Verdes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10786,3395602,Ponta dos Mangues Secos,Ponta dos Mangues Secos,-2.38333,-43.46667,T,PT,BR,,13.0,2109403.0,,,0,,1,America/Belem,2012-08-03,Ponta Mangues,Ponta Mangues Seccos,Ponta do Mangue,Ponta dos Mangues Secos,Ponta dos Mangues-Secos,Ponta dos Mangues-Sêcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10787,3395603,Serra do Mangue Sêco,Serra do Mangue Seco,-5.17562,-36.42878,T,HLL,BR,,22.0,2407203.0,,,0,104.0,114,America/Fortaleza,2017-12-27,Mangue Secco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10788,3395604,Ponta dos Mangues,Ponta dos Mangues,-8.93333,-35.15,T,PT,BR,,2.0,,,,0,,-9999,America/Noronha,2012-01-19,Ponta do Mangue,Ponta dos Mangues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10789,3395605,Manguenza Cabôclo,Manguenza Caboclo,-7.48333,-37.98333,P,PPL,BR,,17.0,2510204.0,,,0,,344,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10790,3395606,Manguenza,Manguenza,-7.36667,-37.73333,P,PPL,BR,,17.0,2506707.0,,,0,,532,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10791,3395607,Mangueiras,Mangueiras,-5.33333,-49.13333,P,PPL,BR,,16.0,1504208.0,,,0,,80,America/Belem,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10792,3395608,Mangueira,Mangueira,-5.66667,-43.08333,P,PPL,BR,,20.0,2207504.0,,,0,,78,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10793,3395609,Mangueira,Mangueira,-5.35,-42.31667,P,PPL,BR,,20.0,2200301.0,,,0,,132,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10794,3395610,Mangueira,Mangueira,-4.0,-44.78333,P,PPL,BR,,13.0,2101202.0,,,0,,17,America/Fortaleza,2012-08-03,Mangueira,Marfim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10795,3395611,Mangueira,Mangueira,-3.04104,-43.05566,P,PPL,BR,,13.0,2101707.0,,,0,,27,America/Fortaleza,2012-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10796,3395612,Mangueira,Mangueira,-2.88695,-46.6527,P,PPL,BR,,13.0,2103174.0,,,0,,74,America/Fortaleza,2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10797,3395613,Mangue,Mangue,-9.1,-36.26667,P,PPL,BR,,30.0,2604700.0,,,0,,570,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10798,3395614,Mangue,Mangue,-1.15657,-45.7219,P,PPL,BR,,13.0,2104305.0,,,0,,1,America/Fortaleza,2013-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10799,3395615,Lagoa Manguaba,Lagoa Manguaba,-9.66667,-35.9,H,LGN,BR,,2.0,,,,0,,1,America/Noronha,2020-10-27,Lagoa Manauaba,Lagoa Manguaba,Lagoa Manguada,Lagoa Manouaba,Manguaba Lagoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10800,3395616,Morro Manga Velha,Morro Manga Velha,-7.88333,-40.66667,T,UPLD,BR,,20.0,,,,0,,469,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10801,3395617,Manga Nova,Manga Nova,-7.03333,-37.71667,P,PPL,BR,,17.0,2505907.0,,,0,,345,America/Fortaleza,2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10802,3395618,Riacho Mangabeira,Riacho Mangabeira,-6.03333,-44.66667,H,STM,BR,,13.0,,,,0,,225,America/Araguaina,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10803,3395619,Chapada da Mangabeira,Chapada da Mangabeira,-5.56667,-43.43333,T,HLL,BR,,13.0,2107803.0,,,0,,216,America/Araguaina,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10804,3395620,Mangabeira,Mangabeira,-8.55,-44.01667,P,PPL,BR,,20.0,2200459.0,,,0,,272,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10805,3395621,Mangabeira,Mangabeira,-6.8,-44.16667,P,PPL,BR,,13.0,2107308.0,,,0,,253,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10806,3395622,Mangabeira,Mangabeira,-6.78333,-38.95,P,PPL,BR,,6.0,2307502.0,,,0,,245,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807,3395623,Mangabeira,Mangabeira,-6.75972,-39.12389,P,PPLL,BR,,6.0,2307502.0,,,0,,288,America/Fortaleza,2012-08-03,Sao Jose,São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10808,3395624,Mangabeira,Mangabeira,-5.83333,-35.3,P,PPL,BR,,22.0,2412005.0,,,0,,9,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10809,3395625,Mangabeira,Mangabeira,-5.7,-43.33333,P,PPL,BR,,13.0,2107803.0,,,0,,242,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10810,3395626,Mangabeira,Mangabeira,-5.7,-42.68333,P,PPL,BR,,20.0,2206308.0,,,0,,254,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10811,3395627,Mangabeira,Mangabeira,-5.03333,-43.33333,P,PPL,BR,,13.0,2103000.0,,,0,,103,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10812,3395628,Mangabeira,Mangabeira,-4.13333,-38.41667,P,PPL,BR,,6.0,2305233.0,,,0,,65,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
