1254,3386059,Praia das Trevas,Praia das Trevas,-4.9,-37.18333,T,BCH,BR,,22.0,,,,0,,-9999,America/Noronha,2018-12-05,Praia das Trevas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,3386060,Três Voltas,Tres Voltas,-6.26667,-38.66667,P,PPL,BR,,6.0,2305407.0,,,0,,183,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,3386061,Três Velhas,Tres Velhas,-9.23333,-37.83333,P,PPL,BR,,2.0,2700102.0,,,0,,335,America/Maceio,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,3386062,Cachoeira dos Três Travessões,Cachoeira dos Tres Travessoes,-3.1,-50.35,H,FLLS,BR,,16.0,,,,0,,78,America/Belem,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,3386063,Igarapé Três Tombos,Igarape Tres Tombos,-7.48333,-58.7,H,STM,BR,,4.0,,,,0,,194,America/Manaus,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,3386064,Cachoeira dos Três Tombos,Cachoeira dos Tres Tombos,-7.45,-58.68333,H,FLLS,BR,,4.0,,,,0,,171,America/Manaus,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,3386065,Travessão Três Pontes,Travessao Tres Pontes,-8.36667,-49.3,H,RPDS,BR,,0.0,,,,0,,184,America/Araguaina,2012-01-19,Corredeira Tres Pontas,Corredeira Três Pontas,Travessao Tres Pontes,Travessao Tres Portos,Travessão Três Pontes,Travessão Três Portos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,3386066,Três Poços,Tres Pocos,-4.43333,-44.96667,P,PPL,BR,,13.0,2102077.0,,,0,,38,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,3386067,Três Pedras,Tres Pedras,-9.32417,-47.66306,P,PPL,BR,,31.0,1704105.0,,,0,,248,America/Araguaina,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,3386068,Três Passagens,Tres Passagens,-7.83333,-38.45,P,PPL,BR,,30.0,2613909.0,,,0,,658,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,3386069,Três Palmeiras,Tres Palmeiras,-3.58062,-51.78486,P,PPL,BR,,16.0,1507805.0,,,0,,75,America/Belem,2013-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,3386070,Três Olhos d’Água,Tres Olhos d'Agua,-7.41667,-38.63333,P,PPL,BR,,6.0,2308104.0,,,0,,589,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,3386071,Serrote dos Três Moleques,Serrote dos Tres Moleques,-7.66667,-40.2,T,UPLD,BR,,30.0,,,,0,,602,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,3386072,Três Marias,Tres Marias,-5.33333,-37.6,P,PPL,BR,,22.0,2404309.0,,,0,,77,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,3386073,Três Marias,Tres Marias,-5.20917,-37.00083,P,PPL,BR,,22.0,2413359.0,,,0,,130,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,3386074,Três Lagoas,Tres Lagoas,-7.78333,-41.18333,P,PPL,BR,,20.0,2205151.0,,,0,,331,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,3386075,Três Lagoas,Tres Lagoas,-4.81667,-44.86667,P,PPL,BR,,13.0,2108900.0,,,0,,226,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,3386076,Três Lagoas,Tres Lagoas,-1.23333,-47.65,P,PPL,BR,,16.0,1503200.0,,,0,,51,America/Belem,2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,3386077,Tres Lagoas,Tres Lagoas,-3.81667,-38.98333,L,AREA,BR,,6.0,,,,0,,47,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,3386078,Três Ladeiras,Tres Ladeiras,-7.76167,-35.03111,P,PPLL,BR,,30.0,2606804.0,,,0,,154,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,3386079,Serrote das Tres Irmas,Serrote das Tres Irmas,-4.86667,-38.53333,T,HLLS,BR,,6.0,,,,0,,154,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,3386080,Serra dos Três Irmãos,Serra dos Tres Irmaos,-8.51667,-37.3,T,HLL,BR,,30.0,2615805.0,,,0,,879,America/Maceio,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,3386081,Serra Três Irmãos,Serra Tres Irmaos,-4.71667,-39.36667,T,HLL,BR,,6.0,2302800.0,,,0,,411,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,3386082,Riacho Três Irmãos,Riacho Tres Irmaos,-7.43333,-38.85,H,STMI,BR,,6.0,,,,0,,352,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,3386083,Riacho Três Irmãos,Riacho Tres Irmaos,-5.46667,-40.7,H,STMI,BR,,6.0,,,,0,,344,America/Fortaleza,2020-06-11,Riacho Tres Irmaos,Riacho Três Irmãos,Vereda Comprida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,3386084,Ponta dos Três Irmãos,Ponta dos Tres Irmaos,-5.04108,-35.98044,T,PT,BR,,22.0,2411601.0,,,0,,-9999,America/Fortaleza,2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,3386085,Morro dos Trés Irmãos,Morro dos Tres Irmaos,-7.48333,-41.23333,T,HLL,BR,,20.0,2205201.0,,,0,,426,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,3386086,Três Irmãos,Tres Irmaos,-8.16667,-38.53333,P,PPL,BR,,30.0,2613909.0,,,0,,400,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,3386087,Três Irmãos,Tres Irmaos,-4.73333,-39.35,P,PPL,BR,,6.0,2303931.0,,,0,,312,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,3386088,Três Irmãnos,Tres Irmanos,-5.3,-35.9,P,PPL,BR,,22.0,2408805.0,,,0,,172,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,3386089,Tres Irinoas,Tres Irinoas,-5.68333,-42.6,P,PPL,BR,,20.0,2206407.0,,,0,,210,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,3386090,Cachoeira das Três Ilhas,Cachoeira das Tres Ilhas,-9.7,-56.0,H,FLLS,BR,,14.0,,,,0,,277,America/Cuiaba,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,3386091,Cachoeira das Três Ilhas,Cachoeira das Tres Ilhas,-6.08333,-49.86667,H,FLLS,BR,,16.0,,,,0,,169,America/Araguaina,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,3386092,Serra Três Cabecas,Serra Tres Cabecas,-6.18333,-37.75,T,MT,BR,,22.0,2400604.0,,,0,,328,America/Fortaleza,2018-12-05,Serra Tres Cabecas,Serra Três Cabecas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,3386093,Cachoeira dos Três Braços,Cachoeira dos Tres Bracos,-6.41667,-50.01667,H,FLLS,BR,,16.0,,,,0,,203,America/Araguaina,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,3386094,Três Bodegas,Tres Bodegas,-6.31667,-38.73333,P,PPL,BR,,6.0,2305407.0,,,0,,149,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,3386095,Cachoeira das Três Bocas,Cachoeira das Tres Bocas,2.08333,-55.86667,H,FLLS,BR,,16.0,,,,0,,329,America/Boa_Vista,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,3386096,Cachoeira das Três Bocas,Cachoeira das Tres Bocas,-1.08333,-54.88333,H,FLLS,BR,,16.0,,,,0,,299,America/Manaus,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,3386097,Três Bôcas,Tres Bocas,-5.41417,-36.93528,P,PPL,BR,,22.0,2400208.0,,,0,,51,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,3386098,Serra das Tres Barras,Serra das Tres Barras,-7.7,-36.55,T,MT,BR,,17.0,2504074.0,,,0,,466,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,3386099,Três Barras,Tres Barras,-9.38333,-46.65,P,PPL,BR,,13.0,2101400.0,,,0,,547,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,3386100,Três Barras,Tres Barras,-6.58333,-43.15,P,PPL,BR,,13.0,2101509.0,,,0,,263,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,3386101,Três Baixas,Tres Baixas,-7.81667,-41.51667,P,PPL,BR,,20.0,2202802.0,,,0,,324,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,3386102,Riacho das Trempes,Riacho das Trempes,-7.91667,-42.66667,H,STMI,BR,,20.0,,,,0,,192,America/Araguaina,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,3386103,Trempes,Trempes,-7.93333,-42.93333,P,PPL,BR,,20.0,2207355.0,,,0,,364,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,3386104,Trempe,Trempe,-7.7,-39.45,P,PPL,BR,,30.0,2614006.0,,,0,,486,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,3386105,Rio Tremedal,Rio Tremedal,-5.6,-43.66667,H,STM,BR,,13.0,,,,0,,110,America/Araguaina,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,3386106,Riacho Treme,Riacho Treme,-4.8,-39.55,H,STMI,BR,,6.0,,,,0,,307,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,3386107,Traz Monte,Traz Monte,-7.13333,-38.55,P,PPL,BR,,17.0,2514503.0,,,0,,408,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,3386108,Travessia dos Henriques,Travessia dos Henriques,-7.7,-38.25,P,PPL,BR,,17.0,2509008.0,,,0,,625,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,3386109,Travessia,Travessia,-7.88333,-44.95,P,PPL,BR,,20.0,2201150.0,,,0,,330,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,3386110,Travessia,Travessia,-7.68333,-38.23333,P,PPL,BR,,17.0,2509008.0,,,0,,647,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,3386111,Ilha Travessão Pesqueirão,Ilha Travessao Pesqueirao,-7.1,-58.11667,T,ISL,BR,,16.0,,,,0,,165,America/Manaus,2018-12-05,Ilha Travessao Pesqueirao,Ilha Travessão Pesqueirão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,3386112,Travessão,Travessao,-9.26667,-43.28333,P,PPL,BR,,20.0,2202505.0,,,0,,521,America/Fortaleza,2020-06-11,Lagoinha,Travesao,Travessao,Travessão,Travesão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,3386113,Travessão,Travessao,-8.5,-37.03333,P,PPL,BR,,30.0,2602803.0,,,0,,579,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,3386114,Travessão,Travessao,-7.7,-38.21667,P,PPL,BR,,17.0,2509008.0,,,0,,749,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,3386115,Travessão,Travessao,-5.86667,-39.66667,P,PPL,BR,,6.0,2308500.0,,,0,,279,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,3386116,Travessada,Travessada,-9.41667,-36.61667,P,PPL,BR,,2.0,2706307.0,,,0,,274,America/Maceio,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,3386117,Chapada de Travessa,Chapada de Travessa,-6.71667,-42.25,T,UPLD,BR,,20.0,,,,0,,418,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,3386118,Travessa,Travessa,-8.1,-38.33333,P,PPL,BR,,30.0,2613909.0,,,0,,458,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,3386119,Cachoeira do Travá,Cachoeira do Trava,-0.95,-57.0,H,FLLS,BR,,16.0,,,,0,,106,America/Manaus,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,3386120,Ilha Maracaçumé,Ilha Maracacume,-1.21667,-45.55,T,ISL,BR,,13.0,,,,0,,9,America/Belem,2012-01-19,Ilha Carara,Ilha Carará,Ilha Maracacume,Ilha Maracassume,Ilha Maracassumé,Ilha Maracaçumé,Maracasume Island,Maracasumé Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,3386121,Tras Os Montes,Tras Os Montes,-4.08333,-40.38333,P,PPL,BR,,6.0,2303105.0,,,0,,128,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,3386122,Tras Os Montes,Tras Os Montes,-4.1,-40.31667,L,AREA,BR,,6.0,,,,0,,156,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,3386123,Traquinha,Traquinha,-6.23333,-38.4,P,PPL,BR,,22.0,2402907.0,,,0,,429,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,3386124,Trapizeiro,Trapizeiro,-5.15,-39.86667,P,PPL,BR,,6.0,2302404.0,,,0,,327,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,3386125,Rio Trapiche,Rio Trapiche,2.4,-50.98333,H,STM,BR,,3.0,,,,0,,11,America/Belem,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,3386126,Trapiche,Trapiche,-9.03333,-37.4,P,PPL,BR,,2.0,2706109.0,,,0,,385,America/Recife,2018-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,3386127,Trapiá (4),Trapia (4),-5.7,-40.06667,P,PPL,BR,,6.0,2313302.0,,,0,,554,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,3386128,Trapiá (3),Trapia (3),-5.65,-39.95,P,PPL,BR,,6.0,2308500.0,,,0,,400,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,3386129,Trapiá (3),Trapia (3),-3.65,-40.03333,P,PPL,BR,,6.0,2312908.0,,,0,,84,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,3386130,Trapiá (2),Trapia (2),-5.5,-39.75,P,PPL,BR,,6.0,2310506.0,,,0,,518,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,3386131,Trapiá,Trapia,-3.89,-40.25944,P,PPLL,BR,,6.0,2304350.0,,,0,,113,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,3386132,Trapiá (1),Trapia (1),-5.26667,-39.05,P,PPL,BR,,6.0,2311405.0,,,0,,156,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,3386133,Trapiá (1),Trapia (1),-3.43333,-40.28333,P,PPL,BR,,6.0,2312007.0,,,0,,64,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,3386134,Trapiá Riacho,Trapia Riacho,-3.73333,-40.66667,H,STMI,BR,,6.0,,,,0,,107,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,3386135,Serrote do Trapiá,Serrote do Trapia,-4.91667,-38.55,T,HLL,BR,,6.0,2305332.0,,,0,,152,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,3386136,Serra do Trapiá,Serra do Trapia,-8.03333,-35.95,T,UPLD,BR,,30.0,,,,0,,395,America/Recife,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,3386137,Serra Trapiá,Serra Trapia,-5.8,-40.25,T,SPUR,BR,,6.0,,,,0,,451,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,3386138,Rio Trapiá,Rio Trapia,-3.83333,-41.3,H,STMI,BR,,0.0,,,,0,,154,America/Fortaleza,2020-06-11,Rio Palmeira,Rio Palmeiras,Rio Trapia,Rio Trapiá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,3386139,Riacho Trapiá,Riacho Trapia,-6.85,-38.3,H,STMI,BR,,17.0,,,,0,,254,America/Fortaleza,2012-01-19,Riacho Sao Jose,Riacho São José,Riacho Trapia,Riacho Trapiá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,3386140,Riacho Trapiá,Riacho Trapia,-4.73333,-39.78333,H,STMI,BR,,6.0,,,,0,,405,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,3386141,Ponta do Trapiá,Ponta do Trapia,-2.85,-40.85,T,PT,BR,,6.0,,,,0,,-9999,America/Fortaleza,2020-06-11,Ponta Tropia,Ponta do Trapia,Ponta do Trapiá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,3386142,Trapiá,Trapia,-7.21667,-38.78333,P,PPL,BR,,6.0,2302008.0,,,0,,622,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,3386143,Trapiá,Trapia,-6.81667,-39.81667,P,PPL,BR,,6.0,2301604.0,,,0,,457,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,3386144,Trapia,Trapia,-6.81667,-38.71667,P,PPL,BR,,6.0,2305704.0,,,0,,297,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,3386145,Trapiá,Trapia,-5.96667,-36.36667,P,PPL,BR,,22.0,2401651.0,,,0,,631,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,3386146,Trapiá,Trapia,-5.37583,-37.10222,P,PPL,BR,,22.0,2400208.0,,,0,,127,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,3386147,Trapiá,Trapia,-4.68333,-40.18333,P,PPL,BR,,6.0,2303659.0,,,0,,298,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,3386148,Trapiá,Trapia,-4.25,-40.36667,P,PPL,BR,,6.0,2312205.0,,,0,,188,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,3386149,Trapiá,Trapia,-4.18944,-40.32222,P,PPLL,BR,,6.0,2312205.0,,,0,,149,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,3386150,Trapiá,Trapia,-3.96667,-38.76667,P,PPL,BR,,6.0,2307700.0,,,0,,142,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,3386151,Trapia,Trapia,-7.33333,-36.03333,L,AREA,BR,,17.0,,,,0,,427,America/Recife,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,3386152,Trapiá,Trapia,-4.86667,-38.5,L,AREA,BR,,6.0,,,,0,,127,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,3386153,Trapia,Trapia,-4.83333,-38.71667,L,AREA,BR,,6.0,,,,0,,147,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
