20618,3405463,Cachoeira da Bôca,Cachoeira da Boca,-1.13333,-54.91667,H,FLLS,BR,,16.0,,,,0,,259,America/Manaus,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20619,3405464,Cachoeira da Bôca,Cachoeira da Boca,-0.96667,-57.08333,H,FLLS,BR,,16.0,,,,0,,46,America/Manaus,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20620,3405465,Boa Vista (7),Boa Vista (7),-5.98333,-40.23333,P,PPL,BR,,6.0,2313302.0,,,0,,403,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20621,3405466,Boa Vista (6),Boa Vista (6),-7.16667,-40.53333,P,PPL,BR,,20.0,2204303.0,,,0,,575,America/Fortaleza,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20622,3405467,Boa Vista (6),Boa Vista (6),-6.68333,-42.51667,P,PPL,BR,,20.0,2201002.0,,,0,,154,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20623,3405468,Boa Vista (6),Boa Vista (6),-5.91667,-40.38333,P,PPL,BR,,6.0,2313302.0,,,0,,441,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20624,3405469,Boa Vista (5),Boa Vista (5),-7.2,-40.76667,P,PPL,BR,,20.0,2200277.0,,,0,,467,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20625,3405470,Boa Vista (5),Boa Vista (5),-5.88333,-39.45,P,PPL,BR,,6.0,2310902.0,,,0,,272,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20626,3405471,Boa Vista (4),Boa Vista (4),-7.45,-41.5,P,PPL,BR,,20.0,2205003.0,,,0,,225,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20627,3405472,Boa Vista (4),Boa Vista (4),-5.58333,-40.1,P,PPL,BR,,6.0,2313302.0,,,0,,496,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20628,3405473,Boa Vista (3),Boa Vista (3),-7.48333,-41.63333,P,PPL,BR,,20.0,2204907.0,,,0,,288,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20629,3405474,Boa Vista (3),Boa Vista (3),-6.2,-42.43333,P,PPL,BR,,20.0,2205250.0,,,0,,218,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20630,3405475,Boa Vista (3),Boa Vista (3),-5.53333,-39.35,P,PPL,BR,,6.0,2312700.0,,,0,,227,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20631,3405476,Boa Vista (3),Boa Vista (3),-4.95,-37.88333,P,PPL,BR,,6.0,2311801.0,,,0,,19,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20632,3405477,Boa Vista (3),Boa Vista (3),-3.9,-39.18333,P,PPL,BR,,6.0,2310704.0,,,0,,97,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20633,3405478,Boa Vista (2),Boa Vista (2),-7.2,-41.58333,P,PPL,BR,,20.0,2208007.0,,,0,,231,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20634,3405479,Boa Vista (2),Boa Vista (2),-6.48333,-41.65,P,PPL,BR,,20.0,2205599.0,,,0,,386,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20635,3405480,Boa Vista (2),Boa Vista (2),-6.2,-42.58333,P,PPL,BR,,20.0,2208809.0,,,0,,285,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20636,3405481,Boa Vista (2),Boa Vista (2),-5.35,-39.76667,P,PPL,BR,,6.0,2302404.0,,,0,,553,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20637,3405482,Boa Vista (2),Boa Vista (2),-4.65,-38.63333,P,PPL,BR,,6.0,2301208.0,,,0,,98,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20638,3405483,Boa Vista (2),Boa Vista (2),-3.86667,-39.9,P,PPL,BR,,6.0,2306108.0,,,0,,175,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20639,3405484,Boa Vista (1),Boa Vista (1),-7.56667,-41.85,P,PPL,BR,,20.0,2202109.0,,,0,,222,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20640,3405485,Boa Vista (1),Boa Vista (1),-6.6,-36.13333,P,PPL,BR,,17.0,2505105.0,,,0,,460,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20641,3405486,Boa Vista (1),Boa Vista (1),-6.43333,-41.98333,P,PPL,BR,,20.0,2206902.0,,,0,,228,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20642,3405487,Boa Vista,Boa Vista,-6.13333,-43.21667,P,PPL,BR,,13.0,2110906.0,,,0,,120,America/Fortaleza,2013-01-11,Boa Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20643,3405488,Boa Vista (1),Boa Vista (1),-5.75,-37.9,P,PPL,BR,,22.0,2404903.0,,,0,,136,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20644,3405489,Boa Vista (1),Boa Vista (1),-5.25,-40.0,P,PPL,BR,,6.0,2302404.0,,,0,,380,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20645,3405490,Boa Vista (1),Boa Vista (1),-4.04146,-38.73448,P,PPL,BR,,6.0,2307700.0,,,0,,132,America/Fortaleza,2012-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20646,3405491,Boa Vista (1),Boa Vista (1),-3.73333,-40.23333,P,PPL,BR,,6.0,2304350.0,,,0,,121,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20647,3405492,Riacho Boa Vista ou Curral Velho,Riacho Boa Vista ou Curral Velho,-7.68333,-37.68333,H,STMI,BR,,30.0,,,,0,,562,America/Maceio,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20648,3405493,Boa Vista dos Nunes,Boa Vista dos Nunes,-7.66667,-37.13333,P,PPL,BR,,17.0,2512200.0,,,0,,602,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20649,3405494,Boa Vista dos Inácios,Boa Vista dos Inacios,-8.71667,-36.63333,P,PPL,BR,,30.0,2603801.0,,,0,,958,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20650,3405495,Boa Vista dos Cariocas,Boa Vista dos Cariocas,-3.65,-42.15,P,PPL,BR,,20.0,2203701.0,,,0,,78,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20651,3405496,Boa Vista do Pindaré,Boa Vista do Pindare,-3.46167,-45.005,P,PPLL,BR,,13.0,2112902.0,,,0,,23,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20652,3405497,Boa Vista da Malhada,Boa Vista da Malhada,-8.06667,-36.08333,P,PPL,BR,,30.0,2604106.0,,,0,,422,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20653,3405498,Serrote Boa Vista,Serrote Boa Vista,-5.0,-40.95,T,HLL,BR,,6.0,2305654.0,,,0,,606,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20654,3405499,Serra da Boa Vista,Serra da Boa Vista,-7.01667,-40.56667,T,UPLD,BR,,20.0,,,,0,,565,America/Fortaleza,2019-02-21,Serra da Boa Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20655,3405500,Serra da Boa Vista,Serra da Boa Vista,-4.66667,-44.33333,T,UPLD,BR,,13.0,,,,0,,108,America/Araguaina,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20656,3405501,Serra da Boa Vista,Serra da Boa Vista,-9.48333,-36.33333,T,RDGE,BR,,2.0,,,,0,,378,America/Maceio,2012-01-19,Serra da Boa Vista,Serra do Olho d'Agua,Serra do Olho d’Água,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20657,3405502,Serra da Boa Vista,Serra da Boa Vista,-9.41667,-42.91667,T,RDGE,BR,,20.0,,,,0,,521,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20658,3405503,Serra da Boa Vista,Serra da Boa Vista,-8.18333,-39.46667,T,RDGE,BR,,30.0,,,,0,,412,America/Maceio,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20659,3405504,Serra da Boa Vista,Serra da Boa Vista,-7.78333,-36.13333,T,RDGE,BR,,0.0,,,,0,,576,America/Recife,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20660,3405505,Serra da Boa Vista,Serra da Boa Vista,-7.76667,-36.11667,T,MT,BR,,30.0,,,,0,,555,America/Recife,2018-12-05,Serra da Boa Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20661,3405506,Serra da Boa Vista,Serra da Boa Vista,-6.28333,-37.88333,T,MT,BR,,22.0,2405900.0,,,0,,519,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20662,3405507,Serra da Boa Vista,Serra da Boa Vista,-7.55,-37.7,T,HLL,BR,,30.0,2614402.0,,,0,,789,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20663,3405508,Serra da Boa Vista,Serra da Boa Vista,-5.33333,-41.35,T,HLL,BR,,20.0,2202604.0,,,0,,360,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20664,3405509,Serra Boa Vista,Serra Boa Vista,-7.78333,-35.93333,T,UPLD,BR,,0.0,,,,0,,496,America/Recife,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20665,3405510,Serra Boa Vista,Serra Boa Vista,-6.93333,-36.1,T,UPLD,BR,,17.0,,,,0,,518,America/Recife,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20666,3405511,Serra Boa Vista,Serra Boa Vista,-6.13333,-44.53333,T,UPLD,BR,,13.0,,,,0,,292,America/Araguaina,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20667,3405512,Serra Boa Vista,Serra Boa Vista,-8.08333,-43.41667,T,HLL,BR,,20.0,2202307.0,,,0,,465,America/Araguaina,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20668,3405513,Serra Boa Vista,Serra Boa Vista,-7.18333,-39.43333,T,HLL,BR,,6.0,2304202.0,,,0,,637,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20669,3405514,Serra Boa Vista,Serra Boa Vista,-6.96667,-36.95,T,HLL,BR,,17.0,2514909.0,,,0,,397,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20670,3405515,Serra Boa Vista,Serra Boa Vista,-3.81667,-39.93333,T,HLL,BR,,6.0,2306108.0,,,0,,196,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20671,3405516,Rio Boa Vista,Rio Boa Vista,-7.41752,-36.33745,H,STMI,BR,,17.0,,,,0,,411,America/Fortaleza,2012-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20672,3405517,Riacho da Boa Vista,Riacho da Boa Vista,-7.23333,-41.46667,H,STMI,BR,,20.0,,,,0,,284,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20673,3405518,Riacho Boa Vista,Riacho Boa Vista,-8.41667,-38.08333,H,STMI,BR,,30.0,,,,0,,412,America/Maceio,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20674,3405519,Riacho Boa Vista,Riacho Boa Vista,-7.53333,-41.16667,H,STMI,BR,,20.0,,,,0,,239,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20675,3405520,Riacho Boa Vista,Riacho Boa Vista,-6.85,-43.78333,H,STMI,BR,,20.0,,,,0,,199,America/Araguaina,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20676,3405521,Riacho Boa Vista,Riacho Boa Vista,-6.25,-38.03333,H,STMI,BR,,22.0,,,,0,,267,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20677,3405522,Riacho Boa Vista,Riacho Boa Vista,-5.18333,-39.45,H,STMI,BR,,6.0,,,,0,,239,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20678,3405523,Riacho Boa Vista,Riacho Boa Vista,-4.63333,-39.61667,H,STMI,BR,,6.0,,,,0,,401,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20679,3405524,Riacho Boa Vista,Riacho Boa Vista,-4.41667,-40.0,H,STMI,BR,,6.0,,,,0,,240,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20680,3405525,Morro da Boa Vista,Morro da Boa Vista,-8.66667,-42.33333,T,HLL,BR,,20.0,2202851.0,,,0,,513,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20681,3405526,Lagoa da Boa Vista,Lagoa da Boa Vista,-7.9,-43.4,H,LK,BR,,20.0,,,,0,,444,America/Araguaina,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20682,3405527,Ilha Boa Vista,Ilha Boa Vista,-5.96667,-54.16667,T,ISL,BR,,16.0,,,,0,,227,America/Manaus,2018-12-05,Ilha Boa Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20683,3405528,Ilha Boa Vista,Ilha Boa Vista,-2.2,-51.01667,T,ISL,BR,,16.0,,,,0,,0,America/Belem,2018-12-05,Ilha Boa Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20684,3405529,Chapada da Boa Vista,Chapada da Boa Vista,-7.91667,-42.33333,T,UPLD,BR,,20.0,,,,0,,318,America/Fortaleza,2012-01-19,Chapada da Boa Vista,Serra da Boa Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20685,3405530,Chapada da Boa Vista,Chapada da Boa Vista,-7.75,-42.41667,T,UPLD,BR,,20.0,,,,0,,265,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20686,3405531,Boa Vista,Boa Vista,-9.66667,-45.38333,P,PPL,BR,,20.0,2204402.0,,,0,,420,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20687,3405532,Boa Vista,Boa Vista,-9.6,-37.73333,P,PPL,BR,,2.0,2707107.0,,,0,,187,America/Maceio,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20688,3405533,Boa Vista,Boa Vista,-9.53333,-36.96667,P,PPL,BR,,2.0,2704401.0,,,0,,208,America/Maceio,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20689,3405534,Boa Vista,Boa Vista,-9.41667,-36.58333,P,PPL,BR,,2.0,2706307.0,,,0,,281,America/Maceio,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20690,3405535,Boa Vista,Boa Vista,-9.36667,-36.06667,P,PPL,BR,,2.0,2701704.0,,,0,,197,America/Maceio,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20691,3405536,Boa Vista,Boa Vista,-8.96667,-37.56667,P,PPL,BR,,30.0,2609154.0,,,0,,569,America/Recife,2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20692,3405537,Boa Vista,Boa Vista,-8.93333,-43.95,P,PPL,BR,,20.0,2203107.0,,,0,,373,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20693,3405538,Boa Vista,Boa Vista,-8.78333,-36.65,P,PPL,BR,,30.0,2603207.0,,,0,,869,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20694,3405539,Boa Vista,Boa Vista,-8.73333,-46.23333,P,PPL,BR,,13.0,2112001.0,,,0,,476,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20695,3405540,Boa Vista,Boa Vista,-8.7,-36.65,P,PPL,BR,,30.0,2603801.0,,,0,,859,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20696,3405541,Boa Vista,Boa Vista,-8.68333,-42.03333,P,PPL,BR,,20.0,2203453.0,,,0,,294,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20697,3405542,Boa Vista,Boa Vista,-8.65,-37.08333,P,PPL,BR,,30.0,2602803.0,,,0,,511,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20698,3405543,Boa Vista,Boa Vista,-8.46667,-36.01667,P,PPL,BR,,30.0,2600807.0,,,0,,444,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20699,3405544,Boa Vista,Boa Vista,-8.3,-58.28333,P,PPL,BR,,14.0,5100805.0,,,0,,240,America/Cuiaba,2018-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20700,3405545,Boa Vista,Boa Vista,-7.88333,-38.71667,P,PPL,BR,,30.0,2613503.0,,,0,,471,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20701,3405546,Boa Vista,Boa Vista,-7.81667,-36.21667,P,PPL,BR,,30.0,2615003.0,,,0,,519,America/Recife,2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20702,3405547,Boa Vista,Boa Vista,-7.68333,-48.26667,P,PPL,BR,,31.0,1714880.0,,,0,,251,America/Araguaina,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20703,3405548,Boa Vista,Boa Vista,-7.68333,-38.71667,P,PPL,BR,,30.0,2613503.0,,,0,,634,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20704,3405549,Boa Vista,Boa Vista,-7.66667,-43.16667,P,PPL,BR,,20.0,2209005.0,,,0,,302,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20705,3405550,Boa Vista,Boa Vista,-7.63333,-48.16667,P,PPL,BR,,31.0,1714880.0,,,0,,231,America/Araguaina,2012-08-03,Boa Vista,Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20706,3405551,Boa Vista,Boa Vista,-7.6,-38.4,P,PPL,BR,,17.0,2513505.0,,,0,,396,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20707,3405552,Boa Vista,Boa Vista,-7.6,-37.86667,P,PPL,BR,,17.0,2516607.0,,,0,,668,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20708,3405553,Boa Vista,Boa Vista,-7.53333,-35.75,P,PPL,BR,,17.0,2501302.0,,,0,,447,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20709,3405554,Boa Vista,Boa Vista,-7.5,-37.53333,P,PPL,BR,,30.0,2614600.0,,,0,,777,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20710,3405555,Boa Vista,Boa Vista,-7.48333,-37.91667,P,PPL,BR,,17.0,2508000.0,,,0,,521,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20711,3405556,Boa Vista,Boa Vista,-7.46667,-38.91667,P,PPL,BR,,6.0,2302503.0,,,0,,399,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20712,3405557,Boa Vista,Boa Vista,-7.4,-48.36667,P,PPL,BR,,31.0,1702109.0,,,0,,239,America/Araguaina,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
