Unnamed: 0,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66
10511,3395327,Ilha dos Marinheiros,Ilha dos Marinheiros,0.85,-50.05,T,ISL,BR,,3.0,,,,0,,9,America/Belem,2012-01-19,Ilha do Marinheiro,Ilha dos Marinheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10581,3395397,Ponta dos Marcos,Ponta dos Marcos,-5.07556,-35.78541,T,PT,BR,,22.0,2412559.0,,,0,,2,America/Fortaleza,2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10623,3395439,Ponta Marapanim,Ponta Marapanim,-0.58333,-47.58333,T,PT,BR,,16.0,1504307.0,,,0,,14,America/Belem,2012-08-03,Ponta Marapani,Ponta Marapanim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10680,3395496,Baía do Maracaçumé,Baia do Maracacume,-1.26667,-45.56667,H,BAY,BR,,16.0,,,,0,,1,America/Belem,2020-06-11,Baia Maracassume,Baia Troiva,Baia do Maracacume,Baía Maracassumé,Baía do Maracaçumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10713,3395529,Recife Manoel Luís,Recife Manoel Luis,-0.86667,-44.25,H,RF,BR,,13.0,,,,0,,-9999,America/Belem,2020-06-11,Recife Manoel Luis,Recife Manoel Luís,Recife Manuel Luis,Recife Manuel Luís,Recifes Manoel Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10735,3395551,Ponta Mansinha,Ponta Mansinha,-1.36667,-45.11667,T,PT,BR,,13.0,2100832.0,,,0,,1,America/Belem,2018-12-05,Ponta Mansinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10776,3395592,Praia de Manibu,Praia de Manibu,-4.8,-37.25,T,BCH,BR,,6.0,,,,0,,-9999,America/Noronha,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10778,3395594,Ponta de Mangunça,Ponta de Mangunca,-1.66667,-44.66667,T,PT,BR,,13.0,,,,0,,-9999,America/Belem,2018-12-05,Ponta de Mangunca,Ponta de Mangunça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10780,3395596,Barra de Mangunça,Barra de Mangunca,-1.66667,-44.7,H,INLT,BR,,13.0,,,,0,,-9999,America/Belem,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10788,3395604,Ponta dos Mangues,Ponta dos Mangues,-8.93333,-35.15,T,PT,BR,,2.0,,,,0,,-9999,America/Noronha,2012-01-19,Ponta do Mangue,Ponta dos Mangues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10865,3395681,Lago Manaus,Lago Manaus,3.9,-59.56667,H,LK,BR,,25.0,,,,0,,96,America/Boa_Vista,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10900,3395716,Ponta Mamanguape,Ponta Mamanguape,-6.78333,-34.91667,T,PT,BR,,17.0,,,,0,,1,America/Noronha,2012-01-19,Ponta Mamanguape,Ponta Mananguape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061,3395877,Praia de Majorlândia,Praia de Majorlandia,-4.55,-37.66667,T,BCH,BR,,6.0,,,,0,,1,America/Fortaleza,2018-12-05,Praia de Majorlandia,Praia de Majorlândia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068,3395884,Monte Maié,Monte Maie,2.8,-50.9,T,UPLD,BR,,3.0,,,,0,,1,America/Belem,2020-06-11,Monte Maie,Monte Maié,Monte do Cunany,Monte do Maye,Monte do Mayé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11072,3395888,Ponta Maiaú,Ponta Maiau,-0.73333,-46.83333,T,PT,BR,,16.0,1508035.0,,,0,,1,America/Belem,2012-08-03,Ponta Maiau,Ponta Maiaú,Ponta de Maiau,Ponta de Maiaú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11073,3395889,Ilha Maiaú,Ilha Maiau,-1.28861,-44.95417,T,ISL,BR,,13.0,,,,0,,8,America/Fortaleza,2020-06-11,Ilha Maiau,Ilha Maiaú,Ilha Majau,Ilha Majaú,Ilha Sao Joao,Ilha São João,Ilha Tocansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11086,3395902,Cabo Maguari,Cabo Maguari,-0.3,-48.36667,T,CAPE,BR,,16.0,,,,0,,1,America/Belem,2012-01-19,Cabo Magoari,Cabo Magoarinho,Cabo Maguari,Cabo Maguarinho,Cabo Maguary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11087,3395903,Banco Maguari,Banco Maguari,-0.33333,-48.25,H,SHOL,BR,,16.0,,,,0,,-9999,America/Belem,2012-01-19,Banco Maguari,Banco Manguari,Banco Santa Rosa,Magoari Bank,Maguary Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11156,3395972,Ilha Machado,Ilha Machado,-1.4,-45.08333,T,ISL,BR,,13.0,,,,0,,-9999,America/Belem,2018-12-05,Ilha Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11161,3395977,Ilha do Machadinho,Ilha do Machadinho,-0.16667,-48.78333,T,ISL,BR,,16.0,,,,0,,-9999,America/Belem,2012-01-19,Ilha Machadinho,Ilha do Machadinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11164,3395980,Ponta do Maceió,Ponta do Maceio,-4.4,-37.75,T,PT,BR,,6.0,,,,0,,-9999,America/Fortaleza,2012-01-19,Ponta Maceio,Ponta Maceió,Ponta do Maceio,Ponta do Maceió,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11168,3395984,Pontal da Macaxeira,Pontal da Macaxeira,-3.8076,-32.38876,T,PT,BR,,30.0,,,,0,,6,America/Noronha,2016-06-12,Ponta da Macaxeira,Pontal da Macaxeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
