,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66
83246,7575374,Associação de Pais e Amigos dos Excepcionais,Associacao de Pais e Amigos dos Excepcionais,-26.9011,-49.0892,S,BLDG,BR,,26.0,4202404.0,,,0,,15,America/Sao_Paulo,2012-08-03,Associacao de Pais e Amigos dos Excepcionais,Associação de Pais e Amigos dos Excepcionais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83247,7575375,Córrego Jararaca,Corrego Jararaca,-26.9111,-49.085,H,STM,BR,,26.0,,,,0,,29,America/Sao_Paulo,2012-01-21,Corrego Jararaca,Córrego Jararaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83248,7575376,Córrego Salto Weissbaoh,Corrego Salto Weissbaoh,-26.8918,-49.1261,H,STM,BR,,26.0,,,,0,,25,America/Sao_Paulo,2012-01-21,Corrego Salto Weissbaoh,Córrego Salto Weissbaoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83249,7575377,Bairro Passo Manso,Bairro Passo Manso,-26.901,-49.1439,P,PPL,BR,,26.0,4202404.0,,,0,,38,America/Sao_Paulo,2012-08-03,Bairro Passo Manso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83250,7575378,Escola Carlos Techentin,Escola Carlos Techentin,-26.9002,-49.1479,S,SCH,BR,,26.0,4202404.0,,,0,,47,America/Sao_Paulo,2012-08-03,Escola Carlos Techentin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83251,7575379,Igreja de Santa Teresinha,Igreja de Santa Teresinha,-26.8932,-49.0983,S,CH,BR,,26.0,4202404.0,,,0,,37,America/Sao_Paulo,2012-08-03,Igreja de Santa Teresinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83252,7575380,Escola General Lúcio Esteves,Escola General Lucio Esteves,-26.8918,-49.0983,S,SCH,BR,,26.0,4202404.0,,,0,,32,America/Sao_Paulo,2012-08-03,Escola General Lucio Esteves,Escola General Lúcio Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83253,7575381,Salto Weissbach,Salto Weissbach,-26.8899,-49.1188,P,PPL,BR,,26.0,4202404.0,,,0,,31,America/Sao_Paulo,2012-08-03,Salto Weissbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83254,7575382,Bairro Badenfurt,Bairro Badenfurt,-26.87637,-49.13589,P,PPL,BR,,26.0,4202404.0,,,0,,43,America/Sao_Paulo,2013-03-06,Badenfurt,Bairro Badenfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83255,7575383,Escola Lauro Müller,Escola Lauro Muller,-26.8841,-49.1393,S,SCH,BR,,26.0,4202404.0,,,0,,33,America/Sao_Paulo,2012-08-03,Escola Lauro Muller,Escola Lauro Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83256,7575384,Igreja de São João,Igreja de Sao Joao,-26.8833,-49.14,S,CH,BR,,26.0,4202404.0,,,0,,30,America/Sao_Paulo,2012-08-03,Igreja de Sao Joao,Igreja de São João,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83257,7575385,Salto do Norte,Salto do Norte,-26.8747,-49.1031,P,PPLX,BR,,26.0,4202404.0,,,0,,28,America/Sao_Paulo,2012-08-03,Salto do Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83258,7575386,Igreja de Santo Estevão,Igreja de Santo Estevao,-26.8652,-49.1182,S,CH,BR,,26.0,4202404.0,,,0,,32,America/Sao_Paulo,2012-08-03,Igreja de Santo Estevao,Igreja de Santo Estevão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83259,7575387,Escola Alberto Leal,Escola Alberto Leal,-26.8654,-49.1191,S,SCH,BR,,26.0,4202404.0,,,0,,36,America/Sao_Paulo,2012-08-03,Escola Alberto Leal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83260,7575388,Rio Salto do Norte,Rio Salto do Norte,-26.8772,-49.1115,H,STM,BR,,26.0,,,,0,,21,America/Sao_Paulo,2012-01-21,Rio Salto do Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83261,7575389,Córrego Itoupavazinha,Corrego Itoupavazinha,-26.8672,-49.0877,H,STM,BR,,26.0,,,,0,,13,America/Sao_Paulo,2012-01-21,Corrego Itoupavazinha,Córrego Itoupavazinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83262,7575390,Escola Pedro I,Escola Pedro I,-26.8532,-49.0877,S,SCH,BR,,26.0,4202404.0,,,0,,14,America/Sao_Paulo,2012-08-03,Escola Pedro I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83263,7575391,Escola Filipe Schmidt,Escola Filipe Schmidt,-26.8543,-49.1154,S,SCH,BR,,26.0,4202404.0,,,0,,51,America/Sao_Paulo,2012-08-03,Escola Filipe Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83264,7575392,Itoupavazinha,Itoupavazinha,-26.851,-49.1216,P,PPL,BR,,26.0,4202404.0,,,0,,48,America/Sao_Paulo,2012-08-03,Itoupavazinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83265,7575393,Escola Quintino Bocaiuva,Escola Quintino Bocaiuva,-26.8558,-49.1552,S,SCH,BR,,26.0,4202404.0,,,0,,36,America/Sao_Paulo,2012-08-03,Escola Quintino Bocaiuva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83266,7575394,Igreja de São José,Igreja de Sao Jose,-26.8529,-49.1542,S,CH,BR,,26.0,4202404.0,,,0,,39,America/Sao_Paulo,2012-08-03,Igreja de Sao Jose,Igreja de São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83267,7575395,Rio Itoupava do Norte,Rio Itoupava do Norte,-26.8733,-49.089,H,STM,BR,,26.0,,,,0,,16,America/Sao_Paulo,2012-01-21,Rio Itoupava do Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83268,7575396,Ribeirão Fidélis,Ribeirao Fidelis,-26.8534,-49.0837,H,STM,BR,,26.0,,,,0,,14,America/Sao_Paulo,2012-01-21,Ribeirao Fidelis,Ribeirão Fidélis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83269,7575397,Tatutiva Um,Tatutiva Um,-26.8311,-49.1073,P,PPLL,BR,,26.0,4202404.0,,,0,,67,America/Sao_Paulo,2012-08-03,Tatutiva I,Tatutiva Um,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83270,7575398,Grupo Escolar Anita Garibald,Grupo Escolar Anita Garibald,-26.8228,-49.0882,S,SCH,BR,,26.0,4202404.0,,,0,,19,America/Sao_Paulo,2012-08-03,Grupo Escolar Anita Garibald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83271,7575399,Escola Visconde de Taunay,Escola Visconde de Taunay,-26.8272,-49.1109,S,SCH,BR,,26.0,4202404.0,,,0,,38,America/Sao_Paulo,2012-08-03,Escola Visconde de Taunay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83272,7575400,Ribeirão Vale do Selke,Ribeirao Vale do Selke,-26.8284,-49.1545,H,STM,BR,,26.0,,,,0,,42,America/Sao_Paulo,2012-01-21,Ribeirao Vale do Selke,Ribeirão Vale do Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83273,7575401,Vale do Selke,Vale do Selke,-26.8184,-49.1355,P,PPLL,BR,,26.0,4213203.0,,,0,,152,America/Sao_Paulo,2012-08-03,Vale do Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83274,7575402,Selke,Selke,-26.808,-49.1407,P,PPL,BR,,26.0,4213203.0,,,0,,56,America/Sao_Paulo,2012-08-03,Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83275,7575403,Córrego Tatutiva Um,Corrego Tatutiva Um,-26.8302,-49.0889,H,STM,BR,,26.0,,,,0,,16,America/Sao_Paulo,2012-01-21,Corrego Tatutiva Um,Córrego Tatutiva Um,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83276,7575404,Escola Pereira de Oliveira,Escola Pereira de Oliveira,-26.8064,-49.1385,S,SCH,BR,,26.0,4213203.0,,,0,,68,America/Sao_Paulo,2012-08-03,Escola Pereira de Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83277,7575405,Serra do Selke,Serra do Selke,-26.7811,-49.1209,T,MTS,BR,,26.0,,,,0,,417,America/Sao_Paulo,2012-01-21,Serra do Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83278,7575406,Tatutiva Dois,Tatutiva Dois,-26.7935,-49.1049,P,PPLL,BR,,26.0,4202404.0,,,0,,58,America/Sao_Paulo,2012-08-03,Tatutiva Dois,Tatutiva II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83279,7575407,Granja Jensen,Granja Jensen,-26.7976,-49.0964,S,FRM,BR,,26.0,4202404.0,,,0,,70,America/Sao_Paulo,2012-08-03,Granja Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83280,7575408,Grupo Escolar Emilio Balimgart,Grupo Escolar Emilio Balimgart,-26.7902,-49.0868,S,SCH,BR,,26.0,4202404.0,,,0,,29,America/Sao_Paulo,2012-08-03,Grupo Escolar Emilio Balimgart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83281,7575409,Córrego Tatutiva Três,Corrego Tatutiva Tres,-26.7926,-49.0856,H,STM,BR,,26.0,,,,0,,29,America/Sao_Paulo,2012-01-21,Corrego Tatutiva Tres,Córrego Tatutiva Três,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83282,7575410,Escola Nilza S. Guenther,Escola Nilza S. Guenther,-26.7798,-49.1349,S,SCH,BR,,26.0,4213203.0,,,0,,160,America/Sao_Paulo,2012-08-03,Escola Nilza S. Guenther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83283,7575411,Selke,Selke,-26.8019,-49.1405,P,PPLL,BR,,26.0,4213203.0,,,0,,75,America/Sao_Paulo,2012-08-03,Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83284,7575412,Escola Fritz Probst,Escola Fritz Probst,-26.7744,-49.1627,S,SCH,BR,,26.0,4213203.0,,,0,,64,America/Sao_Paulo,2012-08-03,Escola Fritz Probst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83285,7575413,Vale do Selke,Vale do Selke,-26.7652,-49.1404,P,PPLL,BR,,26.0,4213203.0,,,0,,296,America/Sao_Paulo,2012-08-03,Vale do Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83286,7575414,Ribeirão Vale do Selke Pequeno,Ribeirao Vale do Selke Pequeno,-26.7766,-49.1664,H,STM,BR,,26.0,,,,0,,50,America/Sao_Paulo,2012-01-21,Ribeirao Vale do Selke Pequeno,Ribeirão Vale do Selke Pequeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83287,7575415,Escola Alves Ramos,Escola Alves Ramos,-26.7652,-49.1111,S,SCH,BR,,26.0,4202404.0,,,0,,60,America/Sao_Paulo,2012-08-03,Escola Alves Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83288,7575416,Tatutiva Quatro,Tatutiva Quatro,-26.7528,-49.102,P,PPLL,BR,,26.0,4202404.0,,,0,,157,America/Sao_Paulo,2012-08-03,Tatutiva IV,Tatutiva Quatro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83289,7575417,Córrego Tatutiva Quatro,Corrego Tatutiva Quatro,-26.7647,-49.0783,H,STM,BR,,26.0,,,,0,,36,America/Sao_Paulo,2012-01-21,Corrego Tatutiva Quatro,Córrego Tatutiva Quatro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83290,7575418,Paulo Cingel,Paulo Cingel,-26.7604,-49.094,P,PPLL,BR,,26.0,4202404.0,,,0,,66,America/Sao_Paulo,2012-08-03,Paulo Cingel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83291,7575419,Tatutiva Tres,Tatutiva Tres,-26.767,-49.103,P,PPLL,BR,,26.0,4202404.0,,,0,,90,America/Sao_Paulo,2012-08-03,Tatutiva III,Tatutiva Tres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83292,7575420,Granja Kasulke,Granja Kasulke,-26.7514,-49.073,S,FRM,BR,,26.0,4202404.0,,,0,,50,America/Sao_Paulo,2012-08-03,Granja Kasulke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83293,7575421,Braço Direito,Braco Direito,-26.7536,-49.0545,L,LCTY,BR,,26.0,,,,0,,307,America/Sao_Paulo,2012-01-21,Braco Direito,Braço Direito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83294,7575422,Rio Bonito,Rio Bonito,-26.7583,-49.0375,P,PPLL,BR,,26.0,4210605.0,,,0,,317,America/Sao_Paulo,2012-08-03,Rio Bonito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83295,7575423,Braço Paula Ramos,Braco Paula Ramos,-26.7532,-49.0045,P,PPLL,BR,,26.0,4210001.0,,,0,,245,America/Sao_Paulo,2012-08-03,Braco Paula Ramos,Braço Paula Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83296,7575424,Paula Ramos,Paula Ramos,-26.7723,-49.0144,P,PPLL,BR,,26.0,4210001.0,,,0,,251,America/Sao_Paulo,2012-08-03,Paula Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83297,7575425,Torres Embratel,Torres Embratel,-26.7768,-49.0288,S,COMC,BR,,26.0,4210001.0,,,0,,730,America/Sao_Paulo,2012-08-03,Torres Embratel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83298,7575426,Morro do Cachorro,Morro do Cachorro,-26.7777,-49.0304,T,HLL,BR,,26.0,4210001.0,,,0,,786,America/Sao_Paulo,2012-08-03,Morro do Cachorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83299,7575427,Ribeirão Rothirs,Ribeirao Rothirs,-26.763,-49.0763,H,STM,BR,,26.0,,,,0,,37,America/Sao_Paulo,2012-01-21,Ribeirao Rothirs,Ribeirão Rothirs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83300,7575428,Rothirs,Rothirs,-26.7726,-49.0631,P,PPLL,BR,,26.0,4202404.0,,,0,,179,America/Sao_Paulo,2012-08-03,Rothirs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83301,7575429,Usina Eletrosul,Usina Eletrosul,-26.7825,-49.079,S,PS,BR,,26.0,4202404.0,,,0,,32,America/Sao_Paulo,2012-08-03,Usina Eletrosul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83302,7575430,Estrada Carolina,Estrada Carolina,-26.7872,-49.0658,P,PPLL,BR,,26.0,4202404.0,,,0,,106,America/Sao_Paulo,2012-08-03,Estrada Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83303,7575431,Escola Doutor Blumenau,Escola Doutor Blumenau,-26.7893,-49.0639,S,SCH,BR,,26.0,4202404.0,,,0,,98,America/Sao_Paulo,2012-08-03,Escola Doutor Blumenau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83304,7575432,Ribeirão Belchior,Ribeirao Belchior,-26.8907,-49.0002,H,STM,BR,,26.0,,,,0,,9,America/Sao_Paulo,2012-01-21,Ribeirao Belchior,Ribeirão Belchior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83305,7575433,Frigorífico Jensen,Frigorifico Jensen,-26.7979,-49.0857,L,CTRB,BR,,26.0,,,,0,,31,America/Sao_Paulo,2012-01-21,Frigorifico Jensen,Frigorífico Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83306,7575434,Morro da Laguna,Morro da Laguna,-26.8045,-49.0495,T,HLL,BR,,26.0,4205902.0,,,0,,346,America/Sao_Paulo,2012-08-03,Morro da Laguna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83307,7575435,Belchior Alto,Belchior Alto,-26.8106,-49.0122,P,PPLL,BR,,26.0,4205902.0,,,0,,235,America/Sao_Paulo,2012-08-03,Belchior Alto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83308,7575436,Chácara Groi,Chacara Groi,-26.8141,-49.0479,S,FRM,BR,,26.0,4202404.0,,,0,,186,America/Sao_Paulo,2012-08-03,Chacara Groi,Chácara Groi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83309,7575437,Escola Rodolfo Hollenweger,Escola Rodolfo Hollenweger,-26.83,-49.061,S,SCH,BR,,26.0,4202404.0,,,0,,44,America/Sao_Paulo,2012-08-03,Escola Rodolfo Hollenweger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83310,7575438,Chácara Vener Steinhman,Chacara Vener Steinhman,-26.8233,-49.0353,S,FRM,BR,,26.0,4205902.0,,,0,,81,America/Sao_Paulo,2012-08-03,Chacara Vener Steinhman,Chácara Vener Steinhman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83311,7575439,Igreja do Sagrado Coração de Jesus,Igreja do Sagrado Coracao de Jesus,-26.827,-49.028,S,CH,BR,,26.0,4205902.0,,,0,,50,America/Sao_Paulo,2012-08-03,Igreja do Sagrado Coracao de Jesus,Igreja do Sagrado Coração de Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83312,7575440,Escola Frei Policarpo,Escola Frei Policarpo,-26.8272,-49.0285,S,SCH,BR,,26.0,4205902.0,,,0,,56,America/Sao_Paulo,2012-08-03,Escola Frei Policarpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83313,7575441,Ribeirão Fidelis,Ribeirao Fidelis,-26.8444,-49.0678,P,PPLL,BR,,26.0,4202404.0,,,0,,52,America/Sao_Paulo,2012-08-03,Ribeirao Fidelis,Ribeirão Fidelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83314,7575442,Bairro Fortaleza,Bairro Fortaleza,-26.8536,-49.0558,P,PPL,BR,,26.0,4202404.0,,,0,,32,America/Sao_Paulo,2012-08-03,Bairro Fortaleza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83315,7575443,Cananéia,Cananeia,-26.845,-49.021,P,PPLL,BR,,26.0,4205902.0,,,0,,88,America/Sao_Paulo,2012-08-03,Cananeia,Cananéia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83316,7575444,Alto Cananéia,Alto Cananeia,-26.8391,-49.0063,P,PPLL,BR,,26.0,4205902.0,,,0,,168,America/Sao_Paulo,2012-08-03,Alto Cananeia,Alto Cananéia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83317,7575445,Saltinho,Saltinho,-26.8532,-49.0034,P,PPLL,BR,,26.0,4205902.0,,,0,,318,America/Sao_Paulo,2012-08-03,Saltinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83318,7575446,Fortaleza,Fortaleza,-26.8681,-49.0537,P,PPLL,BR,,26.0,4202404.0,,,0,,49,America/Sao_Paulo,2012-08-03,Fortaleza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83319,7575447,Igreja de São Francisco,Igreja de Sao Francisco,-26.8756,-49.0665,S,CH,BR,,26.0,4202404.0,,,0,,21,America/Sao_Paulo,2012-08-03,Igreja de Sao Francisco,Igreja de São Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83320,7575448,Escola Professor Heriberto Müller,Escola Professor Heriberto Muller,-26.8781,-49.0684,S,SCH,BR,,26.0,4202404.0,,,0,,18,America/Sao_Paulo,2012-08-03,Escola Professor Heriberto Muller,Escola Professor Heriberto Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83321,7575449,Bairro Itoupava do Norte,Bairro Itoupava do Norte,-26.8895,-49.0669,P,PPLX,BR,,26.0,4202404.0,,,0,,19,America/Sao_Paulo,2012-08-03,Bairro Itoupava do Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83322,7575450,Escola Gustavo Richard,Escola Gustavo Richard,-26.8903,-49.0558,S,SCH,BR,,26.0,4202404.0,,,0,,71,America/Sao_Paulo,2012-08-03,Escola Gustavo Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83323,7575451,Saltinho,Saltinho,-26.8786,-49.0121,P,PPLL,BR,,26.0,4205902.0,,,0,,32,America/Sao_Paulo,2012-08-03,Saltinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83324,7575452,Capela de Santa Catarina,Capela de Santa Catarina,-26.8917,-49.0079,S,CH,BR,,26.0,4205902.0,,,0,,15,America/Sao_Paulo,2012-08-03,Capela de Santa Catarina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83325,7575453,Ilha da Bela Vista,Ilha da Bela Vista,-26.8956,-49.0157,T,ISL,BR,,26.0,,,,0,,8,America/Sao_Paulo,2012-01-21,Ilha da Bela Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83326,7575454,Bairro Bela Vista,Bairro Bela Vista,-26.8982,-49.0091,P,PPL,BR,,26.0,4205902.0,,,0,,28,America/Sao_Paulo,2012-08-03,Bairro Bela Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
