,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66
32841,3450820,Alto do Sabão,Alto do Sabao,-12.56667,-38.8,T,UPLD,BR,,5.0,,,,0,,193,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32842,3450821,Rutilo,Rutilo,-21.98333,-44.25,S,RSTN,BR,,15.0,3138500.0,,,0,,1151,America/Sao_Paulo,2013-03-05,Rutilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32843,3450822,Vila Ruthes,Vila Ruthes,-26.242,-49.8625,L,LCTY,BR,,26.0,,,,0,,886,America/Sao_Paulo,2012-01-19,Rutes,Vila Ruthes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32844,3450823,Rusina,Rusina,-13.55,-39.86667,P,PPL,BR,,5.0,2917607.0,,,0,,703,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32845,3450824,Ilha Ruru,Ilha Ruru,-21.91667,-52.25,T,ISL,BR,,27.0,,,,0,,284,America/Campo_Grande,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32846,3450825,Ribeirão do Rumo,Ribeirao do Rumo,-23.61667,-50.4,H,STM,BR,,18.0,,,,0,,488,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32847,3450826,Rumo,Rumo,-12.18333,-38.63333,P,PPL,BR,,5.0,2931400.0,,,0,,179,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32848,3450827,Banhado do Ruivo,Banhado do Ruivo,-30.41667,-54.4,H,STM,BR,,23.0,,,,0,,100,America/Sao_Paulo,2012-01-19,Banhado Ruivas,Banhado do Ruido,Banhado do Ruivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32849,3450828,Ribeirão da Ruivinha,Ribeirao da Ruivinha,-19.81667,-50.58333,H,STM,BR,,15.0,,,,0,,323,America/Sao_Paulo,2013-02-09,Ribeirao da Ruivinha,Ribeirão da Ruivinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32850,3450829,Ruinha,Ruinha,-19.11583,-42.53823,P,PPL,BR,,15.0,3100500.0,,,0,,482,America/Sao_Paulo,2020-03-09,Ruinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32851,3450830,Ruínas,Ruinas,-10.03333,-44.11667,P,PPL,BR,,20.0,2201101.0,,,0,,363,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32852,3450831,Ruilândia,Ruilandia,-20.92194,-49.535,P,PPLL,BR,,27.0,3530300.0,,,0,,487,America/Sao_Paulo,2012-08-03,Rui Barbosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32853,3450832,Ruy Barbosa,Ruy Barbosa,-12.28389,-40.49389,P,PPL,BR,,5.0,2927200.0,,,21093,,344,America/Bahia,2012-08-03,Ruy Barbosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32854,3450833,Córrego Ruibarbo,Corrego Ruibarbo,-16.6,-49.73333,H,STM,BR,,29.0,,,,0,,602,America/Sao_Paulo,2013-02-09,Corrego Ruibarbo,Córrego Ruibarbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32855,3450834,Rufino Miranda,Rufino Miranda,-17.1,-41.8,P,PPL,BR,,15.0,3113008.0,,,0,,671,America/Sao_Paulo,2012-12-05,Rufino Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32856,3450835,Rufino Félix,Rufino Felix,-13.53333,-39.38333,P,PPL,BR,,5.0,2925758.0,,,0,,207,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32857,3450836,Rubinéia,Rubineia,-20.17944,-51.00222,P,PPL,BR,,27.0,3544509.0,,,0,,340,America/Sao_Paulo,2012-08-03,Porto Presidente Vargas,Porto do Taboado,Presidente Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32858,3450837,Rio Rubim do Sul,Rio Rubim do Sul,-16.1,-40.41667,H,STM,BR,,15.0,,,,0,,221,America/Bahia,2021-08-20,Rio Rubim do Sul,Rubim do Sul River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32859,3450838,Rio Rubim do Norte,Rio Rubim do Norte,-16.08333,-40.4,H,STM,BR,,15.0,,,,0,,197,America/Bahia,2021-07-11,Rio Rubim do Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32860,3450839,Ribeirão Rubim das Pedras,Ribeirao Rubim das Pedras,-16.33333,-40.48333,H,STM,BR,,15.0,,,,0,,234,America/Bahia,2012-01-19,Ribeirao Rubim das Pedras,Ribeirao Rubim de Pedras,Ribeirão Rubim das Pedras,Ribeirão Rubim de Pedras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32861,3450840,Rubim,Rubim,-29.36667,-53.38333,P,PPL,BR,,23.0,4313102.0,,,0,,494,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32862,3450841,Rubim,Rubim,-16.37472,-40.5375,P,PPL,BR,,15.0,3156601.0,,,0,,247,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32863,3450842,Rubim,Rubim,-16.1,-40.4,P,PPL,BR,,15.0,3134707.0,,,0,,209,America/Sao_Paulo,2012-12-05,Rubim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32864,3450843,Rubiataba,Rubiataba,-15.16444,-49.80333,P,PPL,BR,,29.0,5218904.0,,,16128,,638,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32865,3450844,Rubião Júnior,Rubiao Junior,-22.88969,-48.49056,P,PPL,BR,,27.0,3507506.0,,,0,,874,America/Sao_Paulo,2013-03-05,Ribeirao Junior,Ribeirão Júnior,Ribiao Junior,Ribião Júnior,Rubiao Junior,Rubião Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32866,3450845,São João Marcos,Sao Joao Marcos,-22.84333,-44.06417,P,PPLL,BR,,21.0,3304409.0,,,0,,584,America/Sao_Paulo,2012-08-03,Sao Joao Marcos,São João Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32867,3450846,Rubiácea,Rubiacea,-21.30056,-50.72667,P,PPL,BR,,27.0,3544400.0,,,0,,426,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32868,3450847,Rubelita,Rubelita,-16.4075,-42.2625,P,PPL,BR,,15.0,3156502.0,,,0,,422,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32869,3450848,Rua do Arco,Rua do Arco,-13.8,-39.58333,P,PPL,BR,,5.0,2922755.0,,,0,,405,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32870,3450849,Rua de Palha,Rua de Palha,-14.35129,-39.16446,P,PPL,BR,,5.0,2914901.0,,,0,,15,America/Bahia,2014-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32871,3450850,Rozendo Pinto,Rozendo Pinto,-17.83333,-41.51667,P,PPL,BR,,15.0,3168606.0,,,0,,449,America/Sao_Paulo,2012-08-03,Fazenda Rosendo Pinto,Rozendo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32872,3450851,Rovaldo,Rovaldo,-19.05,-48.08333,P,PPL,BR,,15.0,3170206.0,,,0,,880,America/Sao_Paulo,2013-02-09,Rovaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32873,3450852,Rótulo,Rotulo,-19.2,-43.78333,P,PPL,BR,,15.0,3105004.0,,,0,,734,America/Sao_Paulo,2012-12-05,Rotulo,Rótulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32874,3450853,Roteiro,Roteiro,-20.93333,-51.15,P,PPL,BR,,27.0,3517802.0,,,0,,417,America/Sao_Paulo,2012-08-03,Roteiro,Segundo Alianca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32875,3450854,Pedra Rosilha,Pedra Rosilha,-22.97565,-43.43351,T,MT,BR,,21.0,3304557.0,,,0,149.0,350,America/Sao_Paulo,2012-08-03,Pedra Rosilha,Pedra da Rosilha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32876,3450855,Rosetinha,Rosetinha,-22.6,-45.43333,P,PPL,BR,,15.0,3172202.0,,,0,,1438,America/Sao_Paulo,2013-03-05,Rosetinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32877,3450856,Rosensal,Rosensal,-14.36667,-56.71667,P,PPL,BR,,14.0,5106000.0,,,0,,382,America/Cuiaba,2012-08-03,Arroz Sem Sal,Rosensal,Rossensal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32878,3450857,Roseira Velha,Roseira Velha,-22.9,-45.28333,P,PPL,BR,,27.0,3544301.0,,,0,,599,America/Sao_Paulo,2013-03-05,Roseira Velha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32879,3450858,Roseiras,Roseiras,-22.81667,-46.28333,P,PPL,BR,,15.0,3125101.0,,,0,,901,America/Sao_Paulo,2013-03-05,Roseiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32880,3450859,Roseiral,Roseiral,-19.90611,-41.36472,P,PPLL,BR,,15.0,3144003.0,,,0,,250,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32881,3450860,Rio Roseira,Rio Roseira,-26.7,-51.61667,H,STM,BR,,26.0,,,,0,,1241,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32882,3450861,Roseira,Roseira,-26.0601,-49.7536,P,PPLL,BR,,18.0,4122305.0,,,0,,822,America/Sao_Paulo,2012-08-03,Roseira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32883,3450862,Roseira,Roseira,-25.31667,-49.15,P,PPL,BR,,18.0,4105805.0,,,0,,954,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32884,3450863,Roseira,Roseira,-23.31667,-50.88333,P,PPL,BR,,18.0,4112702.0,,,0,,481,America/Sao_Paulo,2012-08-03,Jataizinho,Jataìzinho,Roseira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32885,3450864,Roseira,Roseira,-22.89806,-45.30528,P,PPL,BR,,27.0,3544301.0,,,0,,554,America/Sao_Paulo,2012-08-03,Roseiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32886,3450865,Roseira,Roseira,-21.2,-46.9,P,PPL,BR,,15.0,3143203.0,,,0,,1032,America/Sao_Paulo,2013-03-05,Roseira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32887,3450866,Roseira,Roseira,-20.88333,-41.53333,P,PPL,BR,,8.0,3200201.0,,,0,,741,America/Sao_Paulo,2012-12-05,Roseira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32888,3450867,Morro da Rosca,Morro da Rosca,-20.93333,-47.2,T,HLL,BR,,27.0,3501004.0,,,0,,805,America/Sao_Paulo,2013-03-05,Morro da Rosca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32889,3450868,Ribeirão das Rosas,Ribeirao das Rosas,-18.8,-50.55,H,STM,BR,,29.0,,,,0,,473,America/Sao_Paulo,2012-01-19,Ribeirao Santa Rosa,Ribeirao das Rosas,Ribeirão Santa Rosa,Ribeirão das Rosas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32890,3450869,Rosas,Rosas,-21.31667,-45.05,S,RSTN,BR,,15.0,3138203.0,,,0,,929,America/Sao_Paulo,2013-03-05,Rosas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891,3450870,Rosas,Rosas,-22.76741,-46.76226,P,PPL,BR,,27.0,3501905.0,,,0,,908,America/Sao_Paulo,2022-11-11,B. das Rosas,Rosas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32892,3450871,Rosas,Rosas,-22.76667,-45.68333,P,PPL,BR,,27.0,3548609.0,,,0,,1032,America/Sao_Paulo,2013-03-05,Rosas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32893,3450872,Rosário Oeste,Rosario Oeste,-14.83611,-56.4275,P,PPL,BR,,14.0,5107701.0,,,10468,,201,America/Cuiaba,2012-08-03,Rosario Oueste,Rosario do Rio Acima,Rosário do Rio Acima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32894,3450873,Rosário do Sul,Rosario do Sul,-30.25833,-54.91417,P,PPL,BR,,23.0,4316402.0,,,36721,,123,America/Sao_Paulo,2012-08-03,Rosario,Rosario-du-Sul,Rosário,Росарио-ду-Сул,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32895,3450874,Rosário do Catete,Rosario do Catete,-10.69611,-37.03056,P,PPL,BR,,28.0,2806107.0,,,0,,18,America/Maceio,2012-08-03,Rosario,Rosário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32896,3450875,Rosário de Minas,Rosario de Minas,-21.70667,-43.62,P,PPLL,BR,,15.0,3136702.0,,,0,,777,America/Sao_Paulo,2012-08-03,Augusto Franco,Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32897,3450876,Rosário da Limeira,Rosario da Limeira,-20.97889,-42.51194,P,PPL,BR,,15.0,3156452.0,,,0,,697,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32898,3450877,Ribeirão do Rosário,Ribeirao do Rosario,-20.53333,-48.41667,H,STM,BR,,27.0,,,,0,,507,America/Sao_Paulo,2013-03-05,Ribeirao do Rosario,Ribeirão do Rosário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32899,3450878,Rosário,Rosario,-22.68333,-43.25,P,PPL,BR,,21.0,3301702.0,,,0,,14,America/Sao_Paulo,2012-12-05,Rosario,Rosário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32900,3450879,Rosário,Rosario,-21.23548,-44.83283,P,PPL,BR,,15.0,3134301.0,,,0,,885,America/Sao_Paulo,2013-03-05,Rosaria,Rosario,Rosária,Rosário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32901,3450880,Rosário,Rosario,-16.15,-39.36667,P,PPL,BR,,5.0,2927705.0,,,0,,94,America/Bahia,2012-12-05,Rosario,Rosário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32902,3450881,Rosário,Rosario,-14.71667,-39.06667,P,PPL,BR,,5.0,2913606.0,,,0,,17,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32903,3450882,Rosário,Rosario,-12.86667,-41.61667,P,PPL,BR,,5.0,2921906.0,,,0,,1236,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32904,3450883,Rosário,Rosario,-12.21667,-38.91667,P,PPL,BR,,5.0,2910800.0,,,0,,233,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32905,3450884,Rosário,Rosario,-10.18333,-38.98333,P,PPL,BR,,5.0,2906824.0,,,0,,476,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32906,3450885,Rosária,Rosaria,-21.46667,-46.78333,P,PPL,BR,,27.0,3553609.0,,,0,,779,America/Sao_Paulo,2012-08-03,Fazenda Rosaria,Fazenda Rosária,Rosaria,Rosária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32907,3450886,Rosalinda,Rosalinda,-19.55,-45.96667,P,PPL,BR,,15.0,3159704.0,,,0,,992,America/Sao_Paulo,2013-02-09,Rosalinda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32908,3450887,Ilha Rosalina,Ilha Rosalina,-11.06667,-55.56667,T,ISL,BR,,14.0,,,,0,,332,America/Cuiaba,2018-12-05,Ilha Rosalina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32909,3450888,Rosalina,Rosalina,-20.26667,-50.66667,P,PPL,BR,,27.0,3555802.0,,,0,,433,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32910,3450889,Ilha Rosália,Ilha Rosalia,-11.08333,-55.55,T,ISL,BR,,14.0,,,,0,,299,America/Cuiaba,2018-12-05,Ilha Rosalia,Ilha Rosália,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32911,3450890,Rosália,Rosalia,-21.99667,-49.97639,P,PPLL,BR,,27.0,3529005.0,,,0,,472,America/Sao_Paulo,2012-08-03,Primavera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32912,3450891,Rosalândia,Rosalandia,-16.46639,-50.42167,P,PPLL,BR,,29.0,5220108.0,,,0,,489,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32913,3450892,Rosal,Rosal,-20.96083,-41.73389,P,PPLL,BR,,21.0,3300605.0,,,0,,484,America/Sao_Paulo,2012-08-03,Rozal,Santa Anna de Itabapoana,Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32914,3450893,Rosa do Felício,Rosa do Felicio,-30.71667,-56.03333,P,PPL,BR,,23.0,4317103.0,,,0,,230,America/Sao_Paulo,2012-08-03,Estancia Rancho Felicio,Estância Rancho Felício,Rosa do Felicio,Rosa do Felício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32915,3450894,Rosa d’Água,Rosa d'Agua,-13.33333,-39.36667,P,PPL,BR,,5.0,2932903.0,,,0,,203,America/Bahia,2014-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32916,3450895,Serra Rosa,Serra Rosa,-18.61667,-50.61667,T,MTS,BR,,29.0,,,,0,,507,America/Sao_Paulo,2013-02-09,Serra Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32917,3450896,Saco da Rosa,Saco da Rosa,-22.79093,-43.19352,H,COVE,BR,,21.0,,,,0,,1,America/Sao_Paulo,2012-01-19,Sacco do Rosa,Saco da Rosa,Saco do Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32918,3450897,Ilha Rosa,Ilha Rosa,-11.1,-55.55,T,ISL,BR,,14.0,,,,0,,311,America/Cuiaba,2018-12-05,Ilha Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32919,3450898,Rosa,Rosa,-29.43333,-53.5,P,PPL,BR,,23.0,4313102.0,,,0,,179,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32920,3450899,Ribeirão Roquete,Ribeirao Roquete,-11.58,-55.641,H,STM,BR,,14.0,,,,0,,296,America/Cuiaba,2020-06-11,Ribeirao Roquete,Ribeirao do Roquette,Ribeirão Roquete,Ribeirão do Roquette,Rio Roquette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32921,3450900,Roque Sousa Dias,Roque Sousa Dias,-21.55,-45.95,P,PPL,BR,,15.0,3101607.0,,,0,,884,America/Sao_Paulo,2013-03-05,Roque Sousa Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32922,3450901,Roque Gonzales,Roque Gonzales,-28.13139,-55.02556,P,PPL,BR,,23.0,4316303.0,,,0,,154,America/Sao_Paulo,2012-08-03,Roki-Gonzalis,Roque Gonzalez,luo ke gong zha li si,rokurae ganjalesa,Роки-Гонзалис,রোকুৱে গন্জালেস,罗克贡扎利斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32923,3450902,Rio do Roque,Rio do Roque,-14.03333,-42.15,H,STMI,BR,,5.0,,,,0,,523,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32924,3450903,Rio do Roque,Rio do Roque,-24.13333,-47.06667,H,STM,BR,,27.0,,,,0,,229,America/Sao_Paulo,2012-01-19,Rio Exploracao do Estado,Rio Exploração do Estado,Rio do Roque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32925,3450904,Ribeirão do Roque,Ribeirao do Roque,-22.01791,-47.29483,H,STM,BR,,27.0,,,,0,,566,America/Sao_Paulo,2018-11-06,Ribeirao do Roque,Ribeirão do Roque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32926,3450905,Roque,Roque,-30.21667,-52.08333,P,PPL,BR,,23.0,4302709.0,,,0,,244,America/Sao_Paulo,2012-08-03,Roque,Sao Roque,São Roque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32927,3450906,Estação Roosevelt,Estacao Roosevelt,-23.55,-46.61667,S,RSTN,BR,,27.0,3550308.0,25.0,,0,,739,America/Sao_Paulo,2020-06-11,Estacao Roosevelt,Estação Roosevelt,Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
