72995,6319332,Nhamundá,Nhamunda,-1.6805,-57.65625,A,ADM2,BR,,4.0,1303007.0,,,21443,,116,America/Manaus,2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72996,6319333,Nova Olinda do Norte,Nova Olinda Do Norte,-3.9464,-58.59745,A,ADM2,BR,,4.0,1303106.0,,,30761,,47,America/Manaus,2014-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72997,6319334,Novo Airão,Novo Airao,-1.98386,-61.78513,A,ADM2,BR,,4.0,1303205.0,,,19928,,52,America/Manaus,2022-02-17,New Airao,New Airão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72998,6319335,Novo Aripuanã,Novo Aripuana,-7.00105,-60.63017,A,ADM2,BR,,4.0,1303304.0,,,26046,,41,America/Porto_Velho,2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72999,6319336,Parintins,Parintins,-2.66345,-56.93412,A,ADM2,BR,,4.0,1303403.0,,,102066,,4,America/Manaus,2014-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73000,6319337,Pauini,Pauini,-7.68931,-68.14223,A,ADM2,BR,,4.0,1303502.0,,,19522,,179,America/Porto_Velho,2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73001,6319338,Presidente Figueiredo,Presidente Figueiredo,-1.28344,-59.98317,A,ADM2,BR,,4.0,1303536.0,,,37193,,76,America/Manaus,2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73002,6319339,Rio Preto da Eva,Rio Preto Da Eva,-2.49292,-59.60783,A,ADM2,BR,,4.0,1303569.0,,,25758,,118,America/Manaus,2014-06-19,Rio Preto da Eva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73003,6319340,Santa Isabel do Rio Negro,Santa Isabel do Rio Negro,-0.25484,-65.55119,A,ADM2,BR,,4.0,1303601.0,,,25865,,70,America/Boa_Vista,2022-03-15,Saint Isabel of Black River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73004,6319341,São Gabriel da Cachoeira,Sao Gabriel da Cachoeira,0.24042,-68.03239,A,ADM2,BR,,4.0,1303809.0,,,46303,,83,America/Boa_Vista,2022-03-15,Saint Gabriel of the Waterfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73005,6319342,São Paulo de Olivença,Sao Paulo de Olivenca,-4.65086,-69.58141,A,ADM2,BR,,4.0,1303908.0,,,40073,,128,America/Porto_Velho,2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73006,6319343,São Sebastião do Uatumã,Sao Sebastiao Do Uatuma,-1.93197,-58.74216,A,ADM2,BR,,4.0,1303957.0,,,10688,,137,America/Manaus,2015-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73007,6319344,Silves,Silves,-2.76846,-58.62751,A,ADM2,BR,,4.0,1304005.0,,,8445,,80,America/Manaus,2014-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73008,6319345,Tabatinga,Tabatinga,-3.96298,-69.60265,A,ADM2,BR,,4.0,1304062.0,,,52279,,102,America/Porto_Velho,2014-08-04,Forte de Sao Francisco Xavier de Tabatinga,Forte de São Francisco Xavier de Tabatinga,Municipality of Tabatinga,Tabatinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73009,6319346,Tefé,Tefe,-4.52227,-65.60446,A,ADM2,BR,,4.0,1304203.0,,,59547,,93,America/Porto_Velho,2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73010,6319347,Tonantins,Tonantins,-2.57612,-67.47282,A,ADM2,BR,,4.0,1304237.0,,,17056,,62,America/Porto_Velho,2016-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73011,6319348,Uarini,Uarini,-3.14736,-65.42036,A,ADM2,BR,,4.0,1304260.0,,,11906,,92,America/Manaus,2014-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73012,6319349,Urucará,Urucara,-1.19284,-58.80434,A,ADM2,BR,,4.0,1304302.0,,,16130,,65,America/Manaus,2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73013,6319350,Urucurituba,Urucurituba,-2.83268,-57.75009,A,ADM2,BR,,4.0,1304401.0,,,17731,,24,America/Manaus,2014-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73014,6319351,Amajari,Amajari,3.78089,-62.52764,A,ADM2,BR,,25.0,1400027.0,,,13185,,271,America/Boa_Vista,2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73015,6319352,Boa Vista,Boa Vista,3.18861,-60.61212,A,ADM2,BR,,25.0,1400100.0,,,419652,,94,America/Boa_Vista,2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73016,6319353,Bonfim,Bonfim,2.69748,-60.07479,A,ADM2,BR,,25.0,1400159.0,,,12557,,131,America/Boa_Vista,2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73017,6319354,Cantá,Canta,2.22083,-60.4366,A,ADM2,BR,,25.0,1400175.0,,,18799,,273,America/Boa_Vista,2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73018,6319355,Caroebe,Caroebe,1.21841,-59.5129,A,ADM2,BR,,25.0,1400233.0,,,10383,,247,America/Boa_Vista,2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73019,6319356,Mucajaí,Mucajai,2.52958,-62.0634,A,ADM2,BR,,25.0,1400308.0,,,18172,,194,America/Boa_Vista,2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73020,6319357,Normandia,Normandia,3.87847,-60.04239,A,ADM2,BR,,25.0,1400407.0,,,11532,,139,America/Boa_Vista,2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73021,6319358,Pacaraima,Pacaraima,4.19782,-60.86867,A,ADM2,BR,,25.0,1400456.0,,,10448,,400,America/Boa_Vista,2014-06-02,Pakarajma,pa ka lai ma,pakara'ima,Пакарайма,পাকারাইমা,帕卡賴馬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73022,6319359,São João da Baliza,Sao Joao Da Baliza,0.68182,-59.84886,A,ADM2,BR,,25.0,1400506.0,,,6778,,150,America/Boa_Vista,2015-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73023,6319360,São Luiz,Sao Luiz,0.82963,-60.12845,A,ADM2,BR,,25.0,1400605.0,,,6750,,139,America/Boa_Vista,2015-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73024,6319361,Uiramutã,Uiramuta,4.65265,-60.25188,A,ADM2,BR,,25.0,1400704.0,,,8147,,696,America/Boa_Vista,2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73025,6319362,Abaetetuba,Abaetetuba,-1.73485,-48.94394,A,ADM2,BR,,16.0,1500107.0,,,141054,,14,America/Belem,2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73026,6319363,Abel Figueiredo,Abel Figueiredo,-4.94378,-48.42275,A,ADM2,BR,,16.0,1500131.0,,,6792,,258,America/Araguaina,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73027,6319364,Acará,Acara,-2.10359,-48.47992,A,ADM2,BR,,16.0,1500206.0,,,53605,,12,America/Belem,2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73028,6319365,Afuá,Afua,-0.37678,-50.76679,A,ADM2,BR,,16.0,1500305.0,,,35017,,0,America/Belem,2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73029,6319366,Água Azul do Norte,Agua Azul Do Norte,-6.63125,-50.62146,A,ADM2,BR,,16.0,1500347.0,,,25061,,331,America/Araguaina,2015-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030,6319367,Alenquer,Alenquer,-0.85422,-54.94506,A,ADM2,BR,,16.0,1500404.0,,,57092,,327,America/Manaus,2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73031,6319368,Anajás,Anajas,-0.86015,-50.0397,A,ADM2,BR,,16.0,1500701.0,,,24771,,20,America/Belem,2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73032,6319369,Ananindeua,Ananindeua,-1.34611,-48.38287,A,ADM2,BR,,16.0,1500800.0,,,471744,,13,America/Belem,2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73033,6319370,Anapu,Anapu,-3.88583,-51.33796,A,ADM2,BR,,16.0,1500859.0,,,20493,,154,America/Belem,2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73034,6319371,Augusto Corrêa,Augusto Correa,-0.98951,-46.48008,A,ADM2,BR,,16.0,1500909.0,,,40499,,13,America/Belem,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73035,6319372,Aurora do Pará,Aurora Do Para,-2.30323,-47.75621,A,ADM2,BR,,16.0,1500958.0,,,26579,,60,America/Belem,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73036,6319373,Bagre,Bagre,-2.40166,-50.16628,A,ADM2,BR,,16.0,1501105.0,,,23855,,30,America/Belem,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73037,6319374,Baião,Baiao,-3.2528,-49.75452,A,ADM2,BR,,16.0,1501204.0,,,36907,,35,America/Belem,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73038,6319375,Bannach,Bannach,-7.46864,-50.65904,A,ADM2,BR,,16.0,1501253.0,,,3434,,714,America/Araguaina,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73039,6319376,Barcarena,Barcarena,-1.54656,-48.63248,A,ADM2,BR,,16.0,1501303.0,,,99800,,14,America/Belem,2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73040,6319377,Belém,Belem,-1.24071,-48.45991,A,ADM2,BR,,16.0,1501402.0,,,1392031,,0,America/Belem,2016-06-23,Belem,Belém,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73041,6319378,Belterra,Belterra,-3.01258,-54.99128,A,ADM2,BR,,16.0,1501451.0,,,16324,,181,America/Manaus,2014-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73042,6319379,Benevides,Benevides,-1.32453,-48.28873,A,ADM2,BR,,16.0,1501501.0,,,51663,,25,America/Belem,2014-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73043,6319380,Bom Jesus do Tocantins,Bom Jesus Do Tocantins,-4.99184,-48.8237,A,ADM2,BR,,16.0,1501576.0,,,15246,,135,America/Araguaina,2015-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73044,6319381,Bonito,Bonito,-1.42927,-47.33735,A,ADM2,BR,,16.0,1501600.0,,,13630,,63,America/Belem,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73045,6319382,Brasil Novo,Brasil Novo,-3.33767,-52.57451,A,ADM2,BR,,16.0,1501725.0,,,17960,,157,America/Manaus,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73046,6319383,Brejo Grande do Araguaia,Brejo Grande Do Araguaia,-5.74369,-48.45573,A,ADM2,BR,,16.0,1501758.0,,,7324,,169,America/Araguaina,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73047,6319384,Breu Branco,Breu Branco,-3.73348,-49.37122,A,ADM2,BR,,16.0,1501782.0,,,52497,,43,America/Belem,2016-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73048,6319385,Breves,Breves,-1.1684,-50.55968,A,ADM2,BR,,16.0,1501808.0,,,92865,,0,America/Belem,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73049,6319386,Bujaru,Bujaru,-1.65318,-48.05295,A,ADM2,BR,,16.0,1501907.0,,,25700,,21,America/Belem,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73050,6319387,Cachoeira do Piriá,Cachoeira Do Piria,-1.94037,-46.46914,A,ADM2,BR,,16.0,1501956.0,,,26476,,44,America/Belem,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73051,6319388,Cachoeira do Arari,Cachoeira Do Arari,-0.84609,-48.93118,A,ADM2,BR,,16.0,1502004.0,,,20460,,3,America/Belem,2015-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73052,6319389,Cametá,Cameta,-2.29582,-49.49213,A,ADM2,BR,,16.0,1502103.0,,,120904,,1,America/Belem,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73053,6319390,Canaã dos Carajás,Canaa Dos Carajas,-6.49873,-50.09334,A,ADM2,BR,,16.0,1502152.0,,,26727,,221,America/Araguaina,2015-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73054,6319391,Capanema,Capanema,-1.09966,-47.08154,A,ADM2,BR,,16.0,1502202.0,,,63628,,23,America/Belem,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73055,6319392,Capitão Poço,Capitao Poco,-1.97992,-47.2031,A,ADM2,BR,,16.0,1502301.0,,,51899,,69,America/Belem,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73056,6319393,Chaves,Chaves,-0.17079,-49.97259,A,ADM2,BR,,16.0,1502509.0,,,21138,,1,America/Belem,2023-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73057,6319394,Colares,Colares,-0.90894,-48.2534,A,ADM2,BR,,16.0,1502608.0,,,11382,,10,America/Belem,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73058,6319395,Conceição do Araguaia,Conceicao Do Araguaia,-8.15433,-49.6035,A,ADM2,BR,,16.0,1502707.0,,,45530,,209,America/Araguaina,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73059,6319396,Concórdia do Pará,Concordia Do Para,-1.86154,-47.96322,A,ADM2,BR,,16.0,1502756.0,,,28221,,35,America/Belem,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73060,6319397,Cumaru do Norte,Cumaru do Norte,-8.39144,-51.24084,A,ADM2,BR,,16.0,1502764.0,,,13761,,357,America/Araguaina,2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73061,6319398,Curionópolis,Curionopolis,-6.18137,-49.66441,A,ADM2,BR,,16.0,1502772.0,,,18295,,238,America/Araguaina,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73062,6319399,Curralinho,Curralinho,-1.58236,-49.98697,A,ADM2,BR,,16.0,1502806.0,,,28582,,14,America/Belem,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73063,6319400,Curuá,Curua,-1.73821,-55.11492,A,ADM2,BR,,16.0,1502855.0,,,12262,,11,America/Manaus,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73064,6319401,Curuçá,Curuca,-0.69787,-47.86755,A,ADM2,BR,,16.0,1502905.0,,,34490,,18,America/Belem,2011-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73065,6319402,Dom Eliseu,Dom Eliseu,-4.08267,-47.89052,A,ADM2,BR,,16.0,1502939.0,,,51318,,106,America/Belem,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73066,6319403,Eldorado do Carajás,Eldorado do Carajas,-6.10586,-49.30329,A,ADM2,BR,,16.0,1502954.0,,,31745,,133,America/Araguaina,2019-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73067,6319404,Faro,Faro,-1.11536,-57.77412,A,ADM2,BR,,16.0,1503002.0,,,7070,,114,America/Manaus,2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73068,6319405,Floresta do Araguaia,Floresta Do Araguaia,-7.57944,-49.52862,A,ADM2,BR,,16.0,1503044.0,,,17825,,192,America/Araguaina,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73069,6319406,Garrafão do Norte,Garrafao Do Norte,-2.21516,-47.11722,A,ADM2,BR,,16.0,1503077.0,,,25051,,95,America/Belem,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73070,6319407,Goianésia do Pará,Goianesia Do Para,-3.9492,-48.87355,A,ADM2,BR,,16.0,1503093.0,,,30437,,72,America/Belem,2015-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73071,6319408,Gurupá,Gurupa,-1.16555,-51.62743,A,ADM2,BR,,16.0,1503101.0,,,29060,,16,America/Belem,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73072,6319409,Igarapé-Açu,Igarape-Acu,-1.14164,-47.51366,A,ADM2,BR,,16.0,1503200.0,,,35843,,50,America/Belem,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73073,6319410,Igarapé-Miri,Igarape-Miri,-2.07705,-49.14772,A,ADM2,BR,,16.0,1503309.0,,,58023,,13,America/Belem,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73074,6319411,Ipixuna do Pará,Ipixuna Do Para,-2.98149,-48.11946,A,ADM2,BR,,16.0,1503457.0,,,51383,,75,America/Belem,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73075,6319412,Irituia,Irituia,-1.77048,-47.42145,A,ADM2,BR,,16.0,1503507.0,,,31382,,15,America/Belem,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73076,6319413,Itupiranga,Itupiranga,-5.23295,-49.94952,A,ADM2,BR,,16.0,1503705.0,,,51258,,153,America/Araguaina,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73077,6319414,Jacareacanga,Jacareacanga,-7.44532,-57.30272,A,ADM2,BR,,16.0,1503754.0,,,14040,,269,America/Manaus,2016-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73078,6319415,Jacundá,Jacunda,-4.56883,-49.22284,A,ADM2,BR,,16.0,1503804.0,,,51375,,81,America/Araguaina,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73079,6319416,Juruti,Juruti,-2.33065,-56.02742,A,ADM2,BR,,16.0,1503903.0,,,47123,,67,America/Manaus,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73080,6319417,Limoeiro do Ajuru,Limoeiro Do Ajuru,-1.89647,-49.51015,A,ADM2,BR,,16.0,1504000.0,,,25028,,22,America/Belem,2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73081,6319418,Mãe do Rio,Mae Do Rio,-1.98328,-47.51572,A,ADM2,BR,,16.0,1504059.0,,,27892,,39,America/Belem,2011-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73082,6319419,Magalhães Barata,Magalhaes Barata,-0.81838,-47.6299,A,ADM2,BR,,16.0,1504109.0,,,8115,,33,America/Belem,2011-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73083,6319420,Marabá,Maraba,-5.62104,-50.06414,A,ADM2,BR,,16.0,1504208.0,,,283542,,231,America/Araguaina,2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73084,6319421,Maracanã,Maracana,-0.75819,-47.48755,A,ADM2,BR,,16.0,1504307.0,,,28376,,0,America/Belem,2011-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73085,6319422,Marapanim,Marapanim,-0.84063,-47.70897,A,ADM2,BR,,16.0,1504406.0,,,26605,,0,America/Belem,2016-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73086,6319423,Marituba,Marituba,-1.37399,-48.3142,A,ADM2,BR,,16.0,1504422.0,,,108251,,34,America/Belem,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73087,6319424,Medicilândia,Medicilandia,-3.15674,-53.17769,A,ADM2,BR,,16.0,1504455.0,,,27442,,183,America/Manaus,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73088,6319425,Melgaço,Melgaco,-1.66163,-51.05884,A,ADM2,BR,,16.0,1504505.0,,,24789,,30,America/Belem,2011-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73089,6319426,Mocajuba,Mocajuba,-2.56174,-49.43618,A,ADM2,BR,,16.0,1504604.0,,,26745,,26,America/Belem,2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
