Unnamed: 0,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66
108744,10055737,Praia Do Portinho Pousada,Praia Do Portinho Pousada,-23.8446,-45.40455,S,HTL,BR,,27.0,3520400.0,,,0,,19,America/Sao_Paulo,2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108750,10055749,Hotel La Dolce Vita,Hotel La Dolce Vita,-14.83567,-39.02533,S,HTL,BR,,5.0,2913606.0,,,0,,1,America/Bahia,2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108788,10056025,Arraial D'ajuda Eco Resort,Arraial D'ajuda Eco Resort,-16.45647,-39.05967,S,HTL,BR,,5.0,,,,0,,-9999,America/Bahia,2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108827,10056814,Travel Inn Apa Pau Brasil,Travel Inn Apa Pau Brasil,-22.75018,-41.8837,S,HTL,BR,,,,,,0,,1,America/Sao_Paulo,2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108853,10098918,Pousada Porto Da Lua,Pousada Porto Da Lua,-12.576,-38.00111,S,HTL,BR,,5.0,2921005.0,,,0,,8,America/Bahia,2015-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108869,10098935,Vilangelim Eco Pousada,Vilangelim Eco Pousada,-12.49924,-37.9597,S,HTL,BR,,5.0,2921005.0,,,0,,1,America/Bahia,2015-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108870,10098936,Pousada Costa Dos Coqueiros,Pousada Costa Dos Coqueiros,-12.50117,-37.96263,S,HTL,BR,,5.0,2921005.0,,,0,,10,America/Bahia,2015-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108873,10098940,Rio Aeroporto Hotel,Rio Aeroporto Hotel,-22.82,-43.2554,S,HTL,BR,,21.0,3304557.0,,,0,,4,America/Sao_Paulo,2015-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108891,10098958,Angra Fashion Resort,Angra Fashion Resort,-23.04291,-44.24314,S,HTL,BR,,21.0,3300100.0,,,0,,11,America/Sao_Paulo,2015-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108923,10101118,Praia Dourada,Praia Dourada,-12.95083,-38.37737,S,HTL,BR,,5.0,2927408.0,,,0,,12,America/Bahia,2015-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108935,10104751,Sitio Da Ponte Pousada,Sitio Da Ponte Pousada,-22.8625,-43.22389,S,HTL,BR,,21.0,3304557.0,,,0,,10,America/Sao_Paulo,2015-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108984,10104815,Bruma Hotel,Bruma Hotel,-5.7826,-35.19241,S,HTL,BR,,22.0,2408102.0,,,0,,10,America/Fortaleza,2015-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108990,10104821,Nannai Resort & Spa,Nannai Resort & Spa,-8.43309,-34.98006,S,HTL,BR,,30.0,2607208.0,,,0,,10,America/Recife,2015-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109004,10105007,Atlantic Towers Salvador,Atlantic Towers Salvador,-13.01004,-38.51289,S,HTL,BR,,5.0,2927408.0,,,0,,16,America/Bahia,2015-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109019,10105148,Txai Resort,Txai Resort,-14.51574,-39.01769,S,HTL,BR,,5.0,,,,0,,-9999,America/Bahia,2015-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109022,10105154,Itacare Eco Resort Bahia,Itacare Eco Resort Bahia,-14.40277,-39.01136,S,HTL,BR,,,,,,0,,1,America/Bahia,2015-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109111,10107770,Pestana Bahia Lodge Residence,Pestana Bahia Lodge Residence,-13.01688,-38.48737,S,HTL,BR,,5.0,2927408.0,,,0,,13,America/Bahia,2015-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109127,10108340,Travel Inn Plaza Mar Vila Velha,Travel Inn Plaza Mar Vila Velha,-20.3733,-40.3039,S,HTL,BR,,8.0,3205200.0,,,0,,4,America/Sao_Paulo,2015-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109172,10109283,Corsario Tropical,Corsario Tropical,-12.97312,-38.41567,S,HTL,BR,,5.0,2927408.0,,,0,,7,America/Bahia,2015-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109256,10110782,Linx Hotel International Airport Galeao,Linx Hotel International Airport Galeao,-22.7997,-43.24703,S,HTL,BR,,21.0,3304557.0,,,0,,5,America/Sao_Paulo,2015-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109284,10113693,Hotel Praia Dos Artistas,Hotel Praia Dos Artistas,-12.97666,-38.42317,S,HTL,BR,,5.0,2927408.0,,,0,,8,America/Bahia,2015-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109299,10117053,Pousada Mareia Boa Onda,Pousada Mareia Boa Onda,-12.60571,-38.03952,S,HTL,BR,,5.0,2905701.0,,,0,,8,America/Bahia,2015-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109308,10117065,Condominio Residencial Recanto Zumbi,Condominio Residencial Recanto Zumbi,-5.32118,-35.36332,S,HTL,BR,,22.0,2408953.0,,,0,,16,America/Fortaleza,2015-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109322,10117081,Swan Xpress Rio Grande,Swan Xpress Rio Grande,-32.02924,-52.09753,S,HTL,BR,,23.0,4315602.0,,,0,,2,America/Sao_Paulo,2015-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109328,10117088,Brisa Tropical De Macae,Brisa Tropical De Macae,-22.40603,-41.79952,S,HTL,BR,,21.0,3302403.0,,,0,,11,America/Sao_Paulo,2015-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109358,10117453,Nacional Inn Salvador,Nacional Inn Salvador,-13.01148,-38.46737,S,HTL,BR,,5.0,2927408.0,,,0,,8,America/Bahia,2015-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109359,10117454,Corsario Praia Hotel,Corsario Praia Hotel,-12.9762,-38.42231,S,HTL,BR,,5.0,2927408.0,,,0,,7,America/Bahia,2015-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109360,10117455,Cores Do Mar,Cores Do Mar,-12.96422,-38.4024,S,HTL,BR,,5.0,2927408.0,,,0,,7,America/Bahia,2015-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109367,10117465,Ingãi Praia,Ingai Praia,-5.88072,-35.17206,S,HTL,BR,,22.0,,,,0,,6,America/Fortaleza,2015-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109391,10118928,B Hotel,B Hotel,-13.01359,-38.47283,S,HTL,BR,,5.0,2927408.0,,,0,,9,America/Bahia,2015-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109408,10120818,Aquaria Natal Hotel,Aquaria Natal Hotel,-5.88106,-35.1694,S,HTL,BR,,,,,,0,,1,America/Fortaleza,2015-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109432,10122780,Costa Do Sauipe Premium,Costa Do Sauipe Premium,-12.43968,-37.91827,S,HTL,BR,,5.0,2921005.0,,,0,,9,America/Bahia,2015-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109456,10124602,Travel Inn Praia Bonita Resort And Conventions,Travel Inn Praia Bonita Resort And Conventions,-6.06437,-35.0991,S,HTL,BR,,22.0,2408201.0,,,0,,8,America/Fortaleza,2015-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109473,10125273,Encanto De Itapoan,Encanto De Itapoan,-12.95544,-38.35624,S,HTL,BR,,5.0,2927408.0,,,0,,8,America/Bahia,2015-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109520,10125756,Anahi Hotel,Anahi Hotel,-8.72718,-34.91476,S,HTL,BR,,,,,,0,,-9999,America/Noronha,2015-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109542,10125844,Hotel Caracas Rio,Hotel Caracas Rio,-22.79264,-43.16872,S,HTL,BR,,21.0,3304557.0,,,0,,11,America/Sao_Paulo,2015-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109720,10173361,Barra Do Piuva Porto Hotel,Barra Do Piuva Porto Hotel,-23.82749,-45.38526,S,HTL,BR,,27.0,3520400.0,,,0,,40,America/Sao_Paulo,2015-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109778,10173419,Swan Express Rio Grande,Swan Express Rio Grande,-32.02908,-52.09935,S,HTL,BR,,23.0,4315602.0,,,0,,5,America/Sao_Paulo,2015-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109803,10173444,Solar Dos Cavalheiros Pousada,Solar Dos Cavalheiros Pousada,-22.4048,-41.79804,S,HTL,BR,,21.0,3302403.0,,,0,,13,America/Sao_Paulo,2015-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109880,10227561,Inga Praia,Inga Praia,-5.88072,-35.17206,S,HTL,BR,,22.0,,,,0,,6,America/Fortaleza,2015-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109892,10228130,Iberostar Bahia All Inclusive,Iberostar Bahia All Inclusive,-12.55034,-37.98823,S,HTL,BR,,5.0,2921005.0,,,0,,5,America/Bahia,2015-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109918,10229050,Iberostar Praia Do Forte All Inclusive,Iberostar Praia Do Forte All Inclusive,-12.55034,-37.98822,S,HTL,BR,,5.0,2921005.0,,,0,,5,America/Bahia,2015-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109996,10232405,Resort Hotel Costa Dos Coqueiros,Resort Hotel Costa Dos Coqueiros,-12.5015,-37.96288,S,HTL,BR,,5.0,2921005.0,,,0,,9,America/Bahia,2015-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
