96300,7769862,Vila Cruzeiro,Vila Cruzeiro,-25.62471,-50.69901,P,PPLX,BR,,18.0,4121505.0,,,0,,782,America/Sao_Paulo,2012-08-03,Vila Cruzeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96301,7769863,Fazenda Mimoso,Fazenda Mimoso,-25.64423,-50.69263,S,FRM,BR,,18.0,4121505.0,,,0,,785,America/Sao_Paulo,2012-08-03,Fazenda Mimoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96302,7769864,Fazenda São José,Fazenda Sao Jose,-25.66291,-50.69463,S,FRM,BR,,18.0,4121505.0,,,0,,815,America/Sao_Paulo,2012-08-03,Fazenda Sao Jose,Fazenda São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96303,7769865,Fazenda Barata,Fazenda Barata,-25.67978,-50.62465,S,FRM,BR,,18.0,4121505.0,,,0,,790,America/Sao_Paulo,2012-08-03,Fazenda Barata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96304,7769866,Fazenda Saltinho,Fazenda Saltinho,-25.67894,-50.6239,S,FRM,BR,,18.0,4121505.0,,,0,,789,America/Sao_Paulo,2012-08-03,Fazenda Saltinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96305,7769867,Saltinho,Saltinho,-25.67948,-50.65038,P,PPL,BR,,18.0,4121505.0,,,0,,787,America/Sao_Paulo,2012-08-03,Saltinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96306,7769868,Fazenda Mandaki,Fazenda Mandaki,-25.67334,-50.66057,S,FRM,BR,,18.0,4121505.0,,,0,,787,America/Sao_Paulo,2012-08-03,Fazenda Mandaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96307,7769869,Fazenda Perusso,Fazenda Perusso,-25.65741,-50.63596,S,FRM,BR,,18.0,4121505.0,,,0,,821,America/Sao_Paulo,2012-08-03,Fazenda Perusso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96308,7769870,Granja Fênix,Granja Fenix,-25.65351,-50.65564,S,FRM,BR,,18.0,4121505.0,,,0,,787,America/Sao_Paulo,2012-08-03,Granja Fenix,Granja Fênix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96309,7769871,Sítio Nossa Senhora Aparecida,Sitio Nossa Senhora Aparecida,-25.64605,-50.66909,P,PPL,BR,,18.0,4121505.0,,,0,,834,America/Sao_Paulo,2012-08-03,Sitio Nossa Senhora Aparecida,Sítio Nossa Senhora Aparecida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96310,7769872,Morro do Pique,Morro do Pique,-25.5969,-50.65457,T,MT,BR,,18.0,4121505.0,,,0,936.0,900,America/Sao_Paulo,2012-08-03,Morro do Pique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96311,7769873,Chácara do Chico,Chacara do Chico,-25.55373,-50.64812,S,FRM,BR,,18.0,4110706.0,,,0,,832,America/Sao_Paulo,2012-08-03,Chacara do Chico,Chácara do Chico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96312,7769874,Fazenda Anciute,Fazenda Anciute,-25.54436,-50.63374,S,FRM,BR,,18.0,4110706.0,,,0,,853,America/Sao_Paulo,2012-08-03,Fazenda Anciute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96313,7769875,Arroio do Pessegueiro,Arroio do Pessegueiro,-25.51574,-50.62662,P,PPL,BR,,18.0,4110706.0,,,0,,887,America/Sao_Paulo,2012-08-03,Arroio do Pessegueiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96314,7769876,Fazenda Basílio,Fazenda Basilio,-25.53376,-50.59146,S,FRM,BR,,18.0,4107736.0,,,0,,857,America/Sao_Paulo,2012-08-03,Fazenda Basilio,Fazenda Basílio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96315,7769877,Granja do Lobo,Granja do Lobo,-25.56181,-50.62173,S,FRM,BR,,18.0,4110706.0,,,0,,915,America/Sao_Paulo,2012-08-03,Granja do Lobo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96316,7769878,Chácara Gralha Azul,Chacara Gralha Azul,-25.56644,-50.61048,S,FRM,BR,,18.0,4107736.0,,,0,,912,America/Sao_Paulo,2012-08-03,Chacara Gralha Azul,Chácara Gralha Azul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96317,7769879,Fazenda Vieira,Fazenda Vieira,-25.5611,-50.61203,S,FRM,BR,,18.0,4107736.0,,,0,,885,America/Sao_Paulo,2012-08-03,Fazenda Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96318,7769880,Granja Barro Branco,Granja Barro Branco,-25.56719,-50.59196,S,FRM,BR,,18.0,4107736.0,,,0,,920,America/Sao_Paulo,2012-08-03,Granja Barro Branco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96319,7769881,Barreiros,Barreiros,-25.57832,-50.60934,L,LCTY,BR,,18.0,,,,0,,898,America/Sao_Paulo,2012-01-21,Barreiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96320,7769882,Rodeio,Rodeio,-25.61907,-50.60853,P,PPL,BR,,18.0,4121505.0,,,0,,849,America/Sao_Paulo,2012-08-03,Rodeio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96321,7769883,Fazenda Muniz,Fazenda Muniz,-25.64889,-50.61062,S,FRM,BR,,18.0,4121505.0,,,0,,809,America/Sao_Paulo,2012-08-03,Fazenda Muniz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96322,7769884,Fazenda das Hortências,Fazenda das Hortencias,-25.66885,-50.58266,S,FRM,BR,,18.0,4121505.0,,,0,,827,America/Sao_Paulo,2012-08-03,Fazenda das Hortencias,Fazenda das Hortências,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96323,7769885,Fazenda Gusimin,Fazenda Gusimin,-25.68618,-50.59843,S,FRM,BR,,18.0,4121505.0,,,0,,785,America/Sao_Paulo,2012-08-03,Fazenda Gusimin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96324,7769886,Conceição de Baixo,Conceicao de Baixo,-25.70926,-50.58008,P,PPL,BR,,18.0,4121505.0,,,0,,797,America/Sao_Paulo,2012-08-03,Conceicao de Baixo,Conceição de Baixo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96325,7769887,Fazenda Perusso,Fazenda Perusso,-25.74713,-50.60842,S,FRM,BR,,18.0,4121505.0,,,0,,779,America/Sao_Paulo,2012-08-03,Fazenda Perusso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96326,7769888,Fazenda Ingá,Fazenda Inga,-25.64974,-50.523,S,FRM,BR,,18.0,4121505.0,,,0,,909,America/Sao_Paulo,2012-08-03,Fazenda Inga,Fazenda Ingá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96327,7769889,Sítio Balão Segundo,Sitio Balao Segundo,-25.5364,-50.52513,P,PPL,BR,,18.0,4107736.0,,,0,,840,America/Sao_Paulo,2012-08-03,Sitio Balao Segundo,Sítio Balão Segundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96328,7769890,Sítio Balão,Sitio Balao,-25.51208,-50.53014,P,PPL,BR,,18.0,4107736.0,,,0,,836,America/Sao_Paulo,2012-08-03,Sitio Balao,Sítio Balão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96329,7769891,Fazenda do Pedrão,Fazenda do Pedrao,-25.66646,-50.65428,S,FRM,BR,,18.0,4121505.0,,,0,,827,America/Sao_Paulo,2012-08-03,Fazenda do Pedrao,Fazenda do Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96330,7771851,Fazenda São Jorge,Fazenda Sao Jorge,-23.26221,-52.69777,S,FRM,BR,,18.0,4118006.0,,,0,,330,America/Sao_Paulo,2012-08-03,Fazenda Sao Jorge,Fazenda São Jorge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96331,7771852,Fazenda Santo Antônio do Ivarí,Fazenda Santo Antonio do Ivari,-23.28375,-52.67655,S,FRM,BR,,18.0,4118006.0,,,0,,345,America/Sao_Paulo,2012-08-03,Fazenda Santo Antonio do Ivari,Fazenda Santo Antônio do Ivarí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96332,7771853,Fazenda São Paulo,Fazenda Sao Paulo,-23.00282,-52.23453,S,FRM,BR,,18.0,4106704.0,,,0,,413,America/Sao_Paulo,2012-08-03,Fazenda Sao Paulo,Fazenda São Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96333,7771854,Fazenda Santa Ana do Paraná,Fazenda Santa Ana do Parana,-23.01801,-52.23696,S,FRM,BR,,18.0,4106704.0,,,0,,419,America/Sao_Paulo,2012-08-03,Fazenda Santa Ana do Parana,Fazenda Santa Ana do Paraná,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96334,7771855,Fazenda Aurora,Fazenda Aurora,-23.00066,-52.19477,S,FRM,BR,,18.0,4106704.0,,,0,,405,America/Sao_Paulo,2012-08-03,Fazenda Aurora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96335,7771856,Fazenda do Setenta,Fazenda do Setenta,-23.00958,-52.18494,S,FRM,BR,,18.0,4106704.0,,,0,,408,America/Sao_Paulo,2012-08-03,Fazenda do Setenta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96336,7771857,Granja Guanabara,Granja Guanabara,-23.01815,-52.1817,S,FRM,BR,,18.0,4106704.0,,,0,,419,America/Sao_Paulo,2012-08-03,Granja Guanabara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96337,7771858,Fazenda Nossa Senhora da Aparecida,Fazenda Nossa Senhora da Aparecida,-23.03435,-52.23064,S,FRM,BR,,18.0,4116901.0,,,0,,388,America/Sao_Paulo,2012-08-03,Fazenda Nossa Senhora da Aparecida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96338,7771859,Fazenda Três Fronteiras,Fazenda Tres Fronteiras,-23.02259,-52.23031,S,FRM,BR,,18.0,4106704.0,,,0,,450,America/Sao_Paulo,2012-08-03,Fazenda Tres Fronteiras,Fazenda Três Fronteiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96339,7771860,Fazenda Santa Rosa,Fazenda Santa Rosa,-23.03658,-52.21845,S,FRM,BR,,18.0,4116901.0,,,0,,426,America/Sao_Paulo,2012-08-03,Fazenda Santa Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96340,7771861,Fazenda Santa Bárbara,Fazenda Santa Barbara,-23.03797,-52.21153,S,FRM,BR,,18.0,4116901.0,,,0,,455,America/Sao_Paulo,2012-08-03,Fazenda Santa Barbara,Fazenda Santa Bárbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96341,7771862,Fazenda Arara,Fazenda Arara,-23.05236,-52.22892,S,FRM,BR,,18.0,4116901.0,,,0,,479,America/Sao_Paulo,2012-08-03,Fazenda Arara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96342,7771863,Fazenda Santa Helena,Fazenda Santa Helena,-23.04349,-52.18598,S,FRM,BR,,18.0,4116901.0,,,0,,413,America/Sao_Paulo,2012-08-03,Fazenda Santa Helena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96343,7771864,Fazenda São Cristovão,Fazenda Sao Cristovao,-23.06171,-52.19189,S,FRM,BR,,18.0,4116901.0,,,0,,438,America/Sao_Paulo,2012-08-03,Fazenda Sao Cristovao,Fazenda São Cristovão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96344,7771865,Sítio São Paulo,Sitio Sao Paulo,-23.06524,-52.19173,P,PPL,BR,,18.0,4116901.0,,,0,,444,America/Sao_Paulo,2012-08-03,Sitio Sao Paulo,Sítio São Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96345,7771866,Sítio Torino,Sitio Torino,-23.06043,-52.21773,P,PPL,BR,,18.0,4116901.0,,,0,,472,America/Sao_Paulo,2012-08-03,Sitio Torino,Sítio Torino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96346,7771867,Sítio Horita,Sitio Horita,-23.06249,-52.21934,P,PPL,BR,,18.0,4116901.0,,,0,,471,America/Sao_Paulo,2012-08-03,Sitio Horita,Sítio Horita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96347,7771868,Fazenda da Madeira,Fazenda da Madeira,-23.06608,-52.22476,S,FRM,BR,,18.0,4116901.0,,,0,,438,America/Sao_Paulo,2012-08-03,Fazenda da Madeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96348,7771869,Fazenda Santa Cruz,Fazenda Santa Cruz,-23.0652,-52.23378,S,FRM,BR,,18.0,4116901.0,,,0,,438,America/Sao_Paulo,2012-08-03,Fazenda Santa Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96349,7771870,Rancho Alegre,Rancho Alegre,-23.06191,-52.24921,S,FRM,BR,,18.0,4116901.0,,,0,,395,America/Sao_Paulo,2012-08-03,Rancho Alegre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96350,7771871,Água Fria,Agua Fria,-23.27426,-52.71352,L,LCTY,BR,,18.0,,,,0,,302,America/Sao_Paulo,2012-01-21,Agua Fria,Água Fria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96351,7771872,Fazenda Santa Maria,Fazenda Santa Maria,-23.27038,-52.73982,S,FRM,BR,,18.0,4115903.0,,,0,,343,America/Sao_Paulo,2012-08-03,Fazenda Santa Maria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96352,7771873,Sítio Monte das Oliveiras,Sitio Monte das Oliveiras,-23.30667,-52.73961,P,PPL,BR,,18.0,4109104.0,,,0,,265,America/Sao_Paulo,2012-08-03,Sitio Monte das Oliveiras,Sítio Monte das Oliveiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96353,7771874,Fazenda São José,Fazenda Sao Jose,-23.30856,-52.73754,S,FRM,BR,,18.0,4109104.0,,,0,,262,America/Sao_Paulo,2012-08-03,Fazenda Sao Jose,Fazenda São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96354,7771875,Sítio Progresso,Sitio Progresso,-23.31489,-52.7489,P,PPL,BR,,18.0,4109104.0,,,0,,282,America/Sao_Paulo,2012-08-03,Sitio Progresso,Sítio Progresso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96355,7771876,Sítio Mangueira,Sitio Mangueira,-23.31372,-52.72955,P,PPL,BR,,18.0,4109104.0,,,0,,270,America/Sao_Paulo,2012-08-03,Sitio Mangueira,Sítio Mangueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96356,7771877,Sítio São José,Sitio Sao Jose,-23.31863,-52.72815,P,PPL,BR,,18.0,4109104.0,,,0,,286,America/Sao_Paulo,2012-08-03,Sitio Sao Jose,Sítio São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96357,7771878,Fazenda Artur,Fazenda Artur,-23.3147,-52.71358,P,PPLL,BR,,18.0,4122602.0,,,0,,262,America/Sao_Paulo,2012-08-03,Fazenda Artur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96358,7771879,Fazenda Rio Preto,Fazenda Rio Preto,-23.32378,-52.70785,S,FRM,BR,,18.0,4122602.0,,,0,,280,America/Sao_Paulo,2012-08-03,Fazenda Rio Preto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96359,7771880,Sítio Três Figueiras,Sitio Tres Figueiras,-23.32687,-52.70918,P,PPL,BR,,18.0,4122602.0,,,0,,287,America/Sao_Paulo,2012-08-03,Sitio Tres Figueiras,Sítio Três Figueiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96360,7771881,Fazenda Rio Branco,Fazenda Rio Branco,-23.33989,-52.71229,S,FRM,BR,,18.0,4122602.0,,,0,,328,America/Sao_Paulo,2012-08-03,Fazenda Rio Branco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96361,7771882,Fazenda Luso-Brasileira,Fazenda Luso-Brasileira,-23.33245,-52.737,S,FRM,BR,,18.0,4109104.0,,,0,,325,America/Sao_Paulo,2012-08-03,Fazenda Luso-Brasileira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96362,7771883,Fazenda Nossa Senhora Aparecida,Fazenda Nossa Senhora Aparecida,-23.34646,-52.73181,S,FRM,BR,,18.0,4122602.0,,,0,,283,America/Sao_Paulo,2012-08-03,Fazenda Nossa Senhora Aparecida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96363,7771884,Sítio Coqueiral,Sitio Coqueiral,-23.35077,-52.72576,P,PPL,BR,,18.0,4122602.0,,,0,,310,America/Sao_Paulo,2012-08-03,Sitio Coqueiral,Sítio Coqueiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96364,7771885,Ribeirão do Mico,Ribeirao do Mico,-23.34332,-52.72991,H,STMI,BR,,18.0,,,,0,,268,America/Sao_Paulo,2012-01-21,Ribeirao do Mico,Ribeirão do Mico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96365,7771886,Lote Sessenta,Lote Sessenta,-23.37355,-52.73241,L,LCTY,BR,,18.0,,,,0,,370,America/Sao_Paulo,2012-01-21,Lote Sessenta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96366,7771887,Bairro Tronquini,Bairro Tronquini,-23.38877,-52.69147,P,PPL,BR,,18.0,4122602.0,,,0,,357,America/Sao_Paulo,2012-08-03,Bairro Tronquini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96367,7771888,Água Paranhos,Agua Paranhos,-23.39763,-52.70951,P,PPLL,BR,,18.0,4122602.0,,,0,,331,America/Sao_Paulo,2012-08-03,Agua Paranhos,Água Paranhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96368,7771889,Córrego Paranhos,Corrego Paranhos,-23.39638,-52.71725,H,STM,BR,,18.0,,,,0,,291,America/Sao_Paulo,2012-01-21,Corrego Paranhos,Córrego Paranhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96369,7771890,Sítio São Pedro,Sitio Sao Pedro,-23.40381,-52.69648,P,PPL,BR,,18.0,4122602.0,,,0,,390,America/Sao_Paulo,2012-08-03,Sitio Sao Pedro,Sítio São Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96370,7771891,Ribeirão São Pedro,Ribeirao Sao Pedro,-23.38898,-52.67349,H,STM,BR,,18.0,,,,0,,291,America/Sao_Paulo,2012-01-21,Ribeirao Sao Pedro,Ribeirão São Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96371,7771892,São Pedro,Sao Pedro,-23.40582,-52.67824,L,LCTY,BR,,18.0,,,,0,,350,America/Sao_Paulo,2012-01-21,Sao Pedro,São Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96372,7771893,Sítio Planalto,Sitio Planalto,-23.41933,-52.66606,P,PPL,BR,,18.0,4125555.0,,,0,,351,America/Sao_Paulo,2012-08-03,Sitio Planalto,Sítio Planalto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96373,7771894,Fazenda São João,Fazenda Sao Joao,-23.42621,-52.66556,S,FRM,BR,,18.0,4125555.0,,,0,,346,America/Sao_Paulo,2012-08-03,Fazenda Sao Joao,Fazenda São João,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96374,7771895,Córrego da Pintada,Corrego da Pintada,-23.43081,-52.74453,H,STM,BR,,18.0,,,,0,,313,America/Sao_Paulo,2012-01-21,Corrego da Pintada,Córrego da Pintada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96375,7771896,Fazenda São Domingos,Fazenda Sao Domingos,-23.4361,-52.72807,S,FRM,BR,,18.0,4122602.0,,,0,,390,America/Sao_Paulo,2012-08-03,Fazenda Sao Domingos,Fazenda São Domingos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96376,7771897,Córrego Maria,Corrego Maria,-23.41721,-52.73302,H,STM,BR,,18.0,,,,0,,305,America/Sao_Paulo,2012-01-21,Corrego Maria,Córrego Maria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96377,7771898,Fazenda Cristina,Fazenda Cristina,-23.43496,-52.69329,S,FRM,BR,,18.0,4122602.0,,,0,,417,America/Sao_Paulo,2012-08-03,Fazenda Cristina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96378,7771899,Aliança,Alianca,-23.44561,-52.69609,L,LCTY,BR,,18.0,,,,0,,419,America/Sao_Paulo,2012-01-21,Alianca,Aliança,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96379,7771900,Ribeirão São João,Ribeirao Sao Joao,-23.32139,-52.67232,H,STM,BR,,18.0,,,,0,,248,America/Sao_Paulo,2012-01-21,Ribeirao Sao Joao,Ribeirão São João,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96380,7771901,Córrego Aliança,Corrego Alianca,-23.44994,-52.68772,H,STMI,BR,,18.0,,,,0,,368,America/Sao_Paulo,2012-01-21,Corrego Alianca,Córrego Aliança,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96381,7771902,Córrego Olinda,Corrego Olinda,-23.43597,-52.74411,H,STM,BR,,18.0,,,,0,,316,America/Sao_Paulo,2012-01-21,Corrego Olinda,Córrego Olinda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96382,7771903,Fazenda Rondon,Fazenda Rondon,-23.45128,-52.74483,S,FRM,BR,,18.0,4122602.0,,,0,,388,America/Sao_Paulo,2012-08-03,Fazenda Rondon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96383,7771904,Fazenda Perobal,Fazenda Perobal,-23.46939,-52.71245,S,FRM,BR,,18.0,4122602.0,,,0,,458,America/Sao_Paulo,2012-08-03,Fazenda Perobal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
