40000,3457989,Laje de Mangaratiba,Laje de Mangaratiba,-23.01205,-44.07714,T,RK,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2018-11-06,Laje de Mangaratiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40001,3457990,Baía de Mangaratiba,Baia de Mangaratiba,-22.9551,-44.0583,H,BAY,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2012-01-19,Baia de Mangaratiba,Baía de Mangaratiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42138,3460128,Japiúba,Japiuba,-20.65,-50.5,P,PPL,BR,,27.0,3504206.0,,,0,,444,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42139,3460129,Japira,Japira,-23.81306,-50.13861,P,PPL,BR,,18.0,4112306.0,,,0,,667,America/Sao_Paulo,2012-08-03,Japyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42140,3460130,Japira,Japira,-17.48333,-39.75,P,PPL,BR,,5.0,2931350.0,,,0,,118,America/Bahia,2012-12-05,Japira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42141,3460131,Japi,Japi,-21.28333,-46.68333,S,RSTP,BR,,15.0,3128709.0,,,0,,862,America/Sao_Paulo,2013-03-05,Japi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42142,3460132,Japeri,Japeri,-22.64306,-43.65333,P,PPL,BR,,21.0,3302270.0,,,95101,,32,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42143,3460133,Ilha de Japeju,Ilha de Japeju,-29.46667,-56.78333,T,ISL,BR,,23.0,,,,0,,44,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42144,3460134,Coxilha do Japeju,Coxilha do Japeju,-30.08333,-56.13333,T,RDGE,BR,,23.0,,,,0,,238,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42145,3460135,Rio Japaratuba,Rio Japaratuba,-10.71087,-36.88313,H,STM,BR,,28.0,,,,0,,8,America/Maceio,2021-09-06,Japaratuba River,Rio Japaratuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42146,3460136,Japaratuba,Japaratuba,-10.59333,-36.94028,P,PPL,BR,,28.0,2803302.0,,,8092,,89,America/Maceio,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42147,3460137,Japaraíba,Japaraiba,-20.14139,-45.50333,P,PPL,BR,,15.0,3135308.0,,,0,,716,America/Sao_Paulo,2012-08-03,Povoado de Sao Simao,Povoado de São Simão,Sao Simao,São Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42148,3460138,Rio Japara Grande,Rio Japara Grande,-17.16667,-39.23333,H,STM,BR,,5.0,,,,0,,24,America/Bahia,2012-12-05,Rio Japara Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42149,3460139,Rio Japará,Rio Japara,-17.16667,-39.2,H,STM,BR,,5.0,,,,0,,-9999,America/Bahia,2012-12-05,Rio Japara,Rio Japará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,3460140,Córrego Japãozinho,Corrego Japaozinho,-14.88333,-44.9,H,STM,BR,,15.0,,,,0,,704,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42151,3460141,Ribeirão do Japão,Ribeirao do Japao,-20.46667,-44.6,H,STM,BR,,15.0,,,,0,,814,America/Sao_Paulo,2013-03-05,Ribeirao do Japao,Ribeirão do Japão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42152,3460142,Fazenda Japão,Fazenda Japao,-20.38333,-47.56667,S,FRM,BR,,27.0,3525409.0,,,0,,872,America/Sao_Paulo,2013-11-24,Fazenda do Japao,Fazenda do Japão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42153,3460143,Japão,Japao,-14.98333,-57.33333,P,PPL,BR,,14.0,5101704.0,,,0,,200,America/Cuiaba,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42154,3460144,Jaó,Jao,-23.91667,-48.83333,S,RSTP,BR,,27.0,3522406.0,,,0,,639,America/Sao_Paulo,2020-06-11,Guayra,Jao,Jaó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42155,3460145,Jaó,Jao,-21.16667,-47.28333,P,PPL,BR,,27.0,3509403.0,,,0,,769,America/Sao_Paulo,2012-08-03,Jao,Jaó,Jua,Juá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42156,3460146,Ribeirão Januário,Ribeirao Januario,-17.73333,-46.95,H,STM,BR,,15.0,,,,0,,603,America/Sao_Paulo,2013-02-09,Ribeirao Januario,Ribeirão Januário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42157,3460147,Januário,Januario,-12.36667,-39.1,P,PPL,BR,,5.0,2901700.0,,,0,,159,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42158,3460148,Januária,Januaria,-15.48866,-44.35988,P,PPL,BR,,15.0,3135209.0,,,34811,,459,America/Sao_Paulo,2017-08-15,JNA,Januaria,Januária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42159,3460149,Jansen,Jansen,-29.13361,-51.37222,P,PPLL,BR,,23.0,4307906.0,,,0,,527,America/Sao_Paulo,2012-08-03,Linha Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42160,3460150,Ribeirão Janjão,Ribeirao Janjao,-16.08333,-40.11667,H,STM,BR,,15.0,,,,0,,135,America/Bahia,2012-12-05,Ribeirao Janjao,Ribeirão Janjão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42161,3460151,Janguetá,Jangueta,-20.01667,-40.26667,P,PPL,BR,,8.0,3202207.0,,,0,,34,America/Sao_Paulo,2012-12-05,Jangueta,Janguetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42162,3460152,Palmeiras,Palmeiras,-20.45056,-55.43111,P,PPLL,BR,,11.0,5003488.0,,,0,,172,America/Campo_Grande,2012-08-03,Correntes,Palmeiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42163,3460153,Jangadinha,Jangadinha,-21.41667,-50.55,P,PPL,BR,,27.0,3502804.0,,,0,,462,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42164,3460154,Jangada Nova,Jangada Nova,-21.45,-50.73333,P,PPL,BR,,27.0,3518206.0,,,0,,417,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42165,3460155,Jangada do Sul,Jangada do Sul,-26.37111,-51.25389,P,PPLL,BR,,26.0,4213609.0,,,0,,900,America/Sao_Paulo,2018-07-24,Jangada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42166,3460156,Rio Jangada,Rio Jangada,-26.15,-51.26667,H,STM,BR,,18.0,,,,0,,833,America/Sao_Paulo,2021-08-16,Jangada River,Rio Jangada,Rio Jangado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42167,3460157,Rio Jangada,Rio Jangada,-15.20494,-56.38374,H,STM,BR,,14.0,,,,0,,177,America/Cuiaba,2013-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42168,3460158,Ribeirão Jangada,Ribeirao Jangada,-24.15,-53.73333,H,STM,BR,,18.0,,,,0,,239,America/Sao_Paulo,2021-08-06,Ribeirao Jangada,Ribeirão Jangada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42169,3460159,Ribeirão Jangada,Ribeirao Jangada,-21.55,-50.76667,H,STM,BR,,27.0,,,,0,,355,America/Sao_Paulo,2012-01-19,Ribeirao Jangada,Ribeirao Vermelho,Ribeirão Jangada,Ribeirão Vermelho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42170,3460160,Ribeirão Jangada,Ribeirao Jangada,-15.09709,-55.42576,H,STM,BR,,14.0,,,,0,,314,America/Cuiaba,2013-06-05,Ribeirao Jangada,Ribeirão Jangada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42171,3460161,Jangada,Jangada,-26.5,-51.23333,P,PPL,BR,,26.0,4210704.0,,,0,,1069,America/Sao_Paulo,2012-08-03,Jangada,Jangadinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42172,3460162,Jangada,Jangada,-23.31667,-50.85,P,PPL,BR,,18.0,4101903.0,,,0,,470,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42173,3460163,Jangada,Jangada,-21.41667,-50.68333,P,PPL,BR,,27.0,3518206.0,,,0,,453,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42174,3460164,Jangada,Jangada,-15.26667,-55.23333,P,PPL,BR,,14.0,5102678.0,,,0,,506,America/Cuiaba,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42175,3460165,Jangada,Jangada,-15.23556,-56.48917,P,PPL,BR,,14.0,5104906.0,,,0,,210,America/Cuiaba,2012-08-03,Travessia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42176,3460166,Jangada,Jangada,-11.68333,-43.26667,P,PPL,BR,,5.0,2913200.0,,,0,,417,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42177,3460167,Serra da Janela,Serra da Janela,-24.25,-49.45,T,HLLS,BR,,18.0,,,,0,,1029,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42178,3460168,Rio de Janeiro,Rio de Janeiro,-18.06667,-45.01667,H,STM,BR,,15.0,,,,0,,732,America/Sao_Paulo,2013-02-09,Rio de Janeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42179,3460169,Rio de Janeiro,Rio de Janeiro,-11.84252,-45.17394,H,STM,BR,,5.0,,,,0,,474,America/Bahia,2013-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42180,3460170,Jandira,Jandira,-23.5275,-46.9025,P,PPL,BR,,27.0,3525003.0,,,113605,,733,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42181,3460171,Jandaíra,Jandaira,-11.56417,-37.78444,P,PPL,BR,,5.0,2917904.0,,,0,,147,America/Bahia,2012-08-03,Cepa Forte,Cepo Forte,Sepa Forte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42182,3460172,Jandaia do Sul,Jandaia do Sul,-23.60306,-51.64333,P,PPL,BR,,18.0,4112108.0,,,17507,,814,America/Sao_Paulo,2012-08-03,Jandaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42183,3460173,Jandaia,Jandaia,-17.04861,-50.14611,P,PPL,BR,,29.0,5211701.0,,,0,,598,America/Sao_Paulo,2012-08-03,Agua-Limpa,Fazenda Agua Limpa,Água-Limpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42184,3460174,Janaúba,Janauba,-15.8025,-43.30889,P,PPL,BR,,15.0,3135100.0,,,56572,,539,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42185,3460175,Ribeirão Jampruca,Ribeirao Jampruca,-16.63333,-41.36667,H,STM,BR,,15.0,,,,0,,581,America/Bahia,2012-12-05,Ribeirao Jampruca,Ribeirão Jampruca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42186,3460176,Jampruca,Jampruca,-18.46278,-41.80389,P,PPL,BR,,15.0,3135076.0,,,0,,218,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42187,3460177,Serra do Jambeiro,Serra do Jambeiro,-23.25,-45.75,T,HLLS,BR,,27.0,,,,0,,774,America/Sao_Paulo,2013-03-05,Serra do Jambeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42188,3460178,Ribeirão do Jambeiro,Ribeirao do Jambeiro,-17.41667,-46.95,H,STM,BR,,15.0,,,,0,,631,America/Sao_Paulo,2012-01-19,Corrego do Jambeiro,Córrego do Jambeiro,Ribeirao do Jambeiro,Ribeirão do Jambeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42189,3460179,Córrego Jambeiro,Corrego Jambeiro,-16.81667,-39.16667,H,STM,BR,,5.0,,,,0,,23,America/Bahia,2012-12-05,Corrego Jambeiro,Córrego Jambeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42190,3460180,Jambeiro,Jambeiro,-23.25361,-45.68778,P,PPL,BR,,27.0,3524907.0,,,0,,702,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42191,3460181,Jambeiro,Jambeiro,-18.08333,-42.76667,P,PPL,BR,,15.0,3126950.0,,,0,,971,America/Sao_Paulo,2012-12-05,Jambeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42192,3460182,Jamari,Jamari,-12.51667,-40.46667,P,PPL,BR,,5.0,2903805.0,,,0,,311,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42193,3460183,Jamapará,Jamapara,-21.8975,-42.71444,P,PPLL,BR,,21.0,3305406.0,,,0,,233,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42194,3460184,Ponta da Jamanta,Ponta da Jamanta,-23.39945,-44.97875,T,PT,BR,,27.0,,,,0,,96,America/Sao_Paulo,2018-11-06,Felis Point,Ponta da Jamanta,Ponta da Jantanta,Ponta do Feliz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42195,3460185,Jamaica,Jamaica,-21.5125,-51.61917,P,PPLL,BR,,27.0,3514403.0,,,0,,391,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42196,3460186,Jales,Jales,-20.26889,-50.54583,P,PPL,BR,,27.0,3524808.0,,,43831,,507,America/Sao_Paulo,2012-08-03,JLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42197,3460187,Serra Jalapão,Serra Jalapao,-10.36622,-47.06795,T,UPLD,BR,,31.0,1720150.0,,,0,,431,America/Araguaina,2013-03-05,Serra Jalapao,Serra Jalapão,Serra do Jalapao,Serra do Jalapão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42198,3460188,Jaime Guimarães,Jaime Guimaraes,-16.38333,-40.76667,P,PPL,BR,,15.0,3135803.0,,,0,,442,America/Sao_Paulo,2012-12-05,Jaime Guimaraes,Jaime Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42199,3460189,Jaime Ferreira,Jaime Ferreira,-20.33333,-45.2,P,PPL,BR,,15.0,3148905.0,,,0,,856,America/Sao_Paulo,2013-03-05,Jaime Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42200,3460190,Serra de Jaíba,Serra de Jaiba,-15.66667,-43.41667,T,RDGE,BR,,15.0,,,,0,,550,America/Bahia,2020-03-09,Serra de Jaiba,Serra de Jaíba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42201,3460191,Jaíba,Jaiba,-12.21667,-38.875,P,PPLL,BR,,5.0,2910800.0,,,0,,233,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42202,3460192,Jahel,Jahel,-17.88333,-40.05,S,RSTN,BR,,5.0,2923001.0,,,0,,123,America/Bahia,2012-12-05,Jahel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42203,3460193,Ribeirão Jaguatirica,Ribeirao Jaguatirica,-17.08333,-53.68333,H,STM,BR,,14.0,,,,0,,609,America/Cuiaba,2013-02-09,Ribeirao Jaguatirica,Ribeirão Jaguatirica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42204,3460194,Arroio Jaguatirica,Arroio Jaguatirica,-28.6,-54.85,H,STM,BR,,23.0,,,,0,,169,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42205,3460195,Jaguatirica,Jaguatirica,-25.11074,-48.83571,P,PPL,BR,,18.0,4104006.0,,,0,,780,America/Sao_Paulo,2012-08-03,Jaguatirica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42206,3460196,Jaguatirica,Jaguatirica,-24.16667,-50.63333,P,PPL,BR,,18.0,4127106.0,,,0,,763,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42207,3460197,Jaguaruna,Jaguaruna,-28.62145,-49.02529,P,PPL,BR,,26.0,4208807.0,,,11649,,16,America/Sao_Paulo,2015-11-29,JJG,Jaguaruna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42208,3460198,Arroio Jaguarizinho,Arroio Jaguarizinho,-29.46667,-54.76667,H,STM,BR,,23.0,,,,0,,97,America/Sao_Paulo,2021-08-10,Arroio Jaguarizinho,Arroio Rosario,Arroio Rosário,Jaguarizinho River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42209,3460199,Jaguarizinho,Jaguarizinho,-29.48333,-54.78333,P,PPL,BR,,23.0,4313037.0,,,0,,93,America/Sao_Paulo,2012-08-03,Jaguarisinho,Jaguarizinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42210,3460200,Jaguariúna,Jaguariuna,-22.70556,-46.98583,P,PPLA2,BR,,27.0,3524709.0,,,31717,,593,America/Sao_Paulo,2012-03-10,Jaguari,Jaguary,Jaguarí,Jaquary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42211,3460201,Jaguaritira,Jaguaritira,-17.8225,-42.22639,P,PPLL,BR,,15.0,3139201.0,,,0,,586,America/Sao_Paulo,2012-08-03,Trindade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42212,3460202,Jaguarita,Jaguarita,-27.46667,-52.25,P,PPL,BR,,23.0,4300901.0,,,0,,607,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42213,3460203,Rio Jaguaribe,Rio Jaguaribe,-13.1,-38.86667,H,STM,BR,,5.0,,,,0,,5,America/Bahia,2021-08-24,Jaguaripe River,Rio Jacuariba,Rio Jaguaribe,Rio Jaguaripe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42214,3460204,Jaguaripe,Jaguaripe,-13.11333,-38.89556,P,PPL,BR,,5.0,2917805.0,,,0,,21,America/Bahia,2012-08-03,Jaguaripe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42215,3460205,Jaguaripe,Jaguaripe,-12.91667,-39.16667,P,PPL,BR,,5.0,2910206.0,,,0,,136,America/Bahia,2018-07-04,Jaguaripe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42216,3460206,Jaguarinha,Jaguarinha,-20.03069,-47.2849,P,PPL,BR,,15.0,3156908.0,,,0,,1015,America/Sao_Paulo,2013-04-01,Jaguarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42217,3460207,Rio Jaguari-Mirim,Rio Jaguari-Mirim,-21.98333,-47.28333,H,STM,BR,,27.0,,,,0,,567,America/Sao_Paulo,2021-07-29,Jaguari Mirim River,Rio Jaguari-Mirim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42218,3460208,Arroio Jaguari-Mirim,Arroio Jaguari-Mirim,-29.55,-55.08333,H,STM,BR,,23.0,,,,0,,151,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42219,3460209,Rio Jaguaricatu,Rio Jaguaricatu,-24.11667,-49.46667,H,STM,BR,,18.0,,,,0,,588,America/Sao_Paulo,2021-08-16,Jaguaricatu River,Rio Jaguaricatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42220,3460210,Jaguaricatu,Jaguaricatu,-24.58333,-49.53333,P,PPL,BR,,18.0,4128633.0,,,0,,1049,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42221,3460211,Córrego Jaguaribe,Corrego Jaguaribe,-14.4,-54.15,H,STM,BR,,14.0,,,,0,,493,America/Cuiaba,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42222,3460212,Jaguaribe,Jaguaribe,-15.63333,-42.35,P,PPL,BR,,15.0,3155603.0,,,0,,917,America/Sao_Paulo,2020-03-09,Jaguaribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42223,3460213,Rio Jaguariaíva,Rio Jaguariaiva,-23.93333,-49.55,H,STM,BR,,18.0,,,,0,,559,America/Sao_Paulo,2021-07-15,Jaguariaiva River,Jaguariaíva River,Rio Jaguariahyva,Rio Jaguariaiva,Rio Jaguariaíva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42224,3460214,Jaguariaíva,Jaguariaiva,-24.24423,-49.70932,P,PPL,BR,,18.0,4112009.0,,,30626,,875,America/Sao_Paulo,2014-10-24,Jaguariahyva,Jajuaryahiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42225,3460215,Serra do Jaguari,Serra do Jaguari,-24.63333,-48.23333,T,MTS,BR,,27.0,,,,0,,122,America/Sao_Paulo,2018-12-05,Serra do Jaguari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
