,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66
52742,3470750,Barra Clara,Barra Clara,-27.52806,-49.12417,P,PPLL,BR,,26.0,4200903.0,,,0,,501,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52743,3470751,Estação Barracas,Estacao Barracas,-26.03333,-49.91667,S,RSTN,BR,,26.0,4210100.0,,,0,,791,America/Sao_Paulo,2020-06-11,Barradas,Estacao Barracas,Estação Barracas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52744,3470752,Barracas,Barracas,-10.41556,-37.03806,P,PPLL,BR,,28.0,2801306.0,,,0,,175,America/Maceio,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52745,3470753,Córrego Barracão Queimado,Corrego Barracao Queimado,-13.4,-55.41667,H,STM,BR,,14.0,,,,0,,378,America/Cuiaba,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52746,3470754,Rio Barracão,Rio Barracao,-10.8,-38.53333,H,STMI,BR,,5.0,,,,0,,206,America/Bahia,2020-06-11,Riacho do Segredo,Rio Barracao,Rio Barracão,Rio do Segredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52747,3470755,Córrego Barracão,Corrego Barracao,-22.06667,-55.23333,H,STM,BR,,11.0,,,,0,,409,America/Campo_Grande,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52748,3470756,Arroio Barracão,Arroio Barracao,-31.01667,-53.15,H,STM,BR,,23.0,,,,0,,98,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52749,3470757,Barracão,Barracao,-21.15,-47.81667,S,RSTN,BR,,27.0,3543402.0,,,0,,543,America/Sao_Paulo,2013-03-05,Barracao,Barracão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52750,3470758,Barração,Barracao,-28.28333,-49.31667,P,PPL,BR,,26.0,4211702.0,,,0,,335,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52751,3470759,Barracão,Barracao,-27.67167,-51.46056,P,PPL,BR,,23.0,4301800.0,,,0,,740,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52752,3470760,Barracão,Barracao,-27.03333,-48.9,P,PPL,BR,,26.0,4202909.0,,,0,,190,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52753,3470761,Barracão,Barracao,-26.25417,-53.63333,P,PPL,BR,,18.0,4102604.0,,,0,,822,America/Sao_Paulo,2012-08-03,Barracon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52754,3470762,Barracão,Barracao,-15.91667,-57.15,P,PPL,BR,,14.0,5102504.0,,,0,,157,America/Cuiaba,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52755,3470763,Barracão,Barracao,-12.63333,-40.55,P,PPL,BR,,5.0,2903805.0,,,0,,327,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52756,3470764,Barracão,Barracao,-12.15,-39.53333,P,PPL,BR,,5.0,2914000.0,,,0,,235,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52757,3470765,Barracão,Barracao,-10.7,-38.53333,P,PPL,BR,,5.0,2926608.0,,,0,,256,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52758,3470766,Barraca do Cabral,Barraca do Cabral,-16.08333,-57.7,P,PPL,BR,,14.0,5102504.0,,,0,,124,America/Cuiaba,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52759,3470767,Serra da Barraca,Serra da Barraca,-11.05,-40.13333,T,HLL,BR,,5.0,2905503.0,,,0,,401,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52760,3470768,Córrego da Barraca,Corrego da Barraca,-20.53333,-50.58333,H,STM,BR,,27.0,,,,0,,363,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52761,3470769,Barraca,Barraca,-20.41667,-43.23333,P,PPL,BR,,15.0,3140001.0,,,0,,723,America/Sao_Paulo,2012-12-05,Barraca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52762,3470770,Barraca,Barraca,-18.4,-39.86667,P,PPL,BR,,8.0,3201605.0,,,0,,61,America/Sao_Paulo,2012-12-05,Barraca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52763,3470771,Ribeirão Barra Bonita,Ribeirao Barra Bonita,-21.0371,-52.10262,H,STM,BR,,11.0,,,,0,,273,America/Campo_Grande,2020-06-11,Corrego Barra Bonita,Córrego Barra Bonita,Ribeirao Barra Bonita,Ribeirao Barro Bonito,Ribeirão Barra Bonita,Ribeirão Barro Bonito,Rio Barra Bonita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52764,3470772,Barra Bonita,Barra Bonita,-27.26667,-51.91667,P,PPL,BR,,26.0,4204301.0,,,0,,528,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52765,3470773,Barra Bonita,Barra Bonita,-25.16667,-52.9,P,PPL,BR,,18.0,4109302.0,,,0,,684,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52766,3470774,Barra Bonita,Barra Bonita,-24.71444,-52.03889,P,PPLL,BR,,18.0,4119608.0,,,0,,842,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52767,3470775,Barra Bonita,Barra Bonita,-24.56667,-51.15,P,PPL,BR,,18.0,4121703.0,,,0,,819,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52768,3470776,Barra Bonita,Barra Bonita,-22.49472,-48.55806,P,PPL,BR,,27.0,3505302.0,,,37246,,467,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52769,3470777,Rio Barra Azul,Rio Barra Azul,-24.35,-51.58333,H,STM,BR,,18.0,,,,0,,657,America/Sao_Paulo,2021-08-13,Azul River,Rio Barra Azul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52770,3470778,Barra Azul,Barra Azul,-10.53333,-45.0,P,PPL,BR,,20.0,2202901.0,,,0,,388,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52771,3470779,Córrego Barra Alegre,Corrego Barra Alegre,-18.73333,-41.2,H,STM,BR,,0.0,,,,0,,232,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52772,3470780,Barra Alegre,Barra Alegre,-22.23639,-42.28556,P,PPLL,BR,,21.0,3300506.0,,,0,,649,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52773,3470781,Barra Alegre,Barra Alegre,-20.11667,-41.46667,P,PPL,BR,,15.0,3137700.0,,,0,,512,America/Sao_Paulo,2012-12-05,Barra Alegre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52774,3470782,Barra Alegre,Barra Alegre,-19.43889,-42.59639,P,PPLL,BR,,15.0,3131307.0,,,0,,283,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52775,3470783,Barra Aberta,Barra Aberta,-21.75,-55.05,P,PPL,BR,,11.0,5005400.0,,,0,,377,America/Campo_Grande,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52776,3470784,Rio da Barra,Rio da Barra,-16.56667,-39.08333,H,STM,BR,,5.0,,,,0,,-9999,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52777,3470785,Rio da Barra,Rio da Barra,-13.86667,-41.71667,H,STM,BR,,5.0,,,,0,,417,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52778,3470786,Ribeirão da Barra,Ribeirao da Barra,-24.36667,-49.63333,H,STM,BR,,18.0,,,,0,,903,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52779,3470787,Ribeirão da Barra,Ribeirao da Barra,-22.71667,-46.7,H,STM,BR,,27.0,,,,0,,731,America/Sao_Paulo,2013-03-05,Ribeirao da Barra,Ribeirão da Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52780,3470788,Riacho da Barra,Riacho da Barra,-13.9,-43.45,H,STMI,BR,,5.0,,,,0,,458,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52781,3470789,Pontal da Barra,Pontal da Barra,-10.49549,-36.39084,T,PT,BR,,2.0,2706802.0,,,0,,0,America/Maceio,2017-12-26,Pontal Norte,Pontal da Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52782,3470790,Ponta da Barra,Ponta da Barra,-24.68333,-47.41667,T,PT,BR,,27.0,,,,0,,-9999,America/Sao_Paulo,2018-12-05,Ponta da Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52783,3470791,Morro da Barra,Morro da Barra,-24.01667,-46.31667,T,HLL,BR,,27.0,3518701.0,,,0,,202,America/Sao_Paulo,2013-03-05,Morro da Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52784,3470792,Ilha da Barra,Ilha da Barra,-22.66667,-53.11667,T,ISL,BR,,18.0,,,,0,,236,America/Sao_Paulo,2018-12-05,Ilha da Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52785,3470793,Córrego da Barra,Corrego da Barra,-20.41667,-47.93333,H,STM,BR,,27.0,,,,0,,551,America/Sao_Paulo,2013-03-05,Corrego da Barra,Córrego da Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52786,3470794,Córrego da Barra,Corrego da Barra,-16.24583,-44.81556,H,STM,BR,,15.0,,,,0,,554,America/Bahia,2013-02-09,Corrego da Barra,Córrego da Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52787,3470795,Córrego Barra,Corrego Barra,-19.13333,-50.65,H,STM,BR,,29.0,,,,0,,323,America/Sao_Paulo,2013-02-09,Corrego Barra,Córrego Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52788,3470796,Barra,Barra,-14.65,-39.31667,S,RSTP,BR,,5.0,2913606.0,,,0,,85,America/Bahia,2012-08-03,Barra,Ponto da Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52789,3470797,Barra de Laguna,Barra de Laguna,-28.49826,-48.76282,P,PPL,BR,,26.0,4209409.0,,,0,,3,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52790,3470798,Barra,Barra,-23.75,-47.8,P,PPL,BR,,27.0,3551108.0,,,0,,700,America/Sao_Paulo,2013-03-05,Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52791,3470799,Barra,Barra,-22.95,-42.81667,P,PPL,BR,,21.0,3302700.0,,,0,,3,America/Sao_Paulo,2012-12-05,Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52792,3470800,Barra,Barra,-22.35,-41.76667,P,PPL,BR,,21.0,3302403.0,,,0,,4,America/Sao_Paulo,2012-12-05,Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52793,3470801,Barra,Barra,-21.31667,-53.08333,P,PPL,BR,,11.0,5007554.0,,,0,,302,America/Campo_Grande,2012-08-03,Barra,Fazenda da Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52794,3470802,Barra,Barra,-21.13333,-47.71667,P,PPL,BR,,27.0,3543402.0,,,0,,544,America/Sao_Paulo,2013-03-05,Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52795,3470803,Barra,Barra,-21.11667,-41.73333,P,PPL,BR,,21.0,3300605.0,,,0,,302,America/Sao_Paulo,2012-12-05,Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52796,3470804,Barra,Barra,-20.36667,-46.86667,P,PPL,BR,,15.0,3121209.0,,,0,,696,America/Sao_Paulo,2013-03-05,Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52797,3470805,Barra,Barra,-19.76667,-56.8,P,PPL,BR,,11.0,5001102.0,,,0,,96,America/Campo_Grande,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52798,3470806,Barra,Barra,-19.75,-44.8,P,PPL,BR,,15.0,3145802.0,,,0,,675,America/Sao_Paulo,2013-02-09,Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52799,3470807,Barra,Barra,-19.13333,-48.76667,P,PPL,BR,,15.0,3170206.0,,,0,,683,America/Sao_Paulo,2013-02-09,Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52800,3470808,Barra,Barra,-16.56667,-39.4,P,PPL,BR,,5.0,2925303.0,,,0,,77,America/Bahia,2012-12-05,Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52801,3470809,Barra,Barra,-14.65,-39.33333,P,PPL,BR,,5.0,2913606.0,,,0,,87,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52802,3470810,Barra da Parateca,Barra da Parateca,-13.93221,-43.63242,P,PPL,BR,,5.0,2907103.0,,,0,,440,America/Bahia,2013-01-11,Barra,Barra da Parateca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52803,3470811,Barra,Barra,-13.86667,-41.71667,P,PPL,BR,,5.0,2910107.0,,,0,,417,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52804,3470812,Barra,Barra,-13.58333,-38.9,P,PPL,BR,,5.0,2905404.0,,,0,,-9999,America/Bahia,2018-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52805,3470813,Barra,Barra,-13.53333,-42.05,P,PPL,BR,,5.0,2900504.0,,,0,,1193,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52806,3470814,Barra,Barra,-13.25,-43.45,P,PPL,BR,,5.0,2903904.0,,,0,,435,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52807,3470815,Barra,Barra,-12.7,-41.55,P,PPL,BR,,5.0,2921906.0,,,0,,1041,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52808,3470816,Barra,Barra,-12.5,-39.08333,P,PPL,BR,,5.0,2904852.0,,,0,,114,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52809,3470817,Barra,Barra,-12.23333,-38.3,P,PPL,BR,,5.0,2902054.0,,,0,,102,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52810,3470818,Barra,Barra,-12.1,-37.98333,P,PPL,BR,,5.0,2907004.0,,,0,,102,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52811,3470819,Barra,Barra,-11.15,-37.16667,P,PPL,BR,,28.0,2803203.0,,,0,,1,America/Maceio,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52812,3470820,Barra,Barra,-11.08333,-45.35,P,PPL,BR,,5.0,2911105.0,,,0,,525,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52813,3470821,Barra,Barra,-11.08944,-43.14167,P,PPL,BR,,5.0,2902708.0,,,20894,,411,America/Bahia,2012-08-03,BQQ,Barra,Barra Do Rio Grande,Барра,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52814,3470822,Barra,Barra,-10.05,-45.05,P,PPL,BR,,20.0,2208858.0,,,0,,420,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52815,3470823,Baronêsa,Baronesa,-18.1,-39.68333,P,PPL,BR,,5.0,2922003.0,,,0,,13,America/Bahia,2020-06-11,Baronesa,Baroneza,Baronêsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52816,3470824,Ilha do Barnabé,Ilha do Barnabe,-23.91667,-46.33333,T,ISL,BR,,27.0,,,,0,,5,America/Sao_Paulo,2013-03-05,Ilha do Barnabe,Ilha do Barnabé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52817,3470825,Bariri,Bariri,-22.07444,-48.74028,P,PPL,BR,,27.0,3505203.0,,,28801,,449,America/Sao_Paulo,2012-08-03,Bariry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52818,3470826,Barigui,Barigui,-25.53333,-49.38333,P,PPL,BR,,18.0,4101804.0,,,0,,899,America/Sao_Paulo,2012-08-03,Barigui,Berigui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52819,3470827,Barigui,Barigui,-23.23333,-55.3,P,PPL,BR,,11.0,5000609.0,,,0,,519,America/Campo_Grande,2012-08-03,Barigui,Bariqui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52820,3470828,Bargarim,Bargarim,-20.5,-41.41667,P,PPL,BR,,8.0,3203700.0,,,0,,692,America/Sao_Paulo,2012-12-05,Bargarim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52821,3470829,Barcelos do Sul,Barcelos do Sul,-14.04278,-39.00694,P,PPLL,BR,,5.0,2905800.0,,,0,,29,America/Bahia,2012-08-03,Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52822,3470830,Barcelos,Barcelos,-21.73111,-41.18333,P,PPLL,BR,,21.0,3305000.0,,,0,,8,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52823,3470831,Arroio do Chico Barcelos,Arroio do Chico Barcelos,-30.25903,-51.0614,H,STM,BR,,23.0,,,,0,,5,America/Sao_Paulo,2021-04-10,Arroio Barcelo,Arroio Cabo Barcelo,Arroio do Chico Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52824,3470832,Barcada,Barcada,-15.31667,-56.46667,P,PPL,BR,,14.0,5104906.0,,,0,,226,America/Cuiaba,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52825,3470833,Barca,Barca,-17.5,-41.28333,P,PPL,BR,,15.0,3168606.0,,,0,,254,America/Sao_Paulo,2012-12-05,Barca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52826,3470834,Morro dos Barbosas,Morro dos Barbosas,-23.97343,-46.38872,T,HLL,BR,,27.0,3551009.0,,,0,,76,America/Sao_Paulo,2016-06-15,Morro dos Barbosas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52827,3470835,Barbosa,Barbosa,-23.7491,-49.8296,P,PPL,BR,,18.0,4126603.0,,,0,,780,America/Sao_Paulo,2012-08-03,Barbosa,Barbosas,Barbozas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52828,3470836,Barbosa Gonçalves,Barbosa Goncalves,-22.16667,-44.05,S,RSTN,BR,,15.0,,,,0,,454,America/Sao_Paulo,2013-03-05,Barbosa Goncalves,Barbosa Gonçalves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52829,3470837,Barbosa Ferraz,Barbosa Ferraz,-24.03,-52.01167,P,PPL,BR,,18.0,4102505.0,,,0,,362,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52830,3470838,Serra do Barbosa,Serra do Barbosa,-22.25,-47.66667,T,SPUR,BR,,27.0,,,,0,,664,America/Sao_Paulo,2013-03-05,Serra do Barbosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52831,3470839,Ribeirão Barbosão,Ribeirao Barbosao,-19.28842,-42.83574,H,STM,BR,,15.0,,,,0,,600,America/Sao_Paulo,2020-03-09,Ribeirao Barbosao,Ribeirao do Barbosa,Ribeirão Barbosão,Ribeirão do Barbosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52832,3470840,Riacho do Barbosa,Riacho do Barbosa,-12.56667,-44.63333,H,STMI,BR,,5.0,,,,0,,727,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52833,3470841,Arroio Barbosa,Arroio Barbosa,-31.16667,-53.23333,H,STM,BR,,23.0,,,,0,,215,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
