,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52
11357,6318882,Vereda,Vereda,-172.225,-40.085,P,PPL,BR,,5,2933257.0,,,0,,145,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11358,6318883,Veredas,Veredas,-1.767.611,-4.572.778,P,PPLL,BR,,15,3136306.0,,,0,,740,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11359,6318884,Vertente do Lério,Vertente do Lerio,-777.139,-35.85,P,PPL,BR,,30,2616183.0,,,0,,462,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360,6318885,Vertentes,Vertentes,-3.003.139,-564.275,P,PPLL,BR,,23,4322400.0,,,0,,167,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11361,6318886,Vertentes do Lagedo,Vertentes do Lagedo,-404.667,-389.125,P,PPLL,BR,,6,2307700.0,,,0,,110,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11362,6318887,Viamópolis,Viamopolis,-3.008.861,-5.108.556,P,PPLL,BR,,23,4323002.0,,,0,,97,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363,6318888,Vicentina,Vicentina,-2.240.917,-5.443.556,P,PPL,BR,,11,5008404.0,,,0,,362,America/Campo_Grande,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11364,6318889,Vicentinópolis,Vicentinopolis,-17.735,-49.805,P,PPL,BR,,29,5222054.0,,,0,,637,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365,6318890,Viçosa,Vicosa,-497.528,-3.857.278,P,PPLL,BR,,6,2305332.0,,,0,,151,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11366,6318891,Victor Graeff,Victor Graeff,-2.856.028,-5.274.833,P,PPL,BR,,23,4323200.0,,,0,,419,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11367,6318892,Vida Nova,Vida Nova,-2.385.389,-5.051.417,P,PPLL,BR,,18,4126207.0,,,0,,650,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368,6318893,Video,Video,-489.778,-4.014.667,P,PPLL,BR,,6,2313203.0,,,0,,457,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369,6318894,Vieirópolis,Vieiropolis,-654.417,-3.827.778,P,PPL,BR,,17,2517209.0,,,0,,323,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370,6318895,Vila Alta,Vila Alta,-2.350.833,-5.372.778,P,PPL,BR,,18,4128625.0,,,0,,405,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11371,6318896,Vila Boa,Vila Boa,-1.503.833,-4.705.944,P,PPL,BR,,29,5222203.0,,,0,,506,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372,6318897,Vila Bom Jesus,Vila Bom Jesus,-1.579.639,-4.567.639,P,PPLL,BR,,15,3104502.0,,,0,,634,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373,6318898,Vila Bom Princípio Baixo,Vila Bom Principio Baixo,-2.780.472,-5.476.611,P,PPLL,BR,,23,4317905.0,,,0,,339,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11374,6318899,Vila Campos,Vila Campos,-2.806.889,-5.194.139,P,PPLL,BR,,23,4320909.0,,,0,,596,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11375,6318900,Vila Conceição,Vila Conceicao,-2.921.361,-4.975.861,P,PPLL,BR,,26,4216404.0,,,0,,8,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11376,6318901,Vila Cristina,Vila Cristina,-2.931.222,-5.116.639,P,PPLL,BR,,23,4305108.0,,,0,,93,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11377,6318902,Vila Cruz,Vila Cruz,-2.947.389,-5.340.556,P,PPLL,BR,,23,4313102.0,,,0,,481,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11378,6318903,Vila de Volta Grande,Vila de Volta Grande,-2.648.306,-4.960.194,P,PPLL,BR,,26,4215000.0,,,0,,888,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11379,6318904,Vila Dirce,Vila Dirce,-23.555,-4.683.611,P,PPLL,BR,,27,3510609.0,,,0,,802,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11380,6318905,Vila do Carmo do Tocantins,Vila do Carmo do Tocantins,-244.917,-4.943.722,P,PPLL,BR,,16,1502103.0,,,0,,16,America/Belem,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11381,6318906,Vila Formosa,Vila Formosa,-2.208.972,-5.453.056,P,PPLL,BR,,11,5003702.0,,,0,,325,America/Campo_Grande,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11382,6318907,Vila Lângaro,Vila Langaro,-2.810.722,-5.214.417,P,PPL,BR,,23,4323358.0,,,0,,634,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11383,6318908,Vila Laranjeira,Vila Laranjeira,-2.780.278,-5.482.639,P,PPLL,BR,,23,4317905.0,,,0,,264,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11384,6318909,Vila Milani,Vila Milani,-2.647.556,-52.53,P,PPLL,BR,,26,4216107.0,,,0,,707,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11385,6318910,Vila Nelita,Vila Nelita,-1.847.556,-4.102.389,P,PPLL,BR,,8,3200169.0,,,0,,438,America/Sao_Paulo,23/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11386,6318911,Vila Nery,Vila Nery,-2.195.694,-4.784.028,P,PPLL,BR,,27,3548906.0,,,0,,814,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11387,6318912,Vila Nova,Vila Nova,-2.825.917,-4.868.611,P,PPLL,BR,,26,4207304.0,,,0,,32,America/Sao_Paulo,13/06/2016,Villa Nueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388,6318913,Vila Nova,Vila Nova,-2.452.722,-5.180.639,P,PPLL,BR,,18,4119608.0,,,0,,762,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11389,6318914,Vila Nova de Campos,Vila Nova de Campos,-21.445,-414.075,P,PPLL,BR,,21,3301009.0,,,0,,45,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11390,6318915,Vila Nova de Florença,Vila Nova de Florenca,-2.358.944,-5.086.833,P,PPLL,BR,,18,4124707.0,,,0,,642,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391,6318916,Vila Nova de Minas,Vila Nova de Minas,-1.646.056,-43.85,P,PPLL,BR,,15,3143302.0,,,0,,737,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392,6318917,Vila Nova do Piauí,Vila Nova do Piaui,-713.556,-40.94,P,PPL,BR,,20,2211605.0,,,0,,414,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11393,6318918,Vila Nova do Sul,Vila Nova do Sul,-3.034.389,-5.388.278,P,PPL,BR,,23,4323457.0,,,0,,272,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11394,6318919,Vila Nova dos Martírios,Vila Nova dos Martirios,-498.694,-4.799.333,P,PPL,BR,,13,2112852.0,,,0,,317,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11395,6318920,Vila Nova dos Poções,Vila Nova dos Pocoes,-1.564.556,-4.330.167,P,PPLL,BR,,15,3135100.0,,,0,,509,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396,6318921,Vila Nova Floresta,Vila Nova Floresta,-1.895.444,-4.224.278,P,PPLL,BR,,15,3127701.0,,,0,,219,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11397,6318922,Vila Operária,Vila Operaria,-1.643.861,-5.462.111,P,PPLL,BR,,14,5107602.0,,,0,,253,America/Cuiaba,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11398,6318923,Vila Paraíso,Vila Paraiso,-2.576.056,-5.276.972,P,PPLL,BR,,18,4124806.0,,,0,,574,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399,6318924,Vila Paredão,Vila Paredao,-1.555.639,-5.345.194,P,PPLL,BR,,14,5103908.0,,,0,,520,America/Cuiaba,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11400,6318925,Vila Pavão,Vila Pavao,-18.615,-4.061.139,P,PPL,BR,,8,3205150.0,,,0,,182,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401,6318926,Vila Progresso,Vila Progresso,-1.466.389,-5.735.944,P,PPLL,BR,,14,5107958.0,,,0,,502,America/Cuiaba,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402,6318927,Vila Propício,Vila Propicio,-1.545.694,-4.888.861,P,PPL,BR,,29,5222302.0,,,0,,725,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11403,6318928,Vila Reis,Vila Reis,-2.361.111,-5.140.389,P,PPLL,BR,,18,4101408.0,,,0,,794,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404,6318929,Vila Rica,Vila Rica,-2.800.806,-5.304.444,P,PPLL,BR,,23,4305306.0,,,0,,400,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11405,6318930,Vila Rica,Vila Rica,-2.254.139,-5.445.083,P,PPLL,BR,,11,5008404.0,,,0,,420,America/Campo_Grande,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406,6318931,Vila Rica,Vila Rica,-1.001.167,-5.111.639,P,PPL,BR,,14,5108600.0,,,0,,257,America/Cuiaba,03/08/2012,VLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407,6318932,Vila Rica do Ivaí,Vila Rica do Ivai,-2.329.167,-5.355.389,P,PPLL,BR,,18,4109906.0,,,0,,368,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408,6318933,Vila São Paulo,Vila Sao Paulo,-2.867.667,-513.625,P,PPLL,BR,,23,4310439.0,,,0,,774,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409,6318934,Vila Segredo,Vila Segredo,-2.876.139,-5.137.611,P,PPLL,BR,,23,4310439.0,,,0,,714,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11410,6318935,Vila Soares,Vila Soares,-3.85,-3.935.028,P,PPLL,BR,,6,2300903.0,,,0,,65,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11411,6318936,Vila Souza,Vila Souza,-2.789.583,-51.595,P,PPLL,BR,,23,4318606.0,,,0,,826,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11412,6318937,Vila Turvo,Vila Turvo,-2.770.917,-5.378.167,P,PPLL,BR,,23,4304002.0,,,0,,436,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11413,6318938,Vila União,Vila Uniao,-2.211.111,-5.416.917,P,PPLL,BR,,11,5003454.0,,,0,,365,America/Campo_Grande,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11414,6318939,Vila Valério,Vila Valerio,-1.899.778,-4.038.917,P,PPL,BR,,8,3205176.0,,,0,,104,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11415,6318940,Vila Vargas,Vila Vargas,-2.213.639,-5.461.778,P,PPLL,BR,,11,5003702.0,,,0,,347,America/Campo_Grande,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11416,6318941,Vila Xavier,Vila Xavier,-2.179.167,-4.816.778,P,PPLL,BR,,27,3503208.0,,,0,,682,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11417,6318942,Vista Alegre,Vista Alegre,-2.843.417,-5.296.444,P,PPLL,BR,,23,4305603.0,,,0,,527,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11418,6318943,Vista Alegre,Vista Alegre,-2.736.694,-5.349.028,P,PPL,BR,,23,4323507.0,,,0,,530,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11419,6318944,Vista Alegre,Vista Alegre,-2.592.222,-5.271.083,P,PPLL,BR,,18,4106506.0,,,0,,532,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11420,6318945,Vista Alegre do Prata,Vista Alegre do Prata,-2.880.861,-5.179.028,P,PPL,BR,,23,4323606.0,,,0,,573,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11421,6318947,Vista Gaúcha,Vista Gaucha,-2.747.917,-5.352.361,P,PPL,BR,,23,4307302.0,,,0,,480,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11422,6318948,Vista Nova,Vista Nova,-2.753.417,-5.402.722,P,PPLL,BR,,23,4306007.0,,,0,,428,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11423,6318949,Vista Serrana,Vista Serrana,-673.833,-3.756.667,P,PPL,BR,,17,2505501.0,,,0,,240,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11424,6318950,Vitor Meireles,Vitor Meireles,-2.688.083,-4.983.278,P,PPL,BR,,26,4219358.0,,,0,,391,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11425,6318951,Vitória das Missões,Vitoria das Missoes,-2.835.111,-5.449.639,P,PPL,BR,,23,4323754.0,,,0,,194,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11426,6318952,Vitória do Jari,Vitoria do Jari,-0.80668,-5.245.322,P,PPL,BR,,3,1600279.0,,,0,,20,America/Belem,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11427,6318953,Vitória do Xingu,Vitoria do Xingu,-2.88,-52.01,P,PPL,BR,,16,1508357.0,,,0,,6,America/Santarem,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11428,6318954,Vitorino,Vitorino,-814.917,-3.592.111,P,PPLL,BR,,30,2611705.0,,,0,,793,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11429,6318955,Vitorino Freire,Vitorino Freire,-428.944,-45.25,P,PPL,BR,,13,2113009.0,,,0,,75,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11430,6318956,Volta Alegre,Volta Alegre,-2.879.722,-52.755,P,PPLL,BR,,23,4307500.0,,,0,,491,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11431,6318957,Volta Fechada,Volta Fechada,-2.729.472,-5.228.361,P,PPLL,BR,,23,4300901.0,,,0,,403,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11432,6318958,Volta Vitória,Volta Vitoria,-2.887.222,-52.965,P,PPLL,BR,,23,4304101.0,,,0,,469,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11433,6318959,Wall Ferraz,Wall Ferraz,-723.278,-41.91,P,PPL,BR,,20,2211704.0,,,0,,172,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11434,6318960,Warta,Warta,-2.319.583,-5.119.972,P,PPLL,BR,,18,4113700.0,,,0,,604,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11435,6318961,Wenceslau Braz,Wenceslau Braz,-2.253.444,-4.536.278,P,PPL,BR,,15,3172202.0,,,0,,1004,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11436,6318962,Wenceslau Guimarães,Wenceslau Guimaraes,-1.368.694,-3.947.944,P,PPL,BR,,5,2933505.0,,,0,,131,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11437,6318963,Xadrez,Xadrez,-2.819.278,-5.274.278,P,PPLL,BR,,23,4305850.0,,,0,,598,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11438,6318964,Xangri lá,Xangri la,-2.980.083,-5.004.361,P,PPL,BR,,23,4323804.0,,,0,,8,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11439,6318965,Xarqueada,Xarqueada,-2.903.611,-5.208.972,P,PPLL,BR,,23,4315206.0,,,0,,451,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11440,6318966,Xaxim,Xaxim,-2.928.389,-52.255,P,PPLL,BR,,23,4315156.0,,,0,,491,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11441,6318967,Xingu,Xingu,-2.774.667,-5.305.722,P,PPLL,BR,,23,4313466.0,,,0,,379,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11442,6318968,Xinguara,Xinguara,-709.829,-499.435,P,PPL,BR,,16,1508407.0,,,43530,,252,America/Belem,21/07/2019,XIG,Xinguara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11443,6318969,Yolanda,Yolanda,-2.445.333,-5.307.722,P,PPLL,BR,,18,4128005.0,,,0,,458,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11444,6318970,Zé Doca,Ze Doca,-327.472,-4.565.833,P,PPL,BR,,13,2114007.0,,,0,,34,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11445,6318971,Zé Gomes,Ze Gomes,-752.472,-3.957.333,P,PPLL,BR,,30,2605301.0,,,0,,614,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11446,6318972,Zortéa,Zortea,-2.745.139,-5.155.528,P,PPL,BR,,26,4219853.0,,,0,,675,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11447,6318973,Monte Belo do Sul,Monte Belo do Sul,-2.916.278,-5.163.167,P,PPL,BR,,23,4312385.0,,,0,,640,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11448,6318974,Monte Castelo,Monte Castelo,-481.389,-3.929.722,P,PPLL,BR,,6,2303931.0,,,0,,276,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449,6318975,Nova Esperança do Sul,Nova Esperanca do Sul,-2.940.972,-5.482.917,P,PPL,BR,,23,4313037.0,,,0,,321,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450,6318976,Salvador do Sul,Salvador do Sul,-2.943.833,-5.151.139,P,PPL,BR,,23,4316501.0,,,0,,500,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451,6318977,Sapucaia do Sul,Sapucaia do Sul,-2.982.472,-5.114.833,P,PPL,BR,,23,4320008.0,,,0,,38,America/Sao_Paulo,03/08/2012,Sapukaja-du-Sul,nan sa pu ka ya,sapuka'iya do sula,???????-??-???,?????????? ?? ???,?????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452,6318978,Terra Roxa,Terra Roxa,-2.415.667,-5.409.694,P,PPL,BR,,18,4127403.0,,,0,,356,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453,6318979,Tiradentes do Sul,Tiradentes do Sul,-273.975,-5.408.389,P,PPL,BR,,23,4321477.0,,,0,,421,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11454,6318980,Barra de Guabiraba,Barra de Guabiraba,-8.42,-3.565.806,P,PPL,BR,,30,2601300.0,,,0,,482,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11455,6318981,Caiçara do Norte,Caicara do Norte,-506.444,-3.605.583,P,PPL,BR,,22,2401859.0,,,0,,4,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11456,6318982,Cambará do Sul,Cambara do Sul,-2.904.778,-5.014.472,P,PPL,BR,,23,4303608.0,,,0,,1024,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11457,6318983,Camilos,Camilos,-361.556,-4.048.444,P,PPLL,BR,,6,2308203.0,,,0,,613,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11458,6318984,Cerro Grande do Sul,Cerro Grande do Sul,-3.059.694,-5.175.222,P,PPL,BR,,23,4305173.0,,,0,,96,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
