geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date
7699031,Sítio Manuel Luz,Sitio Manuel Luz,Sitio Manuel Luz$Sítio Manuel Luz,-25.797,-495.656,P,PPL,BR,,18,4113205,,,0,,847,America/Sao_Paulo,03/08/2012
7699032,Sítio Francisco Soczk,Sitio Francisco Soczk,Sitio Francisco Soczk$Sítio Francisco Soczk,-25.783,-495.633,P,PPL,BR,,18,4106209,,,0,,823,America/Sao_Paulo,03/08/2012
7699033,Sítio Delfino D. dos Santos,Sitio Delfino D. dos Santos,Sitio Delfino D. dos Santos$Sítio Delfino D. dos Santos,-257.798,-495.656,P,PPL,BR,,18,4106209,,,0,,842,America/Sao_Paulo,03/08/2012
7699034,Sítio Vicente Pzibizoscki,Sitio Vicente Pzibizoscki,Sitio Vicente Pzibizoscki$Sítio Vicente Pzibizoscki,-257.794,-495.572,P,PPL,BR,,18,4106209,,,0,,846,America/Sao_Paulo,03/08/2012
7699035,Escola São Jorge,Escola Sao Jorge,Escola Sao Jorge$Escola São Jorge,-257.821,-495.573,S,SCH,BR,,18,4106209,,,0,,830,America/Sao_Paulo,03/08/2012
7699036,Alves Cardoso,Alves Cardoso,Alves Cardoso,-257.853,-495.509,L,LCTY,BR,,18,,,,0,,863,America/Sao_Paulo,21/01/2012
7699037,Sítio Sérgio Drust,Sitio Sergio Drust,Sitio Sergio Drust$Sítio Sérgio Drust,-257.853,-495.642,P,PPL,BR,,18,4106209,,,0,,826,America/Sao_Paulo,03/08/2012
7699038,Sítio Osvaldo Vrensk,Sitio Osvaldo Vrensk,Sitio Osvaldo Vrensk$Sítio Osvaldo Vrensk,-257.884,-495.536,P,PPL,BR,,18,4106209,,,0,,853,America/Sao_Paulo,03/08/2012
7699039,Sítio Modesto Paiscek,Sitio Modesto Paiscek,Sitio Modesto Paiscek$Sítio Modesto Paiscek,-257.937,-495.467,P,PPL,BR,,18,4106209,,,0,,931,America/Sao_Paulo,03/08/2012
7699040,Sítio Jorge Silsk,Sitio Jorge Silsk,Sitio Jorge Silsk$Sítio Jorge Silsk,-257.959,-495.555,P,PPL,BR,,18,4106209,,,0,,872,America/Sao_Paulo,03/08/2012
7699041,Sítio João Przblovixz,Sitio Joao Przblovixz,Sitio Joao Przblovixz$Sítio João Przblovixz,-257.966,-495.422,P,PPL,BR,,18,4106209,,,0,,921,America/Sao_Paulo,03/08/2012
7699042,Sítio Maria Mazur,Sitio Maria Mazur,Sitio Maria Mazur$Sítio Maria Mazur,-25.794,-495.362,P,PPL,BR,,18,4106209,,,0,,894,America/Sao_Paulo,03/08/2012
7699043,Sítio Floriano Vergensk,Sitio Floriano Vergensk,Sitio Floriano Vergensk$Sítio Floriano Vergensk,-257.855,-495.414,P,PPL,BR,,18,4106209,,,0,,893,America/Sao_Paulo,03/08/2012
7699044,Sítio Isidoro Kogeraski,Sitio Isidoro Kogeraski,Sitio Isidoro Kogeraski$Sítio Isidoro Kogeraski,-257.801,-495.389,P,PPL,BR,,18,4106209,,,0,,892,America/Sao_Paulo,03/08/2012
7699045,Sítio Bernardo Psibidviski,Sitio Bernardo Psibidviski,Sitio Bernardo Psibidviski$Sítio Bernardo Psibidviski,-257.804,-495.329,P,PPL,BR,,18,4106209,,,0,,866,America/Sao_Paulo,03/08/2012
7699046,Sítio Miguel Psibidviski,Sitio Miguel Psibidviski,Sitio Miguel Psibidviski$Sítio Miguel Psibidviski,-257.815,-495.312,P,PPL,BR,,18,4106209,,,0,,865,America/Sao_Paulo,03/08/2012
7699047,Sítio Pedro Dzakner,Sitio Pedro Dzakner,Sitio Pedro Dzakner$Sítio Pedro Dzakner,-257.823,-495.314,P,PPL,BR,,18,4106209,,,0,,871,America/Sao_Paulo,03/08/2012
7699048,Sítio Tadeu Przybeuca,Sitio Tadeu Przybeuca,Sitio Tadeu Przybeuca$Sítio Tadeu Przybeuca,-257.835,-495.249,P,PPL,BR,,18,4106209,,,0,,903,America/Sao_Paulo,03/08/2012
7699049,Sítio Sérgio Mazur,Sitio Sergio Mazur,Sitio Sergio Mazur$Sítio Sérgio Mazur,-25.788,-495.196,P,PPL,BR,,18,4106209,,,0,,868,America/Sao_Paulo,03/08/2012
7699050,Sítio Leonardo Stannilovisck,Sitio Leonardo Stannilovisck,Sitio Leonardo Stannilovisck$Sítio Leonardo Stannilovisck,-257.915,-495.199,P,PPL,BR,,18,4106209,,,0,,865,America/Sao_Paulo,03/08/2012
7699051,Sítio Ladislau Stannilovisck,Sitio Ladislau Stannilovisck,Sitio Ladislau Stannilovisck$Sítio Ladislau Stannilovisck,-257.958,-495.222,P,PPL,BR,,18,4106209,,,0,,852,America/Sao_Paulo,03/08/2012
7699052,Sítio Romano Drusccz,Sitio Romano Drusccz,Sitio Romano Drusccz$Sítio Romano Drusccz,-257.944,-495.189,P,PPL,BR,,18,4106209,,,0,,844,America/Sao_Paulo,03/08/2012
7699053,Sítio Miguel Cochiba,Sitio Miguel Cochiba,Sitio Miguel Cochiba$Sítio Miguel Cochiba,-257.945,-495.161,P,PPL,BR,,18,4106209,,,0,,861,America/Sao_Paulo,03/08/2012
7699054,Sítio Aloise Opalensck,Sitio Aloise Opalensck,Sitio Aloise Opalensck$Sítio Aloise Opalensck,-257.891,-495.135,P,PPL,BR,,18,4106209,,,0,,895,America/Sao_Paulo,03/08/2012
7699055,Ribeirão Lavrinha,Ribeirao Lavrinha,Ribeirao Lavrinha$Ribeirão Lavrinha,-2.580.633,-4.951.893,H,STM,BR,,18,,,,0,,817,America/Sao_Paulo,21/01/2012
7699056,Sítio Esuardo Sueng,Sitio Esuardo Sueng,Sitio Esuardo Sueng$Sítio Esuardo Sueng,-257.844,-495.117,P,PPL,BR,,18,4106209,,,0,,911,America/Sao_Paulo,03/08/2012
7699057,Sítio Vitória Vougth,Sitio Vitoria Vougth,Sitio Vitoria Vougth$Sítio Vitória Vougth,-257.876,-495.087,P,PPL,BR,,18,4106209,,,0,,844,America/Sao_Paulo,03/08/2012
7699058,Sítio Verônica Cochiba,Sitio Veronica Cochiba,Sitio Veronica Cochiba$Sítio Verônica Cochiba,-257.952,-495.072,P,PPL,BR,,18,4106209,,,0,,852,America/Sao_Paulo,03/08/2012
7699059,Rio do Cacho,Rio do Cacho,Rio do Cacho,-2.579.996,-4.950.523,H,STM,BR,,18,,,,0,,818,America/Sao_Paulo,21/01/2012
7699060,Rio do Cacho,Rio do Cacho,Rio do Cacho,-258.004,-49.514,L,LCTY,BR,,18,,,,0,,854,America/Sao_Paulo,21/01/2012
7699061,Sítio Antônio Moreira,Sitio Antonio Moreira,Sitio Antonio Moreira$Sítio Antônio Moreira,-258.023,-495.109,P,PPL,BR,,18,4121208,,,0,,818,America/Sao_Paulo,03/08/2012
7699062,Sítio Félix Krupa,Sitio Felix Krupa,Sitio Felix Krupa$Sítio Félix Krupa,-25.804,-49.509,P,PPL,BR,,18,4121208,,,0,,822,America/Sao_Paulo,03/08/2012
7699063,Cachoeira,Cachoeira,Cachoeira,-258.083,-495.054,L,LCTY,BR,,18,,,,0,,853,America/Sao_Paulo,21/01/2012
7699064,Sítio Oldenei Mendes,Sitio Oldenei Mendes,Sitio Oldenei Mendes$Sítio Oldenei Mendes,-258.122,-495.031,P,PPL,BR,,18,4121208,,,0,,849,America/Sao_Paulo,03/08/2012
7699065,Sítio Antenor de Almeida,Sitio Antenor de Almeida,Sitio Antenor de Almeida$Sítio Antenor de Almeida,-258.147,-495.045,P,PPL,BR,,18,4121208,,,0,,838,America/Sao_Paulo,03/08/2012
7699066,Sítio Antônio Kaiss,Sitio Antonio Kaiss,Sitio Antonio Kaiss$Sítio Antônio Kaiss,-258.127,-495.183,P,PPL,BR,,18,4121208,,,0,,813,America/Sao_Paulo,03/08/2012
7699067,Sítio Paulo Vosenhaki,Sitio Paulo Vosenhaki,Sitio Paulo Vosenhaki$Sítio Paulo Vosenhaki,-258.146,-495.193,P,PPL,BR,,18,4121208,,,0,,822,America/Sao_Paulo,03/08/2012
7699068,Sítio José Souza,Sitio Jose Souza,Sitio Jose Souza$Sítio José Souza,-258.067,-495.201,P,PPL,BR,,18,4106209,,,0,,812,America/Sao_Paulo,03/08/2012
7699069,Sítio Antônio Surk,Sitio Antonio Surk,Sitio Antonio Surk$Sítio Antônio Surk,-258.069,-495.297,P,PPL,BR,,18,4113205,,,0,,829,America/Sao_Paulo,03/08/2012
7699070,Ribeirão Laranjeira,Ribeirao Laranjeira,Ribeirao Laranjeira$Ribeirão Laranjeira,-2.580.335,-495.195,H,STM,BR,,18,,,,0,,818,America/Sao_Paulo,21/01/2012
7699071,Sítio Albino Mazur,Sitio Albino Mazur,Sitio Albino Mazur$Sítio Albino Mazur,-257.994,-495.246,P,PPL,BR,,18,4106209,,,0,,819,America/Sao_Paulo,03/08/2012
7699072,Sítio Adão Przblovixz,Sitio Adao Przblovixz,Sitio Adao Przblovixz$Sítio Adão Przblovixz,-257.981,-495.396,P,PPL,BR,,18,4106209,,,0,,900,America/Sao_Paulo,03/08/2012
7699073,São João do Caíva,Sao Joao do Caiva,Sao Joao do Caiva$São João do Caíva,-25.801,-495.351,L,LCTY,BR,,18,,,,0,,853,America/Sao_Paulo,21/01/2012
7699074,Sítio Antônio D. dos Santos,Sitio Antonio D. dos Santos,Sitio Antonio D. dos Santos$Sítio Antônio D. dos Santos,-258.018,-495.229,P,PPL,BR,,18,4106209,,,0,,815,America/Sao_Paulo,03/08/2012
7699075,Sítio Vicente Burniak,Sitio Vicente Burniak,Sitio Vicente Burniak$Sítio Vicente Burniak,-25.805,-495.379,P,PPL,BR,,18,4113205,,,0,,899,America/Sao_Paulo,03/08/2012
7699076,Sítio Vicente Souza,Sitio Vicente Souza,Sitio Vicente Souza$Sítio Vicente Souza,-25.808,-495.349,P,PPL,BR,,18,4113205,,,0,,882,America/Sao_Paulo,03/08/2012
7699077,Sítio Bruno Pcobolovisk,Sitio Bruno Pcobolovisk,Sitio Bruno Pcobolovisk$Sítio Bruno Pcobolovisk,-258.083,-495.292,P,PPL,BR,,18,4113205,,,0,,822,America/Sao_Paulo,03/08/2012
7699078,Sítio Pedro Camargo,Sitio Pedro Camargo,Sitio Pedro Camargo$Sítio Pedro Camargo,-25.81,-495.254,P,PPL,BR,,18,4113205,,,0,,820,America/Sao_Paulo,03/08/2012
7699079,Escola São João,Escola Sao Joao,Escola Sao Joao$Escola São João,-258.116,-495.348,S,SCH,BR,,18,4113205,,,0,,839,America/Sao_Paulo,03/08/2012
7699080,Sítio Wilson Riba,Sitio Wilson Riba,Sitio Wilson Riba$Sítio Wilson Riba,-258.135,-495.323,P,PPL,BR,,18,4113205,,,0,,833,America/Sao_Paulo,03/08/2012
7699081,Igreja de São João Evangelista,Igreja de Sao Joao Evangelista,Igreja de Sao Joao Evangelista$Igreja de São João Evangelista,-258.115,-495.361,S,CH,BR,,18,4113205,,,0,,847,America/Sao_Paulo,03/08/2012
7699082,Sítio Félix Ruvinski,Sitio Felix Ruvinski,Sitio Felix Ruvinski$Sítio Félix Ruvinski,-258.122,-49.537,P,PPL,BR,,18,4113205,,,0,,854,America/Sao_Paulo,03/08/2012
7699083,Sítio João M. de Siqueira,Sitio Joao M. de Siqueira,Sitio Joao M. de Siqueira$Sítio João M. de Siqueira,-258.137,-495.518,P,PPL,BR,,18,4113205,,,0,,855,America/Sao_Paulo,03/08/2012
7699084,Sítio Tadeu Opelenki,Sitio Tadeu Opelenki,Sitio Tadeu Opelenki$Sítio Tadeu Opelenki,-258.116,-495.503,P,PPL,BR,,18,4113205,,,0,,878,America/Sao_Paulo,03/08/2012
7699085,Sítio João Pszebeuca,Sitio Joao Pszebeuca,Sitio Joao Pszebeuca$Sítio João Pszebeuca,-258.086,-495.515,P,PPL,BR,,18,4113205,,,0,,864,America/Sao_Paulo,03/08/2012
7699086,Rio São João do Caíva,Rio Sao Joao do Caiva,Rio Sao Joao do Caiva$Rio São João do Caíva,-2.583.888,-4.956.733,H,STM,BR,,18,,,,0,,803,America/Sao_Paulo,21/01/2012
7699087,São João do Caíva,Sao Joao do Caiva,Sao Joao do Caiva$São João do Caíva,-257.988,-495.582,L,LCTY,BR,,18,,,,0,,896,America/Sao_Paulo,21/01/2012
7699088,Sítio Osvaldo D. dos Santos,Sitio Osvaldo D. dos Santos,Sitio Osvaldo D. dos Santos$Sítio Osvaldo D. dos Santos,-258.021,-495.593,P,PPL,BR,,18,4113205,,,0,,862,America/Sao_Paulo,03/08/2012
7699089,Sítio Dionísio Troszanosk,Sitio Dionisio Troszanosk,Sitio Dionisio Troszanosk$Sítio Dionísio Troszanosk,-25.804,-495.656,P,PPL,BR,,18,4113205,,,0,,820,America/Sao_Paulo,03/08/2012
7699090,Sítio Adão Daudt,Sitio Adao Daudt,Sitio Adao Daudt$Sítio Adão Daudt,-258.076,-495.696,P,PPL,BR,,18,4113205,,,0,,813,America/Sao_Paulo,03/08/2012
7699091,Sítio Alexandre Souza,Sitio Alexandre Souza,Sitio Alexandre Souza$Sítio Alexandre Souza,-258.135,-49.576,P,PPL,BR,,18,4113205,,,0,,816,America/Sao_Paulo,03/08/2012
7699092,Rio São João,Rio Sao Joao,Rio Sao Joao$Rio Sao Pedro$Rio São João$Rio São Pedro,-2.584.537,-4.958.217,H,STM,BR,,18,,,,0,,800,America/Sao_Paulo,21/01/2012
7699093,Alves Cardoso,Alves Cardoso,Alves Cardoso,-258.052,-495.886,L,LCTY,BR,,18,,,,0,,854,America/Sao_Paulo,21/01/2012
7699094,Sítio Esídio B. do Valle,Sitio Esidio B. do Valle,Sitio Esidio B. do Valle$Sítio Esídio B. do Valle,-257.985,-495.996,P,PPL,BR,,18,4113205,,,0,,824,America/Sao_Paulo,03/08/2012
7699095,Sítio Odilon Dutra,Sitio Odilon Dutra,Sitio Odilon Dutra$Sítio Odilon Dutra,-258.017,-49.603,P,PPL,BR,,18,4113205,,,0,,823,America/Sao_Paulo,03/08/2012
7699096,Sítio Amélia Dutra,Sitio Amelia Dutra,Sitio Amelia Dutra$Sítio Amélia Dutra,-258.075,-496.032,P,PPL,BR,,18,4113205,,,0,,819,America/Sao_Paulo,03/08/2012
7699097,Sítio Laerte S. Lima,Sitio Laerte S. Lima,Sitio Laerte S. Lima$Sítio Laerte S. Lima,-258.065,-495.964,P,PPL,BR,,18,4113205,,,0,,844,America/Sao_Paulo,03/08/2012
7699098,Ribeirão dos Prestes,Ribeirao dos Prestes,Ribeirao dos Prestes$Ribeirão dos Prestes,-2.584.498,-496.005,H,STM,BR,,18,,,,0,,794,America/Sao_Paulo,21/01/2012
7699099,Sítio Pedro Gogola,Sitio Pedro Gogola,Sitio Pedro Gogola$Sítio Pedro Gogola,-258.149,-495.965,P,PPL,BR,,18,4113205,,,0,,820,America/Sao_Paulo,03/08/2012
7699100,Sítio Julio Gogola,Sitio Julio Gogola,Sitio Julio Gogola$Sítio Julio Gogola,-258.173,-495.962,P,PPL,BR,,18,4113205,,,0,,833,America/Sao_Paulo,03/08/2012
7699101,Sítio Waldomiro do Valle,Sitio Waldomiro do Valle,Sitio Waldomiro do Valle$Sítio Waldomiro do Valle,-258.201,-495.993,P,PPL,BR,,18,4113205,,,0,,829,America/Sao_Paulo,03/08/2012
7699102,Sítio Leonardo Koduviski,Sitio Leonardo Koduviski,Sitio Leonardo Koduviski$Sítio Leonardo Koduviski,-25.822,-496.012,P,PPL,BR,,18,4113205,,,0,,833,America/Sao_Paulo,03/08/2012
7699103,Sítio Osvaldo Gogola,Sitio Osvaldo Gogola,Sitio Osvaldo Gogola$Sítio Osvaldo Gogola,-258.297,-495.982,P,PPL,BR,,18,4113205,,,0,,841,America/Sao_Paulo,03/08/2012
7699104,Sítio Getúlio de O. Santos,Sitio Getulio de O. Santos,Sitio Getulio de O. Santos$Sítio Getúlio de O. Santos,-258.291,-49.588,P,PPL,BR,,18,4113205,,,0,,829,America/Sao_Paulo,03/08/2012
7699105,Escola Nossa Senhora do Rosário,Escola Nossa Senhora do Rosario,Escola Nossa Senhora do Rosario$Escola Nossa Senhora do Rosário,-258.225,-495.792,S,SCH,BR,,18,4113205,,,0,,822,America/Sao_Paulo,03/08/2012
7699106,Sítio Benedito M. de Souza,Sitio Benedito M. de Souza,Sitio Benedito M. de Souza$Sítio Benedito M. de Souza,-258.178,-495.787,P,PPL,BR,,18,4113205,,,0,,812,America/Sao_Paulo,03/08/2012
7699107,Sítio Gabriel Lourenço,Sitio Gabriel Lourenco,Sitio Gabriel Lourenco$Sítio Gabriel Lourenço,-258.241,-495.762,P,PPL,BR,,18,4113205,,,0,,829,America/Sao_Paulo,03/08/2012
7699108,Sítio Isidoro Sarkis,Sitio Isidoro Sarkis,Sitio Isidoro Sarkis$Sítio Isidoro Sarkis,-258.256,-495.792,P,PPL,BR,,18,4113205,,,0,,815,America/Sao_Paulo,03/08/2012
7699109,Sítio Estanislau Drusz,Sitio Estanislau Drusz,Sitio Estanislau Drusz$Sítio Estanislau Drusz,-258.275,-495.797,P,PPL,BR,,18,4113205,,,0,,812,America/Sao_Paulo,03/08/2012
7699110,Sítio João Celso,Sitio Joao Celso,Sitio Joao Celso$Sítio João Celso,-258.306,-495.788,P,PPL,BR,,18,4113205,,,0,,812,America/Sao_Paulo,03/08/2012
7699111,São João do Caíva,Sao Joao do Caiva,Sao Joao do Caiva$São João do Caíva,-258.316,-495.706,L,LCTY,BR,,18,,,,0,,856,America/Sao_Paulo,21/01/2012
7699112,Sítio Paulina Kudoaviski,Sitio Paulina Kudoaviski,Sitio Paulina Kudoaviski$Sítio Paulina Kudoaviski,-258.327,-495.623,P,PPL,BR,,18,4113205,,,0,,840,America/Sao_Paulo,03/08/2012
7699113,Sítio Paulo Kudoaviski,Sitio Paulo Kudoaviski,Sitio Paulo Kudoaviski$Sítio Paulo Kudoaviski,-258.261,-495.574,P,PPL,BR,,18,4113205,,,0,,836,America/Sao_Paulo,03/08/2012
7699114,Sítio Delfino Dalton,Sitio Delfino Dalton,Sitio Delfino Dalton$Sítio Delfino Dalton,-258.242,-495.557,P,PPL,BR,,18,4113205,,,0,,855,America/Sao_Paulo,03/08/2012
7699115,Sítio Floriario Waldieski,Sitio Floriario Waldieski,Sitio Floriario Waldieski$Sítio Floriario Waldieski,-258.197,-495.514,P,PPL,BR,,18,4113205,,,0,,847,America/Sao_Paulo,03/08/2012
7699116,Sítio Benedito Cardoso,Sitio Benedito Cardoso,Sitio Benedito Cardoso$Sítio Benedito Cardoso,-258.211,-495.503,P,PPL,BR,,18,4113205,,,0,,855,America/Sao_Paulo,03/08/2012
7699117,Sítio Mariana Mabile,Sitio Mariana Mabile,Sitio Mariana Mabile$Sítio Mariana Mabile,-258.238,-495.417,P,PPL,BR,,18,4113205,,,0,,819,America/Sao_Paulo,03/08/2012
7699118,Sítio Salvador Psibovis,Sitio Salvador Psibovis,Sitio Salvador Psibovis$Sítio Salvador Psibovis,-258.287,-495.477,P,PPL,BR,,18,4113205,,,0,,870,America/Sao_Paulo,03/08/2012
7699119,Sítio João C. Filho,Sitio Joao C. Filho,Sitio Joao C. Filho$Sítio João C. Filho,-258.306,-495.409,P,PPL,BR,,18,4113205,,,0,,842,America/Sao_Paulo,03/08/2012
7699120,Sítio Catarina Burniak,Sitio Catarina Burniak,Sitio Catarina Burniak$Sítio Catarina Burniak,-258.166,-495.364,P,PPL,BR,,18,4113205,,,0,,856,America/Sao_Paulo,03/08/2012
7699121,Sítio Oswaldo Colaço,Sitio Oswaldo Colaco,Sitio Oswaldo Colaco$Sítio Oswaldo Colaço,-258.158,-495.389,P,PPL,BR,,18,4113205,,,0,,864,America/Sao_Paulo,03/08/2012
7699122,Sítio Vicente Wardzinski,Sitio Vicente Wardzinski,Sitio Vicente Wardzinski$Sítio Vicente Wardzinski,-258.159,-49.53,P,PPL,BR,,18,4113205,,,0,,810,America/Sao_Paulo,03/08/2012
7699123,Sítio Antônio Cantele,Sitio Antonio Cantele,Sitio Antonio Cantele$Sítio Antônio Cantele,-258.305,-49.517,P,PPL,BR,,18,4121208,,,0,,848,America/Sao_Paulo,03/08/2012
7699124,Reis,Reis,Reis,-258.269,-495.199,L,LCTY,BR,,18,,,,0,,848,America/Sao_Paulo,21/01/2012
7699125,Sítio Horácio Rodrigues,Sitio Horacio Rodrigues,Sitio Horacio Rodrigues$Sítio Horácio Rodrigues,-258.201,-495.058,P,PPL,BR,,18,4121208,,,0,,849,America/Sao_Paulo,03/08/2012
7699126,Sítio Inácio Romplava,Sitio Inacio Romplava,Sitio Inacio Romplava$Sítio Inácio Romplava,-258.189,-495.174,P,PPL,BR,,18,4121208,,,0,,845,America/Sao_Paulo,03/08/2012
7699127,Sítio Geremias de L. Mendes,Sitio Geremias de L. Mendes,Sitio Geremias de L. Mendes$Sítio Geremias de L. Mendes,-258.181,-495.053,P,PPL,BR,,18,4121208,,,0,,858,America/Sao_Paulo,03/08/2012
7699128,Escola Nossa Senhora do Carmo,Escola Nossa Senhora do Carmo,Escola Nossa Senhora do Carmo,-258.165,-495.044,S,SCH,BR,,18,4121208,,,0,,850,America/Sao_Paulo,03/08/2012
7699129,Sítio Jorge de L. Mendes,Sitio Jorge de L. Mendes,Sitio Jorge de L. Mendes$Sítio Jorge de L. Mendes,-258.157,-495.062,P,PPL,BR,,18,4121208,,,0,,845,America/Sao_Paulo,03/08/2012
7699130,Sítio Adão Salak,Sitio Adao Salak,Sitio Adao Salak$Sítio Adão Salak,-258.225,-49.508,P,PPL,BR,,18,4121208,,,0,,868,America/Sao_Paulo,03/08/2012
7699131,Sítio Floriano Deda,Sitio Floriano Deda,Sitio Floriano Deda$Sítio Floriano Deda,-258.286,-495.034,P,PPL,BR,,18,4121208,,,0,,896,America/Sao_Paulo,03/08/2012
7699132,Ribeirão Passo do Pinhão,Ribeirao Passo do Pinhao,Ribeirao Passo do Pinhao$Ribeirão Passo do Pinhão,-2.585.467,-4.954.339,H,STM,BR,,18,,,,0,,803,America/Sao_Paulo,21/01/2012
7699133,Sítio Tereza Drevinaki,Sitio Tereza Drevinaki,Sitio Tereza Drevinaki$Sítio Tereza Drevinaki,-258.297,-495.132,P,PPL,BR,,18,4121208,,,0,,864,America/Sao_Paulo,03/08/2012
7699134,Sítio Mário Deda,Sitio Mario Deda,Sitio Mario Deda$Sítio Mário Deda,-258.317,-495.183,P,PPL,BR,,18,4121208,,,0,,835,America/Sao_Paulo,03/08/2012
7699135,Sítio Leonardo Cantela,Sitio Leonardo Cantela,Sitio Leonardo Cantela$Sítio Leonardo Cantela,-258.339,-495.071,P,PPL,BR,,18,4121208,,,0,,853,America/Sao_Paulo,03/08/2012
7699136,Sítio Tadeu Dudeki,Sitio Tadeu Dudeki,Sitio Tadeu Dudeki$Sítio Tadeu Dudeki,-258.382,-495.071,P,PPL,BR,,18,4121208,,,0,,837,America/Sao_Paulo,03/08/2012
7699137,Sítio Teodoro Deda,Sitio Teodoro Deda,Sitio Teodoro Deda$Sítio Teodoro Deda,-258.413,-495.039,P,PPL,BR,,18,4121208,,,0,,861,America/Sao_Paulo,03/08/2012
7699138,Sítio Francisco Filla,Sitio Francisco Filla,Sitio Francisco Filla$Sítio Francisco Filla,-258.462,-495.119,P,PPL,BR,,18,4121208,,,0,,836,America/Sao_Paulo,03/08/2012
7699139,Arroio Praía Grande,Arroio Praia Grande,Arroio Praia Grande$Arroio Praía Grande,-2.585.405,-4.951.956,H,STM,BR,,18,,,,0,,805,America/Sao_Paulo,21/01/2012
7699140,Sítio Amadeu Filla,Sitio Amadeu Filla,Sitio Amadeu Filla$Sítio Amadeu Filla,-258.452,-495.139,P,PPL,BR,,18,4121208,,,0,,823,America/Sao_Paulo,03/08/2012
7699141,Sítio Tadeu Prezubek,Sitio Tadeu Prezubek,Sitio Tadeu Prezubek$Sítio Tadeu Prezubek,-258.408,-495.208,P,PPL,BR,,18,4121208,,,0,,851,America/Sao_Paulo,03/08/2012
7699142,Sítio Mendes Borniak,Sitio Mendes Borniak,Sitio Mendes Borniak$Sítio Mendes Borniak,-258.395,-495.087,P,PPL,BR,,18,4121208,,,0,,842,America/Sao_Paulo,03/08/2012
7699143,Sítio Silvestre Berniak,Sitio Silvestre Berniak,Sitio Silvestre Berniak$Sítio Silvestre Berniak,-258.361,-495.172,P,PPL,BR,,18,4121208,,,0,,861,America/Sao_Paulo,03/08/2012
7699144,Sítio Lucas Ruvinski,Sitio Lucas Ruvinski,Sitio Lucas Ruvinski$Sítio Lucas Ruvinski,-258.341,-495.224,P,PPL,BR,,18,4121208,,,0,,835,America/Sao_Paulo,03/08/2012
7699145,Sítio Leonardo Rzerzutko,Sitio Leonardo Rzerzutko,Sitio Leonardo Rzerzutko$Sítio Leonardo Rzerzutko,-25.837,-495.256,P,PPL,BR,,18,4121208,,,0,,828,America/Sao_Paulo,03/08/2012
7699146,Sítio Rosa Chicora,Sitio Rosa Chicora,Sitio Rosa Chicora$Sítio Rosa Chicora,-258.362,-49.541,P,PPL,BR,,18,4113205,,,0,,839,America/Sao_Paulo,03/08/2012
7699147,Sítio Vitória Juvinski,Sitio Vitoria Juvinski,Sitio Vitoria Juvinski$Sítio Vitória Juvinski,-25.844,-495.334,P,PPL,BR,,18,4121208,,,0,,816,America/Sao_Paulo,03/08/2012
7699148,Sítio Antônio Fabianski,Sitio Antonio Fabianski,Sitio Antonio Fabianski$Sítio Antônio Fabianski,-258.462,-495.397,P,PPL,BR,,18,4121208,,,0,,812,America/Sao_Paulo,03/08/2012
7699149,Escola Nossa Senhora do Perpétuo Soccoro,Escola Nossa Senhora do Perpetuo Soccoro,Escola Nossa Senhora do Perpetuo Soccoro$Escola Nossa Senhora do Perpétuo Soccoro,-258.474,-49.535,S,SCH,BR,,18,4121208,,,0,,815,America/Sao_Paulo,03/08/2012
7699150,Sítio João E. Machado,Sitio Joao E. Machado,Sitio Joao E. Machado$Sítio João E. Machado,-258.472,-495.435,P,PPL,BR,,18,4121208,,,0,,815,America/Sao_Paulo,03/08/2012
7699151,São João do Caíva,Sao Joao do Caiva,Sao Joao do Caiva$São João do Caíva,-258.435,-495.538,L,LCTY,BR,,18,,,,0,,810,America/Sao_Paulo,21/01/2012
7699152,Sítio Romão Celusniaki,Sitio Romao Celusniaki,Sitio Romao Celusniaki$Sítio Romão Celusniaki,-25.84,-495.478,P,PPL,BR,,18,4113205,,,0,,838,America/Sao_Paulo,03/08/2012
7699153,Sítio Florentina Berniak,Sitio Florentina Berniak,Sitio Florentina Berniak$Sítio Florentina Berniak,-258.383,-495.447,P,PPL,BR,,18,4113205,,,0,,830,America/Sao_Paulo,03/08/2012
7699154,Sítio Adão Berniak,Sitio Adao Berniak,Sitio Adao Berniak$Sítio Adão Berniak,-258.373,-495.582,P,PPL,BR,,18,4113205,,,0,,831,America/Sao_Paulo,03/08/2012
7699155,Sítio Bolislau Figura,Sitio Bolislau Figura,Sitio Bolislau Figura$Sítio Bolislau Figura,-258.356,-49.567,P,PPL,BR,,18,4113205,,,0,,816,America/Sao_Paulo,03/08/2012
7699156,Sítio Pedro dos Santos,Sitio Pedro dos Santos,Sitio Pedro dos Santos$Sítio Pedro dos Santos,-258.428,-495.574,P,PPL,BR,,18,4113205,,,0,,812,America/Sao_Paulo,03/08/2012
7699157,Sítio Balbina Figura,Sitio Balbina Figura,Sitio Balbina Figura$Sítio Balbina Figura,-258.365,-495.783,P,PPL,BR,,18,4113205,,,0,,811,America/Sao_Paulo,03/08/2012
7699158,Sítio Villon Fabianski,Sitio Villon Fabianski,Sitio Villon Fabianski$Sítio Villon Fabianski,-258.409,-495.755,P,PPL,BR,,18,4113205,,,0,,818,America/Sao_Paulo,03/08/2012
