geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date
12140830,Fazenda Jatobá,Fazenda Jatoba,Fazenda Jatoba$Fazenda Jatobá,-1.344.277,-4.775.512,S,FRM,BR,,29,,,,0,,805,America/Sao_Paulo,11/03/2020
12140831,Fazenda Boa Sorte,Fazenda Boa Sorte,Fazenda Boa Sorte,-1.345.919,-4.777.909,S,FRM,BR,,29,,,,0,,946,America/Sao_Paulo,11/03/2020
12140832,Fazenda Cana-brava,Fazenda Cana-brava,Fazenda Cana-brava,-1.346.385,-4.771.983,S,FRM,BR,,29,,,,0,,854,America/Sao_Paulo,11/03/2020
12140833,São José,Sao Jose,Sao Jose$São José,-1.347.562,-4.778.752,P,PPL,BR,,29,,,,0,,881,America/Sao_Paulo,11/03/2020
12140834,Mãe-Joana,Mae-Joana,Mae-Joana$Mãe-Joana,-1.341.613,-4.780.417,L,LCTY,BR,,29,,,,0,,993,America/Sao_Paulo,11/03/2020
12140835,Indaiá,Indaia,Indaia$Indaiá,-1.346.984,-4.762.261,L,LCTY,BR,,29,,,,0,,1318,America/Sao_Paulo,11/03/2020
12140836,Fazenda São Félix,Fazenda Sao Felix,Fazenda Sao Felix$Fazenda São Félix,-1.352.311,-4.776.644,S,FRM,BR,,29,,,,0,,835,America/Sao_Paulo,11/03/2020
12140837,Fazenda São Domingos,Fazenda Sao Domingos,Fazenda Sao Domingos$Fazenda São Domingos,-135.988,-4.768.454,S,FRM,BR,,29,,,,0,,967,America/Sao_Paulo,11/03/2020
12140838,Rocinha,Rocinha,Rocinha,-1.370.023,-4.796.819,L,LCTY,BR,,29,,,,0,,537,America/Sao_Paulo,11/03/2020
12140839,Serra da Larguinha,Serra da Larguinha,Serra da Larguinha,-1.354.531,-4.788.096,T,RDGE,BR,,29,,,,0,,871,America/Sao_Paulo,11/03/2020
12140840,Facada,Facada,Facada,-135.735,-4.759.775,L,LCTY,BR,,29,,,,0,,1111,America/Sao_Paulo,11/03/2020
12140841,Santíssimo,Santissimo,Santissimo$Santíssimo,-1.371.754,-4.760.885,L,LCTY,BR,,29,,,,0,,575,America/Sao_Paulo,11/03/2020
12140842,Buriti-d’anta,Buriti-d'anta,Buriti-d'anta$Buriti-d’anta,-1.376.903,-4.774.424,L,LCTY,BR,,29,,,,0,,530,America/Sao_Paulo,11/03/2020
12140843,Fazenda Vereda,Fazenda Vereda,Fazenda Vereda,-1.379.988,-4.766.789,L,LCTY,BR,,29,,,,0,,544,America/Sao_Paulo,11/03/2020
12140844,Fazenda Campo Grande,Fazenda Campo Grande,Fazenda Campo Grande,-1.372.797,-4.792.801,S,FRM,BR,,29,,,,0,,493,America/Sao_Paulo,11/03/2020
12140845,Fazenda Velha,Fazenda Velha,Fazenda Velha,-1.381.764,-4.791.714,S,FRM,BR,,29,,,,0,,448,America/Sao_Paulo,11/03/2020
12140846,Fazenda Horta,Fazenda Horta,Fazenda Horta,-1.381.564,-4.779.129,S,FRM,BR,,29,,,,0,,494,America/Sao_Paulo,11/03/2020
12140847,Fazenda Buriti-d’anta,Fazenda Buriti-d'anta,Fazenda Buriti-d'anta$Fazenda Buriti-d’anta,-1.379.345,-4.770.806,S,FRM,BR,,29,,,,0,,586,America/Sao_Paulo,11/03/2020
12140849,Fazenda Órfão,Fazenda Orfao,Fazenda Orfao$Fazenda Órfão,-1.372.353,-4.768.209,S,FRM,BR,,29,,,,0,,586,America/Sao_Paulo,11/03/2020
12140850,Fazenda Bonito,Fazenda Bonito,Fazenda Bonito,-137.404,-4.766.434,S,FRM,BR,,29,,,,0,,531,America/Sao_Paulo,11/03/2020
12140851,Fazenda Forquilha,Fazenda Forquilha,Fazenda Forquilha,-1.377.747,-4.762.239,S,FRM,BR,,29,,,,0,,502,America/Sao_Paulo,11/03/2020
12140852,Fazenda Caldeirão,Fazenda Caldeirao,Fazenda Caldeirao$Fazenda Caldeirão,-1.383.118,-477.762,S,FRM,BR,,29,,,,0,,472,America/Sao_Paulo,11/03/2020
12140853,Fazenda Caldas,Fazenda Caldas,Fazenda Caldas,-1.383.784,-477.256,S,FRM,BR,,29,,,,0,,495,America/Sao_Paulo,11/03/2020
12140854,Fazenda Serrinha,Fazenda Serrinha,Fazenda Serrinha,-1.383.917,-4.767.921,S,FRM,BR,,29,,,,0,,491,America/Sao_Paulo,11/03/2020
12140855,Fazenda Barra de Pedra,Fazenda Barra de Pedra,Fazenda Barra de Pedra,-1.384.672,-4.761.507,S,FRM,BR,,29,,,,0,,494,America/Sao_Paulo,11/03/2020
12140856,Fazenda Redenção,Fazenda Redencao,Fazenda Redencao$Fazenda Redenção,-138.718,-4.769.119,S,FRM,BR,,29,,,,0,,498,America/Sao_Paulo,11/03/2020
12140857,Fazenda Piaus,Fazenda Piaus,Fazenda Piaus,-138.749,-4.765.169,S,FRM,BR,,29,,,,0,,487,America/Sao_Paulo,11/03/2020
12140858,Fazenda Dois Irmãos,Fazenda Dois Irmaos,Fazenda Dois Irmaos$Fazenda Dois Irmãos,-138.769,-477.853,S,FRM,BR,,29,,,,0,,470,America/Sao_Paulo,11/03/2020
12140859,Fazenda Jacaré,Fazenda Jacare,Fazenda Jacare$Fazenda Jacaré,-1.388.689,-4.781.615,S,FRM,BR,,29,,,,0,,447,America/Sao_Paulo,11/03/2020
12140860,Fazenda Estrema,Fazenda Estrema,Fazenda Estrema,-1.386.225,-4.785.566,S,FRM,BR,,29,,,,0,,440,America/Sao_Paulo,11/03/2020
12140861,Fazenda Sicupira,Fazenda Sicupira,Fazenda Sicupira,-137.606,-4.767.699,L,LCTY,BR,,29,,,,0,,537,America/Sao_Paulo,11/03/2020
12140862,Fazenda Lajinha,Fazenda Lajinha,Fazenda Lajinha,-1.394.304,-478.308,S,FRM,BR,,29,,,,0,,529,America/Sao_Paulo,11/03/2020
12140863,Fazenda Poção,Fazenda Pocao,Fazenda Pocao$Fazenda Poção,-1.396.612,-4.796.863,S,FRM,BR,,29,,,,0,,458,America/Sao_Paulo,11/03/2020
12140864,Fazenda Morro Alegre,Fazenda Morro Alegre,Fazenda Morro Alegre,-1.398.765,-4.792.513,S,FRM,BR,,29,,,,0,,424,America/Sao_Paulo,11/03/2020
12140865,Fazenda Catingueiro,Fazenda Catingueiro,Fazenda Catingueiro,-1.389.488,-4.762.683,L,LCTY,BR,,29,,,,0,,546,America/Sao_Paulo,11/03/2020
12140866,Fazenda Garapa,Fazenda Garapa,Fazenda Garapa,-1.389.577,-478.541,L,LCTY,BR,,29,,,,0,,494,America/Sao_Paulo,11/03/2020
12140867,Curral Novo,Curral Novo,Curral Novo,-139.861,-4.795.753,L,LCTY,BR,,29,,,,0,,492,America/Sao_Paulo,11/03/2020
12140868,Serra do Ticunzal,Serra do Ticunzal,Serra do Ticunzal,-1.380.521,-4.795.287,T,RDGE,BR,,29,,,,0,,857,America/Sao_Paulo,11/03/2020
12140926,Fazenda Laje,Fazenda Laje,Fazenda Laje,-1.382.763,-4.753.161,S,FRM,BR,,29,,,,0,,548,America/Sao_Paulo,11/03/2020
12140927,Fazenda São Bartolomeu,Fazenda Sao Bartolomeu,Fazenda Sao Bartolomeu$Fazenda São Bartolomeu,-1.383.517,-4.746.081,S,FRM,BR,,29,,,,0,,808,America/Sao_Paulo,11/03/2020
12140928,Fazenda São João dos Costas,Fazenda Sao Joao dos Costas,Fazenda Sao Joao dos Costas$Fazenda São João dos Costas,-1.384.427,-4.728.125,S,FRM,BR,,29,,,,0,,881,America/Sao_Paulo,11/03/2020
12140929,Engenho,Engenho,Engenho,-1.382.297,-4.722.865,L,LCTY,BR,,29,,,,0,,1045,America/Sao_Paulo,11/03/2020
12140930,Fazenda Forquilhinha,Fazenda Forquilhinha,Fazenda Forquilhinha,-1.373.041,-4.758.266,S,FRM,BR,,29,,,,0,,618,America/Sao_Paulo,11/03/2020
12140931,Fazenda Palmeira,Fazenda Palmeira,Fazenda Palmeira,-1.365.562,-4.741.531,S,FRM,BR,,29,,,,0,,828,America/Sao_Paulo,11/03/2020
12140932,Fazenda Ave Maria,Fazenda Ave Maria,Fazenda Ave Maria,-136.787,-4.744.661,S,FRM,BR,,29,,,,0,,828,America/Sao_Paulo,11/03/2020
12140933,Fazenda Rio de Pedra,Fazenda Rio de Pedra,Fazenda Rio de Pedra,-1.375.105,-4.746.481,S,FRM,BR,,29,,,,0,,807,America/Sao_Paulo,11/03/2020
12140934,Fazenda Córrego Fundo,Fazenda Corrego Fundo,Fazenda Corrego Fundo$Fazenda Córrego Fundo,-137.404,-4.744.217,S,FRM,BR,,29,,,,0,,768,America/Sao_Paulo,11/03/2020
12140935,Fazenda Poções,Fazenda Pocoes,Fazenda Pocoes$Fazenda Poções,-1.378.435,-4.731.099,S,FRM,BR,,29,,,,0,,794,America/Sao_Paulo,11/03/2020
12140936,Fazenda Taquara,Fazenda Taquara,Fazenda Taquara,-1.370.134,-4.721.977,S,FRM,BR,,29,,,,0,,652,America/Sao_Paulo,11/03/2020
12140937,Capão da Onça,Capao da Onca,Capao da Onca$Capão da Onça,-1.371.155,-4.727.082,L,LCTY,BR,,29,,,,0,,704,America/Sao_Paulo,11/03/2020
12140938,Mosquito,Mosquito,Mosquito,-1.373.752,-4.726.572,L,LCTY,BR,,29,,,,0,,750,America/Sao_Paulo,11/03/2020
12140939,Serra das Araras,Serra das Araras,Serra das Araras,-1.382.674,-4.731.565,T,RDGE,BR,,29,,,,0,,1120,America/Sao_Paulo,11/03/2020
12140940,Serra da Boa Vista,Serra da Boa Vista,Serra da Boa Vista,-136.247,-4.731.757,T,RDGE,BR,,29,,,,0,,1009,America/Sao_Paulo,11/03/2020
12140941,Serra Santana,Serra Santana,Serra Santana,-1.368.869,-4.747.102,T,RDGE,BR,,29,,,,0,,1092,America/Sao_Paulo,11/03/2020
12140942,Fazenda Barra,Fazenda Barra,Fazenda Barra,-1.380.122,-4.759.975,L,LCTY,BR,,29,,,,0,,546,America/Sao_Paulo,11/03/2020
12140943,Piteira,Piteira,Piteira,-1.361.944,-4.757.378,L,LCTY,BR,,29,,,,0,,1116,America/Sao_Paulo,11/03/2020
12140944,Engenho,Engenho,Engenho,-1.357.904,-4.747.901,L,LCTY,BR,,29,,,,0,,1072,America/Sao_Paulo,11/03/2020
12140945,Cutia,Cutia,Cutia,-1.352.888,-475.729,L,LCTY,BR,,29,,,,0,,1114,America/Sao_Paulo,11/03/2020
12140946,Sobrado,Sobrado,Sobrado,-1.361.899,-4.729.413,L,LCTY,BR,,29,,,,0,,578,America/Sao_Paulo,11/03/2020
12140947,Fazenda Boa Sorte,Fazenda Boa Sorte,Fazenda Boa Sorte,-136.261,-4.724.219,S,FRM,BR,,29,,,,0,,448,America/Sao_Paulo,11/03/2020
12140948,Fazenda Ema,Fazenda Ema,Fazenda Ema,-1.361.278,-4.720.202,S,FRM,BR,,29,,,,0,,450,America/Sao_Paulo,11/03/2020
12140949,Fazenda Caldas,Fazenda Caldas,Fazenda Caldas,-1.355.618,-4.724.929,S,FRM,BR,,29,,,,0,,592,America/Sao_Paulo,11/03/2020
12140950,Soledade,Soledade,Soledade,-1.366.472,-4.719.958,L,LCTY,BR,,29,,,,0,,680,America/Sao_Paulo,11/03/2020
12140951,Serra de Maquiné,Serra de Maquine,Serra de Maquine$Serra de Maquiné,-1.350.447,-4.744.683,T,RDGE,BR,,29,,,,0,,1114,America/Sao_Paulo,11/03/2020
12140952,Fazenda Vão das Almas,Fazenda Vao das Almas,Fazenda Vao das Almas$Fazenda Vão das Almas,-1.347.051,-4.731.011,S,FRM,BR,,29,,,,0,,363,America/Sao_Paulo,11/03/2020
12140953,Vão de Almas,Vao de Almas,Vao de Almas$Vão de Almas,-1.344.099,-4.734.362,L,LCTY,BR,,29,,,,0,,502,America/Sao_Paulo,11/03/2020
12140954,Lagoa,Lagoa,Lagoa,-1.342.168,-4.732.498,L,LCTY,BR,,29,,,,0,,408,America/Sao_Paulo,11/03/2020
12140955,Fazenda Potes,Fazenda Potes,Fazenda Potes,-134.805,-4.757.068,S,FRM,BR,,29,,,,0,,1122,America/Sao_Paulo,11/03/2020
12140956,Serra de São Pedro,Serra de Sao Pedro,Serra de Sao Pedro$Serra de São Pedro,-1.337.463,-4.738.202,T,RDGE,BR,,29,,,,0,,797,America/Sao_Paulo,11/03/2020
12140957,Serra do Moleque,Serra do Moleque,Serra do Moleque,-133.258,-4.748.234,T,RDGE,BR,,29,,,,0,,768,America/Sao_Paulo,11/03/2020
12140958,Morro do Moleque,Morro do Moleque,Morro do Moleque,-1.331.492,-4.746.081,T,MT,BR,,29,,,,0,,880,America/Sao_Paulo,11/03/2020
12140959,Vão do Moleque,Vao do Moleque,Vao do Moleque$Vão do Moleque,-13.342,-4.746.214,L,LCTY,BR,,29,,,,0,,454,America/Sao_Paulo,11/03/2020
12140960,Jatobá,Jatoba,Jatoba$Jatobá,-1.336.664,-4.751.119,L,LCTY,BR,,29,,,,0,,450,America/Sao_Paulo,11/03/2020
12140961,Fazenda São Pedro,Fazenda Sao Pedro,Fazenda Sao Pedro$Fazenda São Pedro,-1.330.849,-4.734.184,S,FRM,BR,,29,,,,0,,454,America/Sao_Paulo,11/03/2020
12140962,Serra da Areia,Serra da Areia,Serra da Areia,-1.330.098,-472.862,T,RDGE,BR,,29,,,,0,,605,America/Sao_Paulo,11/03/2020
12140963,Serra Bom Jardim,Serra Bom Jardim,Serra Bom Jardim,-1.327.919,-4.720.579,T,RDGE,BR,,29,,,,0,,972,America/Sao_Paulo,11/03/2020
12140964,Serra da Contenda,Serra da Contenda,Serra da Contenda,-1.339.128,-4.722.776,T,RDGE,BR,,29,,,,0,,754,America/Sao_Paulo,11/03/2020
12140965,Fazenda Boa Sorte,Fazenda Boa Sorte,Fazenda Boa Sorte,-1.330.116,-4.754.449,S,FRM,BR,,29,,,,0,,397,America/Sao_Paulo,11/03/2020
12140966,Fazenda Prata,Fazenda Prata,Fazenda Prata,-1.318.176,-4.765.302,S,FRM,BR,,29,,,,0,,339,America/Sao_Paulo,11/03/2020
12140976,Fazenda Congonhas,Fazenda Congonhas,Fazenda Congonhas,-1.323.058,-475.507,S,FRM,BR,,29,,,,0,,334,America/Sao_Paulo,11/03/2020
12140977,Fazenda Pé-do-morro,Fazenda Pe-do-morro,Fazenda Pe-do-morro$Fazenda Pé-do-morro,-1.328.296,-4.755.248,S,FRM,BR,,29,,,,0,,396,America/Sao_Paulo,11/03/2020
12140978,Fazenda Taboca,Fazenda Taboca,Fazenda Taboca,-1.326.654,-4.747.235,S,FRM,BR,,29,,,,0,,378,America/Sao_Paulo,11/03/2020
12140979,Corrente,Corrente,Corrente,-13.253,-4.756.579,L,LCTY,BR,,29,,,,0,,428,America/Sao_Paulo,11/03/2020
12140980,Buritizinho,Buritizinho,Buritizinho,-1.329.229,-4.762.394,L,LCTY,BR,,29,,,,0,,437,America/Sao_Paulo,11/03/2020
12140981,Fazenda Saco,Fazenda Saco,Fazenda Saco,-1.317.865,-4.760.952,L,LCTY,BR,,29,,,,0,,366,America/Sao_Paulo,11/03/2020
12140982,Limoeiro,Limoeiro,Limoeiro,-1.324.945,-4.737.669,L,LCTY,BR,,29,,,,0,,350,America/Sao_Paulo,11/03/2020
12140983,Bocaina,Bocaina,Bocaina,-1.323.192,-4.709.237,L,LCTY,BR,,29,,,,0,,645,America/Sao_Paulo,11/03/2020
12140984,Fazenda Areia,Fazenda Areia,Fazenda Areia,-1.315.645,-470.431,S,FRM,BR,,29,,,,0,,451,America/Sao_Paulo,11/03/2020
12140985,Fazenda São José,Fazenda Sao Jose,Fazenda Sao Jose$Fazenda São José,-1.320.572,-4.703.444,S,FRM,BR,,29,,,,0,,495,America/Sao_Paulo,11/03/2020
12141013,Córrego do Capão,Corrego do Capao,Corrego do Capao$Córrego do Capão,-1.531.768,-4.252.776,H,STM,BR,,15,,,,0,,823,America/Sao_Paulo,11/03/2020
12141015,Córrego Broco,Corrego Broco,,-627.715,-477.658,H,STM,BR,,31,,,,0,,245,America/Araguaina,11/03/2020
12141017,Riacho Frade,Riacho Frade,,-61.845,-4.654.092,H,STM,BR,,13,,,,0,,266,America/Fortaleza,11/03/2020
12141018,Riacho Macacos,Riacho Macacos,,-643.197,-4.683.296,H,STM,BR,,13,,,,0,,297,America/Fortaleza,11/03/2020
12141019,Riacho Cristal,Riacho Cristal,,-682.766,-4.665.236,H,STM,BR,,13,,,,0,,313,America/Fortaleza,11/03/2020
12141023,Córrego do Brejo,Corrego do Brejo,Corrego do Brejo$Córrego do Brejo,-151.239,-4.327.193,H,STM,BR,,15,,,,0,,464,America/Sao_Paulo,11/03/2020
12141030,Córrego Furado Novo,Corrego Furado Novo,Corrego Furado Novo$Córrego Furado Novo,-1.556.185,-4.333.868,H,STM,BR,,15,,,,0,,515,America/Sao_Paulo,11/03/2020
12141031,Fundão,Fundao,Fundao$Fundão,-1.582.575,-4.296.083,L,LCTY,BR,,15,,,,0,,801,America/Sao_Paulo,11/03/2020
12141032,Butiá,Butia,Butia$Butiá,-1.585.237,-4.286.434,L,LCTY,BR,,15,,,,0,,729,America/Sao_Paulo,11/03/2020
12141033,Córrego Grande,Corrego Grande,Corrego Grande$Córrego Grande,-1.580.412,-4.301.344,H,STM,BR,,15,,,,0,,592,America/Sao_Paulo,11/03/2020
12141034,Lagoa Grande,Lagoa Grande,Lagoa Grande,-1.579.913,-4.292.402,L,LCTY,BR,,15,,,,0,,618,America/Sao_Paulo,11/03/2020
12141035,Fazenda do Serrado,Fazenda do Serrado,Fazenda do Serrado,-156.808,-4.286.288,S,FRM,BR,,15,,,,0,,557,America/Sao_Paulo,11/03/2020
12141036,Córrego Coqueiro,Corrego Coqueiro,Corrego Coqueiro$Córrego Coqueiro,-1.558.681,-4.288.139,H,STM,BR,,15,,,,0,,590,America/Sao_Paulo,11/03/2020
12141037,Ribeirão das Lajes,Ribeirao das Lajes,Ribeirao das Lajes$Ribeirão das Lajes,-1.563.713,-4.291.342,H,STM,BR,,15,,,,0,,524,America/Sao_Paulo,11/03/2020
12141038,Córrego das Gramas,Corrego das Gramas,Corrego das Gramas$Córrego das Gramas,-15.32,-4.283.231,H,STM,BR,,15,,,,0,,553,America/Sao_Paulo,11/03/2020
12141039,Córrego João Alves,Corrego Joao Alves,Corrego Joao Alves$Córrego João Alves,-1.532.645,-4.282.504,H,STM,BR,,15,,,,0,,558,America/Sao_Paulo,11/03/2020
12141040,Córrego Mato Verde,Corrego Mato Verde,Corrego Mato Verde$Córrego Mato Verde,-1.536.243,-428.477,H,STM,BR,,15,,,,0,,549,America/Sao_Paulo,11/03/2020
12141041,Córrego da Mamona,Corrego da Mamona,Corrego da Mamona$Córrego da Mamona,-153.304,-4.281.027,H,STM,BR,,15,,,,0,,573,America/Sao_Paulo,11/03/2020
12141042,Córrego Laranjeiras,Corrego Laranjeiras,Corrego Laranjeiras$Córrego Laranjeiras,-1.526.261,-431.301,H,STM,BR,,15,,,,0,,482,America/Sao_Paulo,11/03/2020
12141043,Córrego Brejo Velho,Corrego Brejo Velho,Corrego Brejo Velho$Córrego Brejo Velho,-1.530.773,-4.306.002,H,STM,BR,,15,,,,0,,491,America/Sao_Paulo,11/03/2020
12141045,Panelas,Panelas,Panelas,-1.504.821,-4.280.528,L,LCTY,BR,,15,,,,0,,731,America/Sao_Paulo,11/03/2020
12141046,Ribeirão do Sítio,Ribeirao do Sitio,Ribeirao do Sitio$Ribeirão do Sítio,-1.506.339,-4.281.485,H,STM,BR,,15,,,,0,,659,America/Sao_Paulo,11/03/2020
12141047,Córrego Angical,Corrego Angical,Corrego Angical$Córrego Angical,-151.551,-4.282.462,H,STM,BR,,15,,,,0,,659,America/Sao_Paulo,11/03/2020
12141059,Fazenda Pajeú,Fazenda Pajeu,Fazenda Pajeu$Fazenda Pajeú,-1.502.034,-4.281.464,S,FRM,BR,,15,,,,0,,636,America/Sao_Paulo,11/03/2020
12141060,Sucuriú,Sucuriu,Sucuriu$Sucuriú,-1.527.405,-4.274.414,L,LCTY,BR,,15,,,,0,,964,America/Sao_Paulo,11/03/2020
12141061,Serra do Sucuriú,Serra do Sucuriu,Serra do Sucuriu$Serra do Sucuriú,-1.526.677,-4.276.993,T,RDGE,BR,,15,,,,0,,1381,America/Sao_Paulo,11/03/2020
12141062,Bonfim,Bonfim,Bonfim,-1.551.818,-4.271.607,L,LCTY,BR,,15,,,,0,,879,America/Sao_Paulo,11/03/2020
12141063,Pau Grande,Pau Grande,Pau Grande,-1.565.044,-4.270.837,L,LCTY,BR,,15,,,,0,,846,America/Sao_Paulo,11/03/2020
12141065,Ribeira,Ribeira,Ribeira,-1.580.578,-4.253.952,L,LCTY,BR,,15,,,,0,,990,America/Sao_Paulo,11/03/2020
12141066,Corte,Corte,Corte,-1.583.178,-4.245.987,L,LCTY,BR,,15,,,,0,,819,America/Sao_Paulo,11/03/2020
12141092,Córrego do Barreiro,Corrego do Barreiro,Corrego do Barreiro$Córrego do Barreiro,-1.566.645,-4.262.145,H,STM,BR,,15,,,,0,,801,America/Sao_Paulo,11/03/2020
12141093,Córrego Boqueirão,Corrego Boqueirao,Corrego Boqueirao$Córrego Boqueirão,-1.568.621,-4.264.141,H,STM,BR,,15,,,,0,,787,America/Sao_Paulo,11/03/2020
12141094,Córrego Sobrado,Corrego Sobrado,Corrego Sobrado$Córrego Sobrado,-1.564.171,-4.247.546,H,STM,BR,,15,,,,0,,766,America/Sao_Paulo,11/03/2020
12141095,Córrego Sobrado,Corrego Sobrado,Corrego Sobrado$Córrego Sobrado,-1.563.859,-4.250.562,H,STM,BR,,15,,,,0,,759,America/Sao_Paulo,11/03/2020
12141096,Córrego do Moquém,Corrego do Moquem,Corrego do Moquem$Córrego do Moquém,-155.473,-4.245.883,H,STM,BR,,15,,,,0,,814,America/Sao_Paulo,11/03/2020
12141097,Córrego Brejo Grande,Corrego Brejo Grande,Corrego Brejo Grande$Córrego Brejo Grande,-1.562.091,-4.240.289,H,STM,BR,,15,,,,0,,789,America/Sao_Paulo,11/03/2020
12141098,Córrego Fetal,Corrego Fetal,Corrego Fetal$Córrego Fetal,-1.561.759,-4.239.353,H,STM,BR,,15,,,,0,,797,America/Sao_Paulo,11/03/2020
12141099,Córrego Teiú,Corrego Teiu,Corrego Teiu$Córrego Teiú,-1.568.205,-4.241.661,H,STM,BR,,15,,,,0,,763,America/Sao_Paulo,11/03/2020
12141100,Córrego Taioba,Corrego Taioba,Corrego Taioba$Córrego Taioba,-1.564.316,-4.241.266,H,STM,BR,,15,,,,0,,774,America/Sao_Paulo,11/03/2020
12141101,Córrego São José,Corrego Sao Jose,Corrego Sao Jose$Córrego São José,-1.567.456,-4.241.225,H,STM,BR,,15,,,,0,,768,America/Sao_Paulo,11/03/2020
12141102,Córrego dos Conrados,Corrego dos Conrados,Corrego dos Conrados$Córrego dos Conrados,-1.555.229,-4.234.279,H,STM,BR,,15,,,,0,,783,America/Sao_Paulo,11/03/2020
12141103,Córrego Taioba,Corrego Taioba,Corrego Taioba$Córrego Taioba,-155.579,-4.234.529,H,STM,BR,,15,,,,0,,800,America/Sao_Paulo,11/03/2020
12141104,Córrego Santa Cruz,Corrego Santa Cruz,Corrego Santa Cruz$Córrego Santa Cruz,-1.556.248,-4.235.444,H,STM,BR,,15,,,,0,,790,America/Sao_Paulo,11/03/2020
12141105,Córrego Atoleiro,Corrego Atoleiro,Corrego Atoleiro$Córrego Atoleiro,-1.555.104,-4.234.009,H,STM,BR,,15,,,,0,,798,America/Sao_Paulo,11/03/2020
12141106,Córrego Bonito,Corrego Bonito,Corrego Bonito$Córrego Bonito,-155.631,-4.231.992,H,STM,BR,,15,,,,0,,784,America/Sao_Paulo,11/03/2020
12141107,Rio Água Boa,Rio Agua Boa,Rio Agua Boa$Rio Água Boa,-1.560.324,-4.253.307,H,STM,BR,,15,,,,0,,766,America/Sao_Paulo,11/03/2020
12141108,Córrego dos Buracos,Corrego dos Buracos,Corrego dos Buracos$Córrego dos Buracos,-1.545.601,-423.168,H,STM,BR,,15,,,,0,,801,America/Sao_Paulo,11/03/2020
12141109,Córrego Barra do Brejo,Corrego Barra do Brejo,Corrego Barra do Brejo$Córrego Barra do Brejo,-1.549.864,-425.366,H,STM,BR,,15,,,,0,,774,America/Sao_Paulo,11/03/2020
12141110,Córrego do Papagaio,Corrego do Papagaio,Corrego do Papagaio$Córrego do Papagaio,-1.544.956,-424.946,H,STM,BR,,15,,,,0,,863,America/Sao_Paulo,11/03/2020
12141111,Riacho da Anta,Riacho da Anta,Riacho da Anta,-1.542.793,-4.251.643,H,STM,BR,,15,,,,0,,791,America/Sao_Paulo,11/03/2020
12141112,Córrego São Modesto,Corrego Sao Modesto,Corrego Sao Modesto$Córrego São Modesto,-1.539.695,-425.183,H,STM,BR,,15,,,,0,,795,America/Sao_Paulo,11/03/2020
12141113,São Modesto,Sao Modesto,Sao Modesto$São Modesto,-153.957,-4.246.985,L,LCTY,BR,,15,,,,0,,921,America/Sao_Paulo,11/03/2020
12141114,Córrego Jataí,Corrego Jatai,Corrego Jatai$Córrego Jataí,-1.538.904,-4.249.917,H,STM,BR,,15,,,,0,,815,America/Sao_Paulo,11/03/2020
12141115,Córrego São Francisco,Corrego Sao Francisco,Corrego Sao Francisco$Córrego São Francisco,-1.542.544,-4.245.862,H,STM,BR,,15,,,,0,,870,America/Sao_Paulo,11/03/2020
12141116,Córrego Samambaia,Corrego Samambaia,Corrego Samambaia$Córrego Samambaia,-1.541.733,-4.244.968,H,STM,BR,,15,,,,0,,856,America/Sao_Paulo,11/03/2020
12141117,Córrego Olho-d’Água,Corrego Olho-d'Agua,Corrego Olho-d'Agua$Córrego Olho-d’Água,-1.539.404,-4.232.012,H,STM,BR,,15,,,,0,,846,America/Sao_Paulo,11/03/2020
12141119,Córrego Sucupira,Corrego Sucupira,Corrego Sucupira$Córrego Sucupira,-1.534.142,-4.237.918,H,STM,BR,,15,,,,0,,939,America/Sao_Paulo,11/03/2020
12141120,Córrego do Brejo,Corrego do Brejo,Corrego do Brejo$Córrego do Brejo,-1.532.021,-4.247.297,H,STM,BR,,15,,,,0,,857,America/Sao_Paulo,11/03/2020
12141121,Córrego Roça do Mato,Corrego Roca do Mato,Corrego Roca do Mato$Córrego Roça do Mato,-1.532.048,-4.252.023,H,STM,BR,,15,,,,0,,812,America/Sao_Paulo,11/03/2020
12141122,Córrego Tabocas,Corrego Tabocas,Corrego Tabocas$Córrego Tabocas,-151.763,-4.254.622,H,STM,BR,,15,,,,0,,842,America/Sao_Paulo,11/03/2020
12141123,Córrego Maracaiá,Corrego Maracaia,Corrego Maracaia$Córrego Maracaiá,-151.647,-4.237.465,H,STM,BR,,15,,,,0,,912,America/Sao_Paulo,11/03/2020
12141195,Tamboril,Tamboril,Tamboril,-655.106,-4.799.348,P,PPL,BR,,13,,,,0,,253,America/Araguaina,11/03/2020
12141196,Beira do Canto Grande,Beira do Canto Grande,Beira do Canto Grande,-658.074,-4.797.552,L,LCTY,BR,,13,,,,0,,208,America/Araguaina,11/03/2020
12141197,Córrego Cachoeirinha,Corrego Cachoeirinha,Corrego Cachoeirinha$Corrego Pocao$Córrego Cachoeirinha$Córrego Poção,-667.664,-4.749.802,H,STM,BR,,13,,,,0,,139,America/Araguaina,11/03/2020
12141198,Córrego Buritizinho,Corrego Buritizinho,Corrego Buritizinho$Córrego Buritizinho,-664.103,-4.748.162,H,STM,BR,,13,,,,0,,138,America/Araguaina,11/03/2020
12141199,Córrego da Imbira,Corrego da Imbira,Corrego da Imbira$Córrego da Imbira,-659.276,-4.755.488,H,STM,BR,,13,,,,0,,173,America/Araguaina,11/03/2020
