geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66,othername67,othername68,othername69,othername70,othername71,othername72,othername73,othername74,othername75,othername76,othername77,othername78,othername79,othername80,othername81,othername82,othername83,othername84,othername85,othername86,othername87,othername88,othername89,othername90,othername91,othername92,othername93,othername94,othername95,othername96,othername97,othername98
3448671,São José do Bugre,Sao Jose do Bugre,Sao Jose do Bugre$São José do Bugre,-1.936.266,-4.225.848,P,PPL,BR,,15,3129301.0,,,0,,235,America/Sao_Paulo,09/03/2020,Sao Jose do Bugre,São José do Bugre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448672,São José do Barreiro,Sao Jose do Barreiro,Barreiro,-22.645,-4.457.778,P,PPL,BR,BR,27,3549607.0,,,0,,518,America/Sao_Paulo,03/08/2012,Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448673,São José do Barreiro,Sao Jose do Barreiro,Jose Rocha$José Rocha,-2.034.583,-464.825,P,PPLL,BR,BR,15,3164308.0,,,0,,909,America/Sao_Paulo,03/08/2012,Jose Rocha,José Rocha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448674,São José do Alegre,Sao Jose do Alegre,,-2.232.861,-4.552.639,P,PPL,BR,,15,3163201.0,,,0,,844,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448675,São José do Acácio,Sao Jose do Acacio,,-1.904.972,-420.225,P,PPLL,BR,,15,3123700.0,,,0,,282,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448676,São José de Ubá,Sao Jose de Uba,Juca Neto,-213.575,-419.425,P,PPL,BR,BR,21,3305133.0,,,0,,127,America/Sao_Paulo,03/08/2012,Juca Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448677,Córrego São José de Pinho,Corrego Sao Jose de Pinho,Corrego Jose do Pinho$Corrego Sao Jose de Pinho$Córrego José do Pinho$Córrego São José de Pinho,-1.293.333,-5.621.667,H,STM,BR,BR,14,,,,0,,404,America/Cuiaba,19/01/2012,Corrego Jose do Pinho,Corrego Sao Jose de Pinho,Córrego José do Pinho,Córrego São José de Pinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448678,São José de Figueira,Sao Jose de Figueira,Sao Jose de Figueira$São José de Figueira,-2.011.667,-4.178.333,P,PPL,BR,,15,3123528.0,,,0,,652,America/Sao_Paulo,05/12/2012,Sao Jose de Figueira,São José de Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448679,São José de Calheiro,Sao Jose de Calheiro,Sao Jose de Calheiro$São José de Calheiro,-1.853.333,-4.408.333,P,PPL,BR,,15,3160603.0,,,0,,629,America/Sao_Paulo,09/02/2013,Sao Jose de Calheiro,São José de Calheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448680,São José de Baixo,Sao Jose de Baixo,Sao Jose de Baixo$São José de Baixo,-1.703.333,-39.6,P,PPL,BR,,5,2915601.0,,,0,,101,America/Bahia,05/12/2012,Sao Jose de Baixo,São José de Baixo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448681,São José da Varginha,Sao Jose da Varginha,Varginha,-1.970.972,-4.455.694,P,PPL,BR,BR,15,3163102.0,,,0,,749,America/Sao_Paulo,03/08/2012,Varginha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448682,São José das Torres,Sao Jose das Torres,,-2.106.583,-4.123.861,P,PPLL,BR,,8,3203403.0,,,0,,21,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448683,São José das Perobas,Sao Jose das Perobas,Perobas$Sao Jose das Perobas$São José das Perobas,-1.926.667,-45.9,P,PPL,BR,BR,15,3162104.0,,,0,,1024,America/Sao_Paulo,11/06/2020,Perobas,Sao Jose das Perobas,São José das Perobas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448684,São José das Palmeiras,Sao Jose das Palmeiras,Sao Jose das Palmeiras$São José das Palmeiras,-22.55,-47.2,P,PPL,BR,,27,3503802.0,,,0,,594,America/Sao_Paulo,05/03/2013,Sao Jose das Palmeiras,São José das Palmeiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448685,São José da Soledade,Sao Jose da Soledade,Sao Jose da Soledade$São José da Soledade,-21.1,-4.316.667,P,PPL,BR,,15,3167301.0,,,0,,778,America/Sao_Paulo,05/12/2012,Sao Jose da Soledade,São José da Soledade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448686,São José da Serra,Sao Jose da Serra,Sao Jose$Sao Jose da Serra$São José$São José da Serra,-1.566.667,-55.3,P,PPL,BR,BR,14,5102678.0,,,0,,680,America/Cuiaba,03/08/2012,Sao Jose,Sao Jose da Serra,São José,São José da Serra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448687,São José das Crioulas,Sao Jose das Crioulas,Creolas$Sao Jose$Sao Jose das Creoulas$Sao Jose das Crioulas$São José$São José das Creoulas$São José das Crioulas,-1.511.667,-57.6,P,PPL,BR,BR,14,5101704.0,,,0,,224,America/Cuiaba,11/06/2020,Creolas,Sao Jose,Sao Jose das Creoulas,Sao Jose das Crioulas,São José,São José das Creoulas,São José das Crioulas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448688,São José da Safira,Sao Jose da Safira,,-1.832.444,-4.214.333,P,PPL,BR,,15,3163003.0,,,0,,265,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448689,São José da Pedra Menina,Sao Jose da Pedra Menina,Sao Jose da Pedra$Sao Jose de Pedra Menina$São José da Pedra$São José de Pedra Menina,-2.056.972,-4.183.778,P,PPLL,BR,BR,15,3124203.0,,,0,,926,America/Sao_Paulo,03/08/2012,Sao Jose da Pedra,Sao Jose de Pedra Menina,São José da Pedra,São José de Pedra Menina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448690,São José da Fruteira,Sao Jose da Fruteira,Sao Jose$Sao Jose da Fruteira$São José$São José da Fruteira,-2.061.667,-4.103.333,P,PPL,BR,BR,8,3205036.0,,,0,,853,America/Sao_Paulo,03/08/2012,Sao Jose,Sao Jose da Fruteira,São José,São José da Fruteira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448691,São José da Fortuna,Sao Jose da Fortuna,Sao Jose da Fortuna$São José da Fortuna,-1.800.507,-4.180.801,P,PPL,BR,,15,3126752.0,,,0,,655,America/Sao_Paulo,05/12/2012,Sao Jose da Fortuna,São José da Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448692,São José da Figueira,Sao Jose da Figueira,Sao Jose da Figueira$São José da Figueira,-20.15,-41.85,P,PPL,BR,,15,3123528.0,,,0,,756,America/Sao_Paulo,05/12/2012,Sao Jose da Figueira,São José da Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448693,São José da Catinga,Sao Jose da Catinga,Sao Jose$Sao Jose da Catinga$São José$São José da Catinga,-1.063.333,-3.693.333,P,PPL,BR,BR,28,2803302.0,,,0,,2,America/Maceio,03/08/2012,Sao Jose,Sao Jose da Catinga,São José,São José da Catinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448694,Córrego São José da Boa Vista,Corrego Sao Jose da Boa Vista,Corrego Sao Jose da Boa Vista$Córrego São José da Boa Vista,-1.928.333,-49.45,H,STM,BR,,15,,,,0,,530,America/Sao_Paulo,09/02/2013,Corrego Sao Jose da Boa Vista,Córrego São José da Boa Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448695,São José da Boa Vista,Sao Jose da Boa Vista,San-Zhoze-da-Boa-Vista$Sao Jose$São José$sa'o jose da boraa bhista$sheng ruo ze-da bo a wei si ta$???-????-??-???-?????$??? ???? ?? ???? ??????$???-??????,-2.391.583,-4.965.222,P,PPL,BR,BR,18,4125407.0,,,0,,519,America/Sao_Paulo,03/08/2012,San-Zhoze-da-Boa-Vista,Sao Jose,São José,sa'o jose da boraa bhista,sheng ruo ze-da bo a wei si ta,???-????-??-???-?????,??? ???? ?? ???? ??????,???-??????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448696,São José da Bela Vista,Sao Jose da Bela Vista,Sao Jose da Bella Vista$Sao Jose da Boa Vista$São José da Bella Vista$São José da Boa Vista,-2.059.306,-47.64,P,PPL,BR,BR,27,3549508.0,,,0,,718,America/Sao_Paulo,03/08/2012,Sao Jose da Bella Vista,Sao Jose da Boa Vista,São José da Bella Vista,São José da Boa Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448697,São José da Barra,Sao Jose da Barra,,-2.071.806,-4.631.139,P,PPL,BR,,15,3162948.0,,,0,,741,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448698,São José da Antinha,Sao Jose da Antinha,Sao Jose da Antinha$Sao Jose do Ananha$São José da Antinha$São José do Ananha,-1.933.333,-4.701.667,P,PPL,BR,BR,15,3149804.0,,,0,,886,America/Sao_Paulo,03/08/2012,Sao Jose da Antinha,Sao Jose do Ananha,São José da Antinha,São José do Ananha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448699,Rio de São José,Rio de Sao Jose,Ribeirao Sao Jose$Ribeirão São José$Rio Sao Jose$Rio São José$Rio de Sao Jose$Rio de São José,-1.097.841,-4.554.393,H,STMI,BR,,5,,,,0,,501,America/Bahia,05/03/2013,Ribeirao Sao Jose,Ribeirão São José,Rio Sao Jose,Rio São José,Rio de Sao Jose,Rio de São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448700,Ribeirão São José,Ribeirao Sao Jose,Ribeirao Sao Jose$Ribeirão São José$Rio Sao Jose$Rio São José,-2.216.156,-4.235.086,H,STM,BR,,21,,,,0,,547,America/Sao_Paulo,21/02/2019,Ribeirao Sao Jose,Ribeirão São José,Rio Sao Jose,Rio São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448701,Rio São José,Rio Sao Jose,,-2.133.333,-56.95,H,STM,BR,,11,,,,0,,310,America/Campo_Grande,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448702,Rio São José,Rio Sao Jose,Rio Sao Jose$Rio São José$Sao Jose River$São José River,-1.916.667,-40.2,H,STM,BR,,8,,,,0,,15,America/Bahia,02/09/2021,Rio Sao Jose,Rio São José,Sao Jose River,São José River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448703,Rio São José,Rio Sao Jose,Corrego Sao Jose$Córrego São José$Rio Sao Jose$Rio São José,-16.15,-5.553.333,H,STM,BR,BR,14,,,,0,,164,America/Cuiaba,19/01/2012,Corrego Sao Jose,Córrego São José,Rio Sao Jose,Rio São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448704,Rio São José,Rio Sao Jose,,-14.65,-3.943.333,H,STM,BR,,5,,,,0,,177,America/Bahia,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448705,Rio São José,Rio Sao Jose,,-14.55,-4.038.333,H,STM,BR,,5,,,,0,,804,America/Bahia,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448706,Rio São José,Rio Sao Jose,,-1.268.333,-41.35,H,STM,BR,,5,,,,0,,393,America/Bahia,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448707,Rio São José,Rio Sao Jose,Ribeirao Sao Jose$Ribeirão São José$Rio Sao Jose$Rio São José,-1.258.929,-4.799.183,H,STM,BR,,31,,,,0,,268,America/Araguaina,05/03/2013,Ribeirao Sao Jose,Ribeirão São José,Rio Sao Jose,Rio São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448708,Rio São José,Rio Sao Jose,,-12.2,-46.6,H,STM,BR,,31,,,,0,,396,America/Araguaina,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448709,Rio São José,Rio Sao Jose,,-12.15,-38.9,H,STM,BR,,5,,,,0,,183,America/Bahia,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448710,Rio São José,Rio Sao Jose,Rio Saa Jose$Rio Sao Jose$Rio Sãa José$Rio São José,-1.112.722,-4.870.694,H,STM,BR,BR,31,,,,0,,224,America/Araguaina,19/01/2012,Rio Saa Jose,Rio Sao Jose,Rio Sãa José,Rio São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448711,Ribeirão São José,Ribeirao Sao Jose,Ribeirao Sao Jose$Ribeirão São José,-2.256.667,-50,H,STM,BR,,27,,,,0,,468,America/Sao_Paulo,05/03/2013,Ribeirao Sao Jose,Ribeirão São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448712,Ribeirão São José,Ribeirao Sao Jose,Ribeirao Cristal$Ribeirao Sao Jose$Ribeirão Cristal$Ribeirão São José,-2.186.667,-5.111.667,H,STM,BR,BR,27,,,,0,,333,America/Sao_Paulo,19/01/2012,Ribeirao Cristal,Ribeirao Sao Jose,Ribeirão Cristal,Ribeirão São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448713,Ribeirão São José,Ribeirao Sao Jose,,-20.75,-55.75,H,STM,BR,,11,,,,0,,190,America/Campo_Grande,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448714,Ribeirão São José,Ribeirao Sao Jose,Ribeirao Sao Jose$Ribeirão São José$Rio Sao Jose$Rio São José,-1.986.667,-5.218.333,H,STM,BR,BR,11,,,,0,,400,America/Campo_Grande,19/01/2012,Ribeirao Sao Jose,Ribeirão São José,Rio Sao Jose,Rio São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448715,Ribeirão São José,Ribeirao Sao Jose,Ribeirao Sao Jose$Ribeirão São José$Rio Sao Jose$Rio São José,-19.4,-4.898.333,H,STM,BR,BR,15,,,,0,,611,America/Sao_Paulo,19/01/2012,Ribeirao Sao Jose,Ribeirão São José,Rio Sao Jose,Rio São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448716,Ribeirão São José,Ribeirao Sao Jose,Ribeirao Sao Jose$Ribeirão São José,-1.893.333,-40.55,H,STM,BR,,8,,,,0,,225,America/Bahia,05/12/2012,Ribeirao Sao Jose,Ribeirão São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448717,Ribeirão São José,Ribeirao Sao Jose,Ribeirao Sao Jose$Ribeirão São José,-18.35,-4.236.667,H,STM,BR,,15,,,,0,,309,America/Bahia,05/12/2012,Ribeirao Sao Jose,Ribeirão São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448718,Ribeirão São José,Ribeirao Sao Jose,Corrego Sao Jose$Córrego São José$Ribeirao Sao Jose$Ribeirão São José,-17.35,-4.891.667,H,STM,BR,BR,29,,,,0,,686,America/Sao_Paulo,19/01/2012,Corrego Sao Jose,Córrego São José,Ribeirao Sao Jose,Ribeirão São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448719,Ribeirão São José,Ribeirao Sao Jose,Corrego Sao Jose$Córrego São José$Ribeirao Sao Jose$Ribeirão São José,-17.05,-5.026.667,H,STM,BR,BR,29,,,,0,,584,America/Sao_Paulo,19/01/2012,Corrego Sao Jose,Córrego São José,Ribeirao Sao Jose,Ribeirão São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448720,Ribeirão São José,Ribeirao Sao Jose,Ribeirao Sao Jose$Ribeirão São José,-1.673.333,-42.1,H,STM,BR,,15,,,,0,,341,America/Bahia,05/12/2012,Ribeirao Sao Jose,Ribeirão São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448721,Ribeirão São José,Ribeirao Sao Jose,Ribeirao Sao Jose$Ribeirão São José,-16.25,-4.241.667,H,STM,BR,,15,,,,0,,597,America/Bahia,05/12/2012,Ribeirao Sao Jose,Ribeirão São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448722,Ribeirão São José,Ribeirao Sao Jose,Ribeirao Sao Jose$Ribeirão São José,-16.2,-4.716.667,H,STM,BR,,15,,,,0,,665,America/Sao_Paulo,09/02/2013,Ribeirao Sao Jose,Ribeirão São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448723,Ribeirão São José,Ribeirao Sao Jose,Ribeirao Sao Jose$Ribeirão São José,-16.05,-5.283.333,H,STM,BR,,14,,,,0,,377,America/Cuiaba,09/02/2013,Ribeirao Sao Jose,Ribeirão São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448724,Ribeirão São José,Ribeirao Sao Jose,,-1.573.333,-5.301.667,H,STM,BR,,14,,,,0,,342,America/Cuiaba,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448725,Ribeirão São José,Ribeirao Sao Jose,,-14.45,-5.566.667,H,STM,BR,,14,,,,0,,253,America/Cuiaba,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448726,Ribeirão São José,Ribeirao Sao Jose,Corrego Sao Jose$Córrego São José$Ribeirao Sao Jose$Ribeirão São José,-1.128.333,-4.806.667,H,STM,BR,BR,31,,,,0,,257,America/Araguaina,19/01/2012,Corrego Sao Jose,Córrego São José,Ribeirao Sao Jose,Ribeirão São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448727,Córrego São José,Corrego Sao Jose,,-2.383.333,-5.513.333,H,STM,BR,,11,,,,0,,351,America/Campo_Grande,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448728,Córrego São José,Corrego Sao Jose,Corrego Sao Jose$Corrego do Serrado$Córrego São José$Córrego do Serrado,-18.65,-4.938.333,H,STM,BR,BR,15,,,,0,,434,America/Sao_Paulo,19/01/2012,Corrego Sao Jose,Corrego do Serrado,Córrego São José,Córrego do Serrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448729,Córrego São José,Corrego Sao Jose,Corrego Sao Jose$Córrego São José,-1.856.667,-4.133.333,H,STM,BR,,0,,,,0,,375,America/Bahia,05/12/2012,Corrego Sao Jose,Córrego São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448730,Córrego São José,Corrego Sao Jose,Corrego Sao Jose$Córrego São José$Ribeirao Sao Jose$Ribeirão São José,-1.846.667,-51.65,H,STM,BR,BR,29,,,,0,,595,America/Sao_Paulo,19/01/2012,Corrego Sao Jose,Córrego São José,Ribeirao Sao Jose,Ribeirão São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448731,Córrego São José,Corrego Sao Jose,Corrego Sao Jose$Córrego São José,-1.711.667,-4.163.333,H,STM,BR,,15,,,,0,,819,America/Bahia,05/12/2012,Corrego Sao Jose,Córrego São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
