,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30
3601,10237915,Pousada Evelina,Pousada Evelina,-2.555.076,-5.457.485,S,HTL,BR,,18.0,4108304.0,,,0,,189,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3602,10237989,Nacional Inn São Carlos,Nacional Inn Sao Carlos,-2.203.529,-478.688,S,HTL,BR,,27.0,3548906.0,,,0,,884,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,10238013,Pousada Casacolinas By Htl,Pousada Casacolinas By Htl,-2.277.587,-4.190.392,S,HTL,BR,,21.0,3300233.0,,,0,,35,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,10238170,Sao Paulo Hotel Torres,Sao Paulo Hotel Torres,-2.933.865,-4.972.758,S,HTL,BR,,23.0,4321501.0,,,0,,11,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,10238171,Charrua Hotel,Charrua Hotel,-3.003.098,-5.122.684,S,HTL,BR,,23.0,4314902.0,,,0,,48,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,10238172,Caiua Express Hotel,Caiua Express Hotel,-2.376.326,-5.331.813,S,HTL,BR,,18.0,4128104.0,,,0,,451,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607,10238173,La Isla Ecoresort,La Isla Ecoresort,-1.733.571,-3.922.534,S,HTL,BR,,5.0,2925501.0,,,0,,3,America/Bahia,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3608,10238174,Augusto Palace Hotel,Augusto Palace Hotel,-536.917,-4.912.915,S,HTL,BR,,16.0,1504208.0,,,0,,105,America/Belem,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,10238175,Novo Hotel Iguaçu,Novo Hotel Iguacu,-2.623.327,-5.108.468,S,HTL,BR,,26.0,4213609.0,,,0,,760,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,10238176,Fasano Hotel Boa Vista,Fasano Hotel Boa Vista,-2.333.071,-4.755.952,S,HTL,BR,,27.0,3540606.0,,,0,,582,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,10238187,Hilton Barra,Hilton Barra,-2.297.181,-4.337.467,S,HTL,BR,,21.0,3304557.0,,,0,,4,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3612,10238216,Marriott Executive Apartaments Sao Paulo,Marriott Executive Apartaments Sao Paulo,-2.358.759,-4.667.154,S,HTL,BR,,27.0,3550308.0,11.0,,0,,742,America/Sao_Paulo,27/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,10238217,Adagio Belo Horizonte Minascentro (Ex Mercure),Adagio Belo Horizonte Minascentro (Ex Mercure),-1.991.516,-4.393.412,S,HTL,BR,,15.0,3106200.0,,,0,,839,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,10238220,Four Plus Trianon Paulista,Four Plus Trianon Paulista,-2.356.447,-4.665.796,S,HTL,BR,,27.0,3550308.0,11.0,,0,,819,America/Sao_Paulo,27/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,10238221,Holiday Inn Express Sumare Avenue,Holiday Inn Express Sumare Avenue,-2.346.167,-4.664.486,S,HTL,BR,,27.0,3550308.0,5.0,,0,,805,America/Sao_Paulo,27/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,10238222,Gelps,Gelps,-1.779.163,-5.091.968,S,HTL,BR,,29.0,5218805.0,,,0,,746,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,10238223,Quintas Private Residences By Nobile,Quintas Private Residences By Nobile,-1.243.932,-3.791.811,S,HTL,BR,,5.0,2921005.0,,,0,,13,America/Bahia,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3618,10238226,Swan Business Molinos,Swan Business Molinos,-3.002.184,-5.119.236,S,HTL,BR,,23.0,4314902.0,,,0,,26,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,10238233,Arosa Rio Hotel,Arosa Rio Hotel,-2.291.269,-4.319.087,S,HTL,BR,,21.0,3304557.0,,,0,,26,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,10238242,Travel Inn Conde Luciano Flat,Travel Inn Conde Luciano Flat,-235.335,-4.665.812,S,HTL,BR,,27.0,3550308.0,9.0,,0,,757,America/Sao_Paulo,27/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,10238417,Fazenda Parque Do China,Fazenda Parque Do China,-203.813,-4.089.904,S,HTL,BR,,8.0,3201902.0,,,0,,967,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622,10238418,Ilha Do Marajo,Ilha Do Marajo,-0.74016,-4.850.984,S,HTL,BR,,16.0,1507904.0,,,0,,9,America/Belem,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,10238419,Hotel Serra Everest,Hotel Serra Everest,-2.227.947,-4.252.847,S,HTL,BR,,21.0,3303401.0,,,0,,880,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,10238420,Jb Hotel,Jb Hotel,-939.609,-4.050.173,S,HTL,BR,,30.0,2611101.0,,,0,,387,America/Recife,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,10238421,Tezla Hotel,Tezla Hotel,-1.555.301,-5.429.519,S,HTL,BR,,14.0,5107040.0,,,0,,661,America/Cuiaba,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,10238455,Cristal,Cristal,280.552,-6.068.465,S,HTL,BR,,25.0,1400100.0,,,0,,84,America/Boa_Vista,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,10238456,Inacio Palace Hotel,Inacio Palace Hotel,-997.323,-6.781.161,S,HTL,BR,,1.0,1200401.0,,,0,,155,America/Rio_Branco,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,10238457,Itatiaia Premium,Itatiaia Premium,-2.826.311,-5.240.415,S,HTL,BR,,23.0,4314100.0,,,0,,682,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629,10238458,Continental Santa Maria,Continental Santa Maria,-2.968.799,-5.380.053,S,HTL,BR,,23.0,4316907.0,,,0,,153,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,10238459,Pousada Lord,Pousada Lord,-1.752.769,-3.971.795,S,HTL,BR,,5.0,2931350.0,,,0,,56,America/Bahia,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,10238461,Le Relais De Marambaia,Le Relais De Marambaia,-2.306.382,-4.356.689,S,HTL,BR,,21.0,3304557.0,,,0,,35,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3632,10238462,Diamond,Diamond,-2.291.743,-4.317.732,S,HTL,BR,,21.0,3304557.0,,,0,,32,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,10238463,Antonio'S Palace Hotel,Antonio'S Palace Hotel,-227.248,-476.338,S,HTL,BR,,27.0,3538709.0,,,0,,571,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,10238468,Sagres Praia,Sagres Praia,-2.698.836,-4.863.305,S,HTL,BR,,26.0,4202008.0,,,0,,16,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3635,10238469,Solis Praia Hotel,Solis Praia Hotel,-2.710.343,-4.861.478,S,HTL,BR,,26.0,4208302.0,,,0,,12,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,10238470,Marlin,Marlin,-2.713.987,-4.850.963,S,HTL,BR,,26.0,4202453.0,,,0,,8,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,10238471,Hotel Rio Jordao,Hotel Rio Jordao,-1.991.568,-439.376,S,HTL,BR,,15.0,3106200.0,,,0,,848,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3638,10238472,Pousada Aguas De Bonito,Pousada Aguas De Bonito,-2.113.608,-5.649.071,S,HTL,BR,,11.0,5002209.0,,,0,,306,America/Campo_Grande,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3639,10238473,Bristol Duomo Park,Bristol Duomo Park,-2.543.596,-4.927.715,S,HTL,BR,,18.0,4106902.0,,,0,,921,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3640,10238474,Bristol Jandaia,Bristol Jandaia,-2.046.226,-5.461.636,S,HTL,BR,,11.0,5002704.0,,,0,,549,America/Campo_Grande,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,10238475,Itaca,Itaca,-363.387,-3.871.239,S,HTL,BR,,6.0,2303709.0,,,0,,17,America/Fortaleza,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,10238476,Morro Da Silveira Ecovillage,Morro Da Silveira Ecovillage,-2.803.581,-4.861.523,S,HTL,BR,,26.0,4205704.0,,,0,,83,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,10238477,Lexus International,Lexus International,-2.743.879,-4.838.796,S,HTL,BR,,26.0,4205407.0,,,0,,9,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,10238479,Pousada Verdes Mares,Pousada Verdes Mares,-2.743.784,-4.840.378,S,HTL,BR,,26.0,4205407.0,,,0,,11,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,10238482,Opaba Praia,Opaba Praia,-1.481.697,-3.902.514,S,HTL,BR,,5.0,2913606.0,,,0,,6,America/Bahia,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646,10238483,Shallon,Shallon,-2.272.672,-4.558.365,S,HTL,BR,,27.0,3509700.0,,,0,,1594,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,10238484,Matsubara,Matsubara,-2.272.494,-4.557.394,S,HTL,BR,,27.0,3509700.0,,,0,,1621,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,10238485,Pousada Villa De Campos,Pousada Villa De Campos,-2.274.391,-4.559.974,S,HTL,BR,,27.0,3509700.0,,,0,,1602,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,10238489,Portas Da Amazônia,Portas Da Amazonia,-252.917,-443.048,S,HTL,BR,,13.0,2111300.0,,,0,,19,America/Fortaleza,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,10238490,Golden Blue Express,Golden Blue Express,-2.332.395,-5.116.077,S,HTL,BR,,18.0,4113700.0,,,0,,566,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3651,10238491,Stop Way Hotel,Stop Way Hotel,-24.947,-4.430.502,S,HTL,BR,,13.0,2111300.0,,,0,,5,America/Fortaleza,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,10238493,Recanto Da Serra,Recanto Da Serra,-2.938.148,-5.086.888,S,HTL,BR,,23.0,4309100.0,,,0,,813,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3653,10238494,Umuarama Plaza,Umuarama Plaza,-166.731,-4.925.723,S,HTL,BR,,29.0,5208707.0,,,0,,764,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,10238495,Curi Hotel,Curi Hotel,-3.176.678,-5.234.339,S,HTL,BR,,23.0,4314407.0,,,0,,14,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3655,10238496,Jandaia Turismo Hotel,Jandaia Turismo Hotel,-3.089.085,-5.554.065,S,HTL,BR,,23.0,4317103.0,,,0,,213,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3656,10238497,Hotel 10 - Uniao Da Vitoria,Hotel 10 - Uniao Da Vitoria,-2.620.177,-5.106.108,S,HTL,BR,,18.0,4128203.0,,,0,,760,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3657,10238498,Piloes Palace Hotel,Piloes Palace Hotel,-1.756.865,-5.255.641,S,HTL,BR,,29.0,5213103.0,,,0,,785,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3658,10238499,Cantelle Hotel,Cantelle Hotel,-2.735.822,-533.957,S,HTL,BR,,23.0,4308508.0,,,0,,541,America/Sao_Paulo,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3659,10238500,Villa Oeste Hotel,Villa Oeste Hotel,-520.076,-3.733.953,S,HTL,BR,,22.0,2408003.0,,,0,,14,America/Fortaleza,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660,10238501,Hugo Plaza,Hugo Plaza,-369.393,-4.035.185,S,HTL,BR,,6.0,2312908.0,,,0,,65,America/Fortaleza,28/04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661,10243000,Windsor Plaza,Windsor Plaza,-2.029.072,-4.029.043,S,HTL,BR,,8.0,3205309.0,,,0,,7,America/Sao_Paulo,04/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,10243139,Panorama and Aquamania,Panorama and Aquamania,-2.558.217,-5.452.891,S,HTL,BR,,18.0,4108304.0,,,0,,200,America/Argentina/Cordoba,04/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663,10243144,Plaza San Rafael,Plaza San Rafael,-300.271,-512.219,S,HTL,BR,,23.0,4314902.0,,,0,,27,America/Sao_Paulo,04/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3664,10243167,Massis Five Stars Não Vender,Massis Five Stars Nao Vender,-2.355.739,-4.665.836,S,HTL,BR,,27.0,3550308.0,9.0,,0,,829,America/Sao_Paulo,27/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,10243168,Pullman Sao Paulo Vila Olimpia,Pullman Sao Paulo Vila Olimpia,-2.359.592,-4.668.649,S,HTL,BR,,27.0,3550308.0,11.0,,0,,731,America/Sao_Paulo,27/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,10243237,Novotel Rio De Janeiro Santos Dumont Opening 01 August 2010,Novotel Rio De Janeiro Santos Dumont Opening 01 August 2010,-2.290.786,-4.316.973,S,HTL,BR,,21.0,3304557.0,,,0,,19,America/Sao_Paulo,04/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3667,10243374,Capcana Hotel São Paulo Jardin,Capcana Hotel Sao Paulo Jardin,-2.356.945,-466.487,S,HTL,BR,,27.0,3550308.0,12.0,,0,,834,America/Sao_Paulo,27/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,10243606,Nadai Confort Hotel and Spa,Nadai Confort Hotel and Spa,-2.553.457,-5.458.137,S,HTL,BR,,18.0,4108304.0,,,0,,178,America/Sao_Paulo,05/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,10243688,Best Western Augustu S Rio Copa,Best Western Augustu S Rio Copa,-2.296.167,-4.317.503,S,HTL,BR,,21.0,3304557.0,,,0,,42,America/Sao_Paulo,05/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,10243696,Mercure Sao Paulo Moema Hotel,Mercure Sao Paulo Moema Hotel,-2.360.099,-4.666.633,S,AIRH,BR,,27.0,3550308.0,12.0,,0,0.0,757,America/Sao_Paulo,27/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,10243749,Master Premium Grande Hotel,Master Premium Grande Hotel,-300.316,-5.123.087,S,HTL,BR,,23.0,4314902.0,,,0,,36,America/Sao_Paulo,05/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,10243799,Machados Plaza Hotel,Machados Plaza Hotel,-145.058,-4.849.225,S,HTL,BR,,16.0,1501402.0,,,0,,9,America/Belem,05/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,10243825,Bela Vista Service Residence,Bela Vista Service Residence,-3.003.221,-5.119.448,S,HTL,BR,,23.0,4314902.0,,,0,,86,America/Sao_Paulo,05/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3674,10243843,Soft Inn Plus Batista Campos,Soft Inn Plus Batista Campos,-145.752,-4.849.128,S,HTL,BR,,16.0,1501402.0,,,0,,23,America/Belem,05/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,10243890,Financial Hotel Bhz,Financial Hotel Bhz,-1.991.848,-4.393.877,S,HTL,BR,,15.0,3106200.0,,,0,,864,America/Sao_Paulo,05/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,10243956,Mareia Pousada,Mareia Pousada,-13.378,-389.162,S,HTL,BR,,5.0,2905404.0,,,0,,18,America/Bahia,05/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,10243957,Patachocas Beach Resort,Patachocas Beach Resort,-1.340.939,-3.890.845,S,HTL,BR,,5.0,2905404.0,,,0,,9,America/Bahia,05/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,10244073,Baoba Taubate,Baoba Taubate,-2.304.704,-4.559.657,S,HTL,BR,,27.0,3554102.0,,,0,,589,America/Sao_Paulo,05/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,10244074,Antico Plaza Hotel,Antico Plaza Hotel,-2.302.805,-4.555.597,S,HTL,BR,,27.0,3554102.0,,,0,,589,America/Sao_Paulo,05/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,10244123,Green Hill Hotel,Green Hill Hotel,-21.818,-4.337.651,S,HTL,BR,,15.0,3136702.0,,,0,,794,America/Sao_Paulo,05/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,10244237,Gran Hotel Stella Maris Resort And Conventions,Gran Hotel Stella Maris Resort And Conventions,-1.293.688,-3.832.803,S,HTL,BR,,5.0,2927408.0,,,0,,9,America/Bahia,05/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,10244297,Ramada Rio Centro,Ramada Rio Centro,-2.296.573,-4.339.709,S,HTL,BR,,21.0,3304557.0,,,0,,6,America/Sao_Paulo,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,10244318,Rah Vila Costeira,Rah Vila Costeira,-372.345,-3.848.807,S,HTL,BR,,6.0,2304400.0,,,0,,15,America/Fortaleza,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,10244336,Bourbon Sao Paolo Business,Bourbon Sao Paolo Business,-23.466,-4.660.649,S,HTL,BR,,27.0,3550308.0,5.0,,0,,772,America/Sao_Paulo,27/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,10244363,Nobilis,Nobilis,-2.365.854,-4.666.019,S,HTL,BR,,27.0,3550308.0,15.0,,0,,777,America/Sao_Paulo,27/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,10244423,Bristol Centro Civico Hotel Flexy Category,Bristol Centro Civico Hotel Flexy Category,-2.541.272,-4.926.506,S,HTL,BR,,18.0,4106902.0,,,0,,927,America/Sao_Paulo,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,10244425,Braston,Braston,-2.357.242,-4.677.816,S,HTL,BR,,27.0,3550308.0,10.0,,0,,786,America/Sao_Paulo,27/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688,10244426,Mercure Apartments Sau Paulo Pamplona,Mercure Apartments Sau Paulo Pamplona,-2.356.885,-4.665.845,S,HTL,BR,,27.0,3550308.0,11.0,,0,,780,America/Sao_Paulo,27/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,10244473,Windsor Barra and Congresos,Windsor Barra and Congresos,-2.301.203,-4.332.156,S,HTL,BR,,21.0,3304557.0,,,0,,19,America/Sao_Paulo,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,10244627,Crystal Palace Hotel,Crystal Palace Hotel,-233.106,-511.642,S,HTL,BR,,18.0,4113700.0,,,0,,609,America/Sao_Paulo,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,10244632,Hotel Arpoador Inn,Hotel Arpoador Inn,-2.298.776,-4.319.425,S,HTL,BR,,21.0,3304557.0,,,0,,18,America/Sao_Paulo,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,10244633,Windsor Leme Hotel,Windsor Leme Hotel,-229.083,-4.319.708,S,HTL,BR,,21.0,3304557.0,,,0,,6,America/Sao_Paulo,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,10244666,Prodigy Grand Hotel And Suites Berrini,Prodigy Grand Hotel And Suites Berrini,-2.360.195,-4.669.414,S,HTL,BR,,27.0,3550308.0,11.0,,0,,767,America/Sao_Paulo,27/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,10244695,Slaviero Slim Centro Hotel,Slaviero Slim Centro Hotel,-2.543.214,-4.927.445,S,HTL,BR,,18.0,4106902.0,,,0,,912,America/Sao_Paulo,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,10244789,Atlantico Convention Y Complejo Turístico,Atlantico Convention Y Complejo Turistico,-2.275.953,-418.838,S,HTL,BR,,21.0,3300233.0,,,0,,22,America/Sao_Paulo,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,10244852,Dorisol Porto De Galinhas Suite Hotel,Dorisol Porto De Galinhas Suite Hotel,-839.764,-3.505.865,S,HTL,BR,,30.0,2607208.0,,,0,,29,America/Recife,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,10244853,Piramide Natal Resort and Convention,Piramide Natal Resort and Convention,-588.541,-3.516.991,S,HTL,BR,,22.0,2408102.0,,,0,,43,America/Fortaleza,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,10244854,Dorisol Pipa Ocean View,Dorisol Pipa Ocean View,-1.080.797,-5.297.502,S,HTL,BR,,14.0,5107354.0,,,0,,297,America/Cuiaba,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,10244855,Master Executivo,Master Executivo,-3.002.759,-5.122.087,S,HTL,BR,,23.0,4314902.0,,,0,,33,America/Sao_Paulo,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,10244909,Noumi Plaza,Noumi Plaza,-2.290.419,-4.705.247,S,HTL,BR,,27.0,3509502.0,,,0,,695,America/Sao_Paulo,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,10244910,Ana Cassia,Ana Cassia,-31.378,-6.002.402,S,HTL,BR,,4.0,1302603.0,,,0,,26,America/Manaus,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,10244916,Parador Casa Da Montanha,Parador Casa Da Montanha,-2.910.617,-5.012.467,S,HTL,BR,,23.0,4303608.0,,,0,,951,America/Sao_Paulo,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,10244917,Aton Plaza,Aton Plaza,-1.667.534,-4.926.047,S,HTL,BR,,29.0,5208707.0,,,0,,760,America/Sao_Paulo,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,10244922,Druds Hotel,Druds Hotel,-2.080.219,-516.796,S,HTL,BR,,11.0,5008305.0,,,0,,324,America/Campo_Grande,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,10244926,Navegantes Praia,Navegantes Praia,-811.547,-3.489.329,S,HTL,BR,,30.0,2611606.0,,,0,,12,America/Recife,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706,10244927,Pousada Dos Amores,Pousada Dos Amores,-513.554,-3.557.094,S,HTL,BR,,22.0,2414407.0,,,0,,12,America/Fortaleza,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,10244972,Campus Liberdade Flat,Campus Liberdade Flat,-1.986.285,-4.395.537,S,HTL,BR,,15.0,3106200.0,,,0,,817,America/Sao_Paulo,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,10245013,Sete Colinas,Sete Colinas,-801.477,-3.484.833,S,HTL,BR,,30.0,2609600.0,,,0,,26,America/Recife,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,10245014,Monza Palace,Monza Palace,-583.551,-3.521.231,S,HTL,BR,,22.0,2408102.0,,,0,,48,America/Fortaleza,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,10245015,Collins Trade Center,Collins Trade Center,-3.003.359,-5.122.343,S,HTL,BR,,23.0,4314902.0,,,0,,31,America/Sao_Paulo,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,10245016,Etoile George V Jardins,Etoile George V Jardins,-2.356.474,-4.666.136,S,HTL,BR,,27.0,3550308.0,11.0,,0,,790,America/Sao_Paulo,27/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,10245017,Etoile George V Itaim,Etoile George V Itaim,-2.358.116,-4.667.611,S,HTL,BR,,27.0,3550308.0,11.0,,0,,749,America/Sao_Paulo,27/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3713,10245018,Royal Savassi Boutique Hotel,Royal Savassi Boutique Hotel,-199.332,-4.393.541,S,HTL,BR,,15.0,3106200.0,,,0,,882,America/Sao_Paulo,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,10245019,Raio De Sol Praia,Raio De Sol Praia,-372.044,-3.851.638,S,HTL,BR,,6.0,2304400.0,,,0,,16,America/Fortaleza,06/05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
