geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername120,othername130,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66,othername67,othername68,othername69,othername71,othername72,othername73,othername74,othername75,othername76,othername77,othername78,othername79,othername80
3401884,Conceição,Conceicao,,-663.333,-4.141.667,P,PPL,BR,,20,2209856.0,,,0,,508,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401885,Conceicão,Conceicao,,-658.333,-37.65,P,PPL,BR,,17,2510907.0,,,0,,198,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401886,Conceição,Conceicao,,-6.55,-4.286.667,P,PPL,BR,,20,2200509.0,,,0,,132,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401887,Conceição,Conceicao,,-6.55,-3.948.333,P,PPL,BR,,6,2303303.0,,,0,,249,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401888,Conceição,Conceicao,,-633.333,-44.65,P,PPL,BR,,13,2106706.0,,,0,,427,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401889,Conceição,Conceicao,,-626.667,-3.768.333,P,PPL,BR,,17,2504306.0,,,0,,237,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401890,Conceicão,Conceicao,,-606.667,-3.826.667,P,PPL,BR,,22,2409407.0,,,0,,197,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401891,Conceição,Conceicao,,-581.667,-4.756.667,P,PPL,BR,,31,1710706.0,,,0,,202,America/Araguaina,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401892,Conceicão,Conceicao,,-575.917,-3.650.972,P,PPL,BR,,22,2411403.0,,,0,,143,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401893,Conceicão,Conceicao,,-563.583,-3.632.361,P,PPL,BR,,22,2409704.0,,,0,,164,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401894,Conceição,Conceicao,,-556.056,-3.728.472,P,PPL,BR,,22,2414605.0,,,0,,39,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401895,Conceicão,Conceicao,,-547.944,-3.640.139,P,PPL,BR,,22,2409704.0,,,0,,90,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401896,Conceição,Conceicao,,-4.7,-4.298.333,P,PPL,BR,,13,2103000.0,,,0,,125,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401897,Conceição,Conceicao,,-403.333,-56.6,P,PPL,BR,,16,1501006.0,,,0,,113,America/Santarem,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401898,Conceição,Conceicao,,-378.333,-40.2,P,PPL,BR,,6,2304350.0,,,0,,137,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401899,Conceição,Conceicao,,-3.5,-44.65,P,PPL,BR,,13,2101004.0,,,0,,7,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401900,Conceição,Conceicao,,-3.05,-5.778.333,P,PPL,BR,,4,1300680.0,,,0,,27,America/Manaus,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401901,Conceição,Conceicao,,-2.75,-4.366.667,P,PPL,BR,,13,2105005.0,,,0,,40,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401902,Conceição,Conceicao,Conceicao$Conceicao do Ita$Conceição$Conceição do Itâ,-137.167,-4.808.119,P,PPL,BR,,16,1503507.0,,,0,,26,America/Belem,04/04/2013,Conceicao,Conceicao do Ita,Conceição,Conceição do Itâ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401903,Conceição,Conceicao,,-123.333,-5.036.667,P,PPL,BR,,16,1501808.0,,,0,,26,America/Belem,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401904,Conceição,Conceicao,,1.15,-5.083.333,P,PPL,BR,,3,1600709.0,,,0,,11,America/Belem,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401905,Conceição,Conceicao,,-1.05,-5.251.667,P,PPL,BR,,16,1500503.0,,,0,,43,America/Santarem,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401906,Conceiçao,Conceicao,,-5.9,-4.178.333,L,AREA,BR,,20,,,,0,,239,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401907,Rio Concecão,Rio Concecao,,-5.095,-3.660.917,H,STM,BR,,22,,,,0,,1,America/Noronha,16/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401908,Concão,Concao,,-7.2,-3.973.333,P,PPL,BR,,6,2312106.0,,,0,,579,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401909,Rio Comuno,Rio Comuno,,101.667,-58.55,H,STM,BR,,16,,,,0,,229,America/Boa_Vista,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401910,Comum,Comum,,-613.333,-3.541.667,P,PPL,BR,,22,2406304.0,,,0,,44,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401911,Riacho Comprido,Riacho Comprido,,-8.05,-36.95,H,STMI,BR,,17,,,,0,,553,America/Maceio,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401912,Riacho Comprido,Riacho Comprido,,-676.667,-43.95,H,STMI,BR,,20,,,,0,,160,America/Araguaina,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401913,Riacho Comprido,Riacho Comprido,,-5.6,-40.55,H,STMI,BR,,6,,,,0,,332,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401914,Lago Comprido,Lago Comprido,,1.7,-5.083.333,H,LK,BR,,3,,,,0,,12,America/Belem,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401915,Lago Comprido,Lago Comprido,,1.35,-5.053.333,H,LK,BR,,3,,,,0,,5,America/Belem,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401916,Comprida de Cima,Comprida de Cima,,-7.4,-4.206.667,L,AREA,BR,,20,,,,0,,279,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401917,Lagoa Comprida,Lagoa Comprida,,-7.95,-4.116.667,H,LKI,BR,,20,,,,0,,346,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401918,Lagoa Comprida,Lagoa Comprida,,-7.75,-4.101.667,H,LKI,BR,,20,,,,0,,370,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401919,Lagoa Comprida,Lagoa Comprida,,-716.667,-42.8,H,LKI,BR,,20,,,,0,,227,America/Araguaina,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401920,Lagoa Comprida,Lagoa Comprida,,-768.333,-42.25,H,LK,BR,,20,,,,0,,184,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401921,Lagoa Comprida,Lagoa Comprida,,-698.333,-4.138.333,H,LK,BR,,20,,,,0,,263,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401922,Cachoeira Comprida,Cachoeira Comprida,,-6.15,-54.45,H,FLLS,BR,,16,,,,0,,235,America/Manaus,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401923,Cachoeira Comprida,Cachoeira Comprida,,-593.333,-5.446.667,H,FLLS,BR,,16,,,,0,,224,America/Manaus,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401924,Cachoeira Comprida,Cachoeira Comprida,,-118.333,-58.35,H,FLLS,BR,,0,,,,0,,129,America/Manaus,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401925,Compos das Almas,Compos das Almas,,-773.333,-36.15,P,PPL,BR,,17,2512788.0,,,0,,504,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401926,Comportas,Comportas,,-818.333,-34.95,P,PPL,BR,,30,2607901.0,,,0,,9,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401927,Compasso,Compasso,,-618.333,-3.778.333,P,PPL,BR,,22,2400604.0,,,0,,362,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401928,Furo da Companhia,Furo da Companhia,Furo Companiaxinho$Furo da Companhia,-128.333,-5.078.333,H,STMD,BR,BR,16,,,,0,,11,America/Belem,19/01/2012,Furo Companiaxinho,Furo da Companhia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401929,Serra do Comissário,Serra do Comissario,,-661.667,-37.95,T,HLLS,BR,,17,,,,0,,622,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401930,Cometa,Cometa,,-896.083,-4.630.222,P,PPL,BR,,13,2100501.0,,,0,,389,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401931,Serra do Combuco,Serra do Combuco,,-506.667,-4.208.333,T,MT,BR,,20,2202208.0,,,0,,229,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401932,Praia Combuca,Praia Combuca,Praia Combuca,-358.333,-3.876.667,T,BCH,BR,,6,,,,0,,-9999,America/Fortaleza,05/12/2018,Praia Combuca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401933,Riacho Combonheiro,Riacho Combonheiro,,-701.667,-4.038.333,H,STMI,BR,,6,,,,0,,540,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401934,Igarapé Comareuni,Igarape Comareuni,,2.3,-5.596.667,H,STM,BR,,16,,,,0,,371,America/Boa_Vista,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401935,Comandante,Comandante,,-678.333,-4.223.333,P,PPL,BR,,20,2209377.0,,,0,,163,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401936,Ilhas do Comandaí,Ilhas do Comandai,,-1.8,-51.35,T,ISLS,BR,,16,,,,0,,13,America/Belem,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401937,Ilha do Comandaí,Ilha do Comandai,Ilha Camandahy$Ilha Comandahy$Ilha de Camandai$Ilha de Camandaí$Ilha do Comandai$Ilha do Comandaí,-1.45,-52.3,T,ISL,BR,BR,16,,,,0,,5,America/Belem,11/06/2020,Ilha Camandahy,Ilha Comandahy,Ilha de Camandai,Ilha de Camandaí,Ilha do Comandai,Ilha do Comandaí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401938,Coluna,Coluna,,-405.921,-3.850.637,P,PPL,BR,,6,2301000.0,,,0,,78,America/Fortaleza,05/12/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401939,Colônia Santa Rosa,Colonia Santa Rosa,,-6.8,-4.228.333,P,PPL,BR,,20,2209377.0,,,0,,153,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401940,Colônia Osório,Colonia Osorio,,-3.3,-4.608.333,P,PPL,BR,,13,2114007.0,,,0,,76,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401941,Colônia Osório,Colonia Osorio,Colonia Osorio$Colonia Ozorio$Colônia Osório,-181.667,-46.1,P,PPL,BR,BR,13,2105658.0,,,0,,39,America/Fortaleza,11/06/2020,Colonia Osorio,Colonia Ozorio,Colônia Osório,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401942,Colônia Militar Pedro II,Colonia Militar Pedro II,,0.96667,-5.096.667,P,PPL,BR,,3,1600238.0,,,0,,13,America/Belem,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401943,Colônia Militar,Colonia Militar,,-180.211,-4.620.699,P,PPL,BR,,13,2101970.0,,,0,,21,America/Fortaleza,04/04/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401944,Colônia Leopoldina,Colonia Leopoldina,Leopoldina,-890.889,-35.725,P,PPL,BR,,30,2609154.0,,,11913,,133,America/Recife,23/07/2018,Leopoldina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401945,Colonia Lajedo,Colonia Lajedo,,-5,-37.65,P,PPL,BR,,22,2401453.0,,,0,,79,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401946,Colônia Cocalinho,Colonia Cocalinho,,-781.667,-4.926.667,P,PPL,BR,,16,1502707.0,,,0,,198,America/Belem,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401947,Colônia Amélia,Colonia Amelia,,-1.7,-4.558.333,P,PPL,BR,,13,2112407.0,,,0,,34,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401948,Colônia Agrícola do Matapi,Colonia Agricola do Matapi,Colonia Agricola do Matapi$Colonia Rio Matapi$Colonia de Matapi$Colônia Agrícola do Matapi$Colônia Rio Matapi$Colônia de Matapi$Matapi$Porto do Limao$Porto do Limão,0.66015,-5.142.932,P,PPL,BR,,3,1600535.0,,,0,,91,America/Belem,11/06/2020,Colonia Agricola do Matapi,Colonia Rio Matapi,Colonia de Matapi,Colônia Agrícola do Matapi,Colônia Rio Matapi,Colônia de Matapi,Matapi,Porto do Limao,Porto do Limão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401949,Serra da Colônia,Serra da Colonia,,-761.667,-37.75,T,HLL,BR,,30,2603900.0,,,0,,804,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401950,Riacho da Colônia,Riacho da Colonia,,-8.5,-4.178.333,H,STMI,BR,,20,,,,0,,325,America/Bahia,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401951,Colinas da Colônia,Colinas da Colonia,,116.667,-5.111.667,T,HLLS,BR,,3,,,,0,,75,America/Belem,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401952,Colônia,Colonia,,-873.333,-3.581.667,P,PPL,BR,,30,2607950.0,,,0,,257,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401953,Colônia,Colonia,,-723.333,-4.216.667,P,PPL,BR,,20,2202778.0,,,0,,195,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401954,Colônia,Colonia,,-673.333,-4.133.333,P,PPL,BR,,20,2209856.0,,,0,,470,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401955,Colônia,Colonia,,-593.528,-3.704.722,P,PPL,BR,,22,2406106.0,,,0,,119,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401956,Colônia,Colonia,,-545.278,-3.732.611,P,PPL,BR,,22,2404309.0,,,0,,68,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401957,Colônia,Colonia,,-143.333,-4.753.333,P,PPL,BR,,16,1506609.0,,,0,,49,America/Belem,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401958,Colôna,Colona,,-758.333,-3.973.333,P,PPL,BR,,30,2605301.0,,,0,,480,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401959,Serra dos Colomis,Serra dos Colomis,,-9.6,-41.95,T,HLL,BR,,5,2926004.0,,,0,,443,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401960,Cologne,Cologne,,321.667,-5.123.333,P,PPL,BR,,3,1600501.0,,,0,,22,America/Belem,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401961,Cachoeira Colinas,Cachoeira Colinas,,2.05,-5.586.667,H,FLLS,BR,,16,,,,0,,333,America/Boa_Vista,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401962,Colinas,Colinas,,-7.9,-3.968.333,P,PPL,BR,,30,2610400.0,,,0,,456,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401963,Colinas,Colinas,Kolinas$Picos$???????,-602.583,-4.424.917,P,PPL,BR,,13,2103505.0,,,25158,,142,America/Fortaleza,03/08/2012,Kolinas,Picos,???????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401964,Lagoa da Colina,Lagoa da Colina,,-763.333,-4.193.333,H,LKI,BR,,20,,,,0,,282,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401965,Colheres,Colheres,,-8.5,-4.486.667,P,PPL,BR,,20,2201150.0,,,0,,291,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401966,Coletoria do Estado do Pará,Coletoria do Estado do Para,Coletoria do Estado do Para$Coletoria do Estado do Pará$Collectoria do Estado do Para$Collectoria do Estado do Pará,-731.667,-58.05,P,PPL,BR,BR,16,1503754.0,,,0,,162,America/Santarem,03/08/2012,Coletoria do Estado do Para,Coletoria do Estado do Pará,Collectoria do Estado do Para,Collectoria do Estado do Pará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401967,Coletoria do Estado do Mato Grosso,Coletoria do Estado do Mato Grosso,Coletoria do Estado de Mato Grosso$Coletoria do Estado do Mato Grosso,-734.139,-5.815.321,P,PPL,BR,,4,1302900.0,,,0,,113,America/Manaus,17/07/2013,Coletoria do Estado de Mato Grosso,Coletoria do Estado do Mato Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401968,Coleta,Coleta,,-741.667,-3.751.667,P,PPL,BR,,17,2506707.0,,,0,,802,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401969,Colégio Agricola,Colegio Agricola,,-7.2,-39.45,P,PPL,BR,,6,2304202.0,,,0,,785,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
