,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66,othername67,othername68,othername69,othername70,othername71,othername72,othername73
86,6322796,Honório Serpa,Honorio Serpa,-2.613.779,-5.239.614,A,ADM2,BR,,18,4109658.0,,,5960,,877,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,6322797,Ibaiti,Ibaiti,-2.380.428,-503.156,A,ADM2,BR,,18,4109708.0,,,31644,,580,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,6322798,Ibema,Ibema,-2.516.493,-5.301.268,A,ADM2,BR,,18,4109757.0,,,6370,,777,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,6322799,Ibiporã,Ibipora,-2.322.762,-5.103.104,A,ADM2,BR,,18,4109807.0,,,55131,,364,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,6322800,Icaraíma,Icaraima,-2.337.235,-5.359.492,A,ADM2,BR,,18,4109906.0,,,7786,,294,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,6322801,Iguaraçu,Iguaracu,-2.323.375,-5.185.341,A,ADM2,BR,,18,4110003.0,,,4440,,550,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,6322802,Imbaú,Imbau,-2.444.336,-5.073.882,A,ADM2,BR,,18,4110078.0,,,13282,,869,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,6322803,Imbituva,Imbituva,-2.522.508,-5.062.927,A,ADM2,BR,,18,4110102.0,,,32940,,853,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,6322804,Inácio Martins,Inacio Martins,-25.64,-51.22,A,ADM2,BR,,18,4110201.0,,,10943,,1058,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,6322805,Inajá,Inaja,-2.271.509,-5.224.126,A,ADM2,BR,,18,4110300.0,,,3116,,342,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,6322806,Indianópolis,Indianopolis,-2.347.975,-5.264.153,A,ADM2,BR,,18,4110409.0,,,4465,,396,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,6322807,Ipiranga,Ipiranga,-250.159,-5.055.475,A,ADM2,BR,,18,4110508.0,,,14153,,789,America/Sao_Paulo,08/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,6322808,Iporã,Ipora,-2.404.512,-5.371.983,A,ADM2,BR,,18,4110607.0,,,13782,,327,America/Sao_Paulo,01/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,6322809,Iracema do Oeste,Iracema Do Oeste,-2.443.665,-5.333.842,A,ADM2,BR,,18,4110656.0,,,2578,,401,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,6322810,Irati,Irati,-2.549.677,-5.090.054,A,ADM2,BR,,18,4110706.0,,,56288,,872,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,6322811,Iretama,Iretama,-2.434.412,-5.210.655,A,ADM2,BR,,18,4110805.0,,,10098,,413,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,6322812,Itaguajé,Itaguaje,-2.266.099,-5.198.288,A,ADM2,BR,,18,4110904.0,,,4446,,335,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,6322813,Itaipulândia,Itaipulandia,-2.516.335,-5.434.354,A,ADM2,BR,,18,4110953.0,,,11385,,232,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,6322814,Itambaracá,Itambaraca,-2.298.385,-5.042.715,A,ADM2,BR,,18,4111001.0,,,6549,,447,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,6322815,Itambé,Itambe,-2.368.805,-5.201.227,A,ADM2,BR,,18,4111100.0,,,22754,,378,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,6322816,Itapejara d'Oeste,Itapejara D'Oeste,-2.597.797,-5.282.583,A,ADM2,BR,,18,4111209.0,,,10532,,582,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,6322817,Itaperuçu,Itaperucu,-2.512.101,-4.949.264,A,ADM2,BR,,18,4111258.0,,,29070,,791,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,6322818,Itaúna do Sul,Itauna Do Sul,-2.273.684,-5.289.236,A,ADM2,BR,,18,4111308.0,,,3585,,423,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,6322819,Ivaté,Ivate,-2.333.716,-5.342.407,A,ADM2,BR,,18,4111555.0,,,8240,,387,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,6322820,Ivatuba,Ivatuba,-2.359.716,-5.219.434,A,ADM2,BR,,18,4111605.0,,,3279,,358,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,6322821,Jaboti,Jaboti,-2.369.532,-5.007.376,A,ADM2,BR,,18,4111704.0,,,5303,,521,America/Sao_Paulo,28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,6322822,Jacarezinho,Jacarezinho,-2.319.072,-499.541,A,ADM2,BR,,18,4111803.0,,,39093,,505,America/Sao_Paulo,21/04/2011,Zhakarezin'ju,jakarejinaho,ya ka lei ji niu,???????????,???????? ??????,???????????,?????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,6322823,Jaguapitã,Jaguapita,-2.307.631,-5.158.296,A,ADM2,BR,,18,4111902.0,,,13742,,580,America/Sao_Paulo,01/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,6322824,Jaguariaíva,Jaguariaiva,-2.434.362,-496.655,A,ADM2,BR,,18,4112009.0,,,35027,,1221,America/Sao_Paulo,20/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,6322825,Jandaia do Sul,Jandaia Do Sul,-2.362.786,-5.169.633,A,ADM2,BR,,18,4112108.0,,,20283,,549,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,6322826,Janiópolis,Janiopolis,-2.408.843,-5.280.294,A,ADM2,BR,,18,4112207.0,,,5095,,498,America/Sao_Paulo,20/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,6322827,Japira,Japira,-2.369.047,-5.018.011,A,ADM2,BR,,18,4112306.0,,,4930,,554,America/Sao_Paulo,20/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,6322828,Japurá,Japura,-234.186,-525.622,A,ADM2,BR,,18,4112405.0,,,9500,,304,America/Sao_Paulo,20/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,6322829,Jardim Alegre,Jardim Alegre,-2.421.451,-517.227,A,ADM2,BR,,18,4112504.0,,,12325,,552,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,6322830,Jardim Olinda,Jardim Olinda,-2.256.938,-520.652,A,ADM2,BR,,18,4112603.0,,,1320,,331,America/Sao_Paulo,20/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6322831,Jataizinho,Jataizinho,-2.327.304,-5.091.305,A,ADM2,BR,,18,4112702.0,,,12638,,419,America/Sao_Paulo,20/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6322832,Jesuítas,Jesuitas,-2.441.301,-5.341.344,A,ADM2,BR,,18,4112751.0,,,9001,,462,America/Sao_Paulo,08/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6322833,Joaquim Távora,Joaquim Tavora,-2.342.218,-4.990.251,A,ADM2,BR,,18,4112801.0,,,10735,,561,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6322834,Jundiaí do Sul,Jundiai Do Sul,-2.347.919,-5.018.065,A,ADM2,BR,,18,4112900.0,,,3433,,466,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6322835,Juranda,Juranda,-2.441.323,-528.273,A,ADM2,BR,,18,4112959.0,,,7641,,573,America/Sao_Paulo,08/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6322836,Jussara,Jussara,-2.362.121,-5.247.084,A,ADM2,BR,,18,4113007.0,,,6613,,394,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6322837,Kaloré,Kalore,-2.386.713,-5.168.029,A,ADM2,BR,,18,4113106.0,,,4503,,427,America/Sao_Paulo,08/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6322838,Lapa,Lapa,-2.579.139,-4.987.405,A,ADM2,BR,,18,4113205.0,,,44936,,871,America/Sao_Paulo,08/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6322839,Laranjal,Laranjal,-2.492.573,-5.245.952,A,ADM2,BR,,18,4113254.0,,,6361,,672,America/Sao_Paulo,01/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6322840,Laranjeiras do Sul,Laranjeiras Do Sul,-2.533.563,-5.236.992,A,ADM2,BR,,18,4113304.0,,,30783,,817,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6322841,Leópolis,Leopolis,-2.302.502,-5.072.558,A,ADM2,BR,,18,4113403.0,,,4145,,373,America/Sao_Paulo,01/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6322842,Lidianópolis,Lidianopolis,-2.408.135,-5.164.406,A,ADM2,BR,,18,4113429.0,,,3972,,497,America/Sao_Paulo,01/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6322843,Lindoeste,Lindoeste,-2.526.796,-535.687,A,ADM2,BR,,18,4113452.0,,,5363,,563,America/Sao_Paulo,01/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6322844,Loanda,Loanda,-2.296.579,-5.299.528,A,ADM2,BR,,18,4113502.0,,,23242,,372,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6322845,Lobato,Lobato,-2.296.387,-5.200.714,A,ADM2,BR,,18,4113601.0,,,4819,,409,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6322846,Londrina,Londrina,-2.358.643,-5.108.739,A,ADM2,BR,,18,4113700.0,,,575377,,462,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6322847,Luiziana,Luiziana,-2.434.081,-5.227.043,A,ADM2,BR,,18,4113734.0,,,7240,,739,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6322848,Lunardelli,Lunardelli,-2.407.214,-5.176.003,A,ADM2,BR,,18,4113759.0,,,4744,,553,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6322849,Mallet,Mallet,-2.590.209,-508.305,A,ADM2,BR,,18,4113908.0,,,13663,,861,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6322850,Mamborê,Mambore,-2.440.607,-5.261.692,A,ADM2,BR,,18,4114005.0,,,13014,,652,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,6322851,Mandaguaçu,Mandaguacu,-2.326.442,-5.202.979,A,ADM2,BR,,18,4114104.0,,,23100,,497,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,6322852,Mandaguari,Mandaguari,-2.348.811,-5.172.359,A,ADM2,BR,,18,4114203.0,,,34515,,660,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,6322853,Mandirituba,Mandirituba,-2.584.677,-4.932.704,A,ADM2,BR,,18,4114302.0,,,27315,,870,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,6322854,Manfrinópolis,Manfrinopolis,-2.610.011,-5.335.828,A,ADM2,BR,,18,4114351.0,,,2506,,637,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,6322855,Mangueirinha,Mangueirinha,-2.603.649,-5.222.257,A,ADM2,BR,,18,4114401.0,,,16642,,974,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,6322856,Manoel Ribas,Manoel Ribas,-2.452.402,-5.163.111,A,ADM2,BR,,18,4114500.0,,,13510,,891,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,6322857,Marechal Cândido Rondon,Marechal Candido Rondon,-2.460.725,-5.414.674,A,ADM2,BR,,18,4114609.0,,,46799,,276,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,6322858,Maria Helena,Maria Helena,-2.355.348,-5.323.153,A,ADM2,BR,,18,4114708.0,,,5956,,372,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,6322859,Marialva,Marialva,-2.353.064,-5.186.786,A,ADM2,BR,,18,4114807.0,,,31972,,470,America/Sao_Paulo,23/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,6322860,Marilândia do Sul,Marilandia Do Sul,-237.438,-512.941,A,ADM2,BR,,18,4114906.0,,,8855,,786,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,6322861,Marilena,Marilena,-2.272.742,-530.817,A,ADM2,BR,,18,4115002.0,,,7084,,358,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,6322862,Mariluz,Mariluz,-2.406.183,-5.322.984,A,ADM2,BR,,18,4115101.0,,,10336,,416,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,6322863,Maringá,Maringa,-2.338.385,-5.195.729,A,ADM2,BR,,18,4115200.0,,,403063,,503,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,6322864,Mariópolis,Mariopolis,-263.163,-5.257.421,A,ADM2,BR,,18,4115309.0,,,6632,,763,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,6322865,Maripá,Maripa,-2.446.267,-5.380.179,A,ADM2,BR,,18,4115358.0,,,5582,,426,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,6322866,Marmeleiro,Marmeleiro,-2.623.791,-5.309.751,A,ADM2,BR,,18,4115408.0,,,14387,,745,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,6322867,Marquinho,Marquinho,-251.057,-5.225.677,A,ADM2,BR,,18,4115457.0,,,4340,,781,America/Sao_Paulo,04/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,6322868,Marumbi,Marumbi,-2.376.658,-5.166.062,A,ADM2,BR,,18,4115507.0,,,4677,,590,America/Sao_Paulo,01/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,6322869,Matelândia,Matelandia,-2.539.219,-5.387.839,A,ADM2,BR,,18,4115606.0,,,18107,,306,America/Sao_Paulo,01/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,6322870,Matinhos,Matinhos,-2.576.114,-485.729,A,ADM2,BR,,18,4115705.0,,,35219,,13,America/Sao_Paulo,01/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,6322871,Mato Rico,Mato Rico,-2.470.689,-5.224.085,A,ADM2,BR,,18,4115739.0,,,3206,,568,America/Sao_Paulo,01/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,6322872,Mauá da Serra,Maua da Serra,-2.391.107,-5.118.026,A,ADM2,BR,,18,4115754.0,,,8553,,1105,America/Sao_Paulo,23/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,6322873,Medianeira,Medianeira,-2.524.843,-5.411.323,A,ADM2,BR,,18,4115804.0,,,46574,,401,America/Sao_Paulo,01/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,6322874,Mercedes,Mercedes,-24.426,-5.417.683,A,ADM2,BR,,18,4115853.0,,,5577,,348,America/Sao_Paulo,01/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,6322875,Mirador,Mirador,-2.321.282,-5.275.351,A,ADM2,BR,,18,4115903.0,,,2327,,333,America/Sao_Paulo,28/05/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,6322876,Miraselva,Miraselva,-229.766,-5.147.042,A,ADM2,BR,,18,4116000.0,,,1796,,577,America/Sao_Paulo,01/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,6322877,Missal,Missal,-2.511.125,-5.425.786,A,ADM2,BR,,18,4116059.0,,,10474,,262,America/Sao_Paulo,28/05/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,6322878,Moreira Sales,Moreira Sales,-2.401.461,-529.551,A,ADM2,BR,,18,4116109.0,,,12606,,406,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,6322879,Morretes,Morretes,-2.553.075,-4.887.427,A,ADM2,BR,,18,4116208.0,,,16446,,119,America/Sao_Paulo,01/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,6322880,Munhoz de Melo,Munhoz De Melo,-2.311.288,-5.173.192,A,ADM2,BR,,18,4116307.0,,,3678,,541,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,6322881,Nossa Senhora das Graças,Nossa Senhora Das Gracas,-2.293.036,-518.024,A,ADM2,BR,,18,4116406.0,,,3834,,488,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,6322882,Nova Aliança do Ivaí,Nova Alianca Do Ivai,-231.867,-5.262.571,A,ADM2,BR,,18,4116505.0,,,1433,,391,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,6322883,Nova América da Colina,Nova America Da Colina,-2.333.377,-5.069.624,A,ADM2,BR,,18,4116604.0,,,3480,,535,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
