geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date
6523376,Convento Do Carmo Hotel,CONVENTO DO CARMO HOTEL,,-12.966,-383.966,S,HTL,BR,,5,,,,0,,-9999,America/Bahia,14/04/2007
6523437,Quality Resort Convention Ctr,QUALITY RESORT CONVENTION CTR,,-174.166,-404.833,S,HTL,BR,,5,2921104,,,0,,302,America/Bahia,03/08/2012
6523582,Victory Business Hotel,VICTORY BUSINESS HOTEL,,-21.75,-433.333,S,HTL,BR,,15,3136702,,,0,,787,America/Sao_Paulo,03/08/2012
6523665,Pousada La Pedrera,POUSADA LA PEDRERA,,-22.75,-418.833,S,HTL,BR,,21,,,,0,,1,America/Sao_Paulo,14/04/2007
6523676,Copacabana Rio Hotel,COPACABANA RIO HOTEL,,-2.298.268,-4.319.108,S,HTL,BR,,21,3304557,,,0,,24,America/Sao_Paulo,03/08/2012
6524024,Best Western Praia Mar Hotel,BEST WESTERN PRAIA MAR HOTEL,,-2.492,-44.263,S,HTL,BR,,13,2111300,,,0,,10,America/Belem,03/08/2012
6524058,Best Western Granville Prk Htl,BEST WESTERN GRANVILLE PRK HTL,,-254.166,-49.25,S,HTL,BR,,18,4106902,,,0,,912,America/Sao_Paulo,03/08/2012
6524265,Rio Colinas Hotel,RIO COLINAS HOTEL,,-228.999,-432.333,S,HTL,BR,,21,3304557,,,0,,53,America/Sao_Paulo,03/08/2012
6524723,Ibis Taubate,IBIS TAUBATE,,-230.333,-45.55,S,HTL,BR,,27,3554102,,,0,,622,America/Sao_Paulo,03/08/2012
6524772,Comfort Hotel Taguatinga,COMFORT HOTEL TAGUATINGA,,-124.166,-464.333,S,HTL,BR,,31,1720903,,,0,,593,America/Araguaina,03/08/2012
6524830,Best Western Arco Hotel,BEST WESTERN ARCO HOTEL,,-223.166,-490.666,S,HTL,BR,,27,3506003,,,0,,517,America/Sao_Paulo,03/08/2012
6524946,Hb Sequoia Residence,HB SEQUOIA RESIDENCE,,-94.499,-360.333,S,HTL,BR,,2,2700409,,,0,,163,America/Maceio,03/08/2012
6524973,Mercure Sao Jose Dos Campos 3,MERCURE SAO JOSE DOS CAMPOS 3,,-221.666,-45.1,S,HTL,BR,,15,3114105,,,0,,949,America/Sao_Paulo,03/08/2012
6525004,Ponta Dos Ganchos,PONTA DOS GANCHOS,,-276.043,-485.139,S,HTL,BR,,26,4205407,,,0,,46,America/Sao_Paulo,03/08/2012
6525030,Best Western Metro Tiete,Best Western Metro Tiete,,-235.636,-466.364,S,HTL,BR,,27,3550308,9,,0,,772,America/Sao_Paulo,27/10/2018
6525180,Parthenon London,Parthenon London,,-235.333,-466.166,S,HTL,BR,,27,3550308,25,,0,,736,America/Sao_Paulo,27/10/2018
6525259,Pousada Do Sandi,POUSADA DO SANDI,,-232.166,-447.166,S,HTL,BR,,21,3303807,,,0,,11,America/Sao_Paulo,03/08/2012
6525387,Comfort Hotel Franca,COMFORT HOTEL FRANCA,,-115.666,-40.6,S,HTL,BR,,5,2924801,,,0,,515,America/Bahia,03/08/2012
6525457,Travel Inn Ibirapuera,Travel Inn Ibirapuera,,-235.517,-466.275,S,HTL,BR,,27,3550308,9,,0,,735,America/Sao_Paulo,27/10/2018
6525682,Classic Hotel,CLASSIC HOTEL,,-100.833,-690.833,S,HTL,BR,,1,1200500,,,0,,214,America/Rio_Branco,03/08/2012
6525717,Tropical Manaus,TROPICAL MANAUS BUSINESS,,-31.333,-600.166,S,HTL,BR,,4,1302603,,,0,,24,America/Manaus,03/08/2012
6525738,Comfort Suites Macae,COMFORT SUITES MACAE,,-223.833,-417.833,S,HTL,BR,,21,3302403,,,0,,7,America/Sao_Paulo,03/08/2012
6525741,Tropical Das Cataratas,TROPICAL DAS CATARATAS,,-25.55,-545.833,S,HTL,BR,,18,4108304,,,0,,167,America/Sao_Paulo,03/08/2012
6525754,Mercure Apt Itacorubi 3,MERCURE APT ITACORUBI 3,,-79.166,-73.2,S,HTL,BR,,1,1200203,,,0,,221,America/Eirunepe,03/08/2012
6526118,Quality Hotel Moema,Quality Hotel Moema,,-235.333,-466.166,S,HTL,BR,,27,3550308,25,,0,,736,America/Sao_Paulo,27/10/2018
6526199,Comfort Inn Porto Alegre,COMFORT INN PORTO ALEGRE,,-300.333,-51.2,S,HTL,BR,,23,4314902,,,0,,59,America/Sao_Paulo,03/08/2012
6526280,Oasis Plaza Othon Classic,OASIS PLAZA OTHON CLASSIC,,-94.499,-360.333,S,HTL,BR,,2,2700409,,,0,,163,America/Maceio,03/08/2012
6526702,Quality Hotel Curitiba,QUALITY HOTEL CURITIBA,,-254.166,-49.25,S,HTL,BR,,18,4106902,,,0,,912,America/Sao_Paulo,03/08/2012
6526723,Comfort Inn Taguatinga,COMFORT INN TAGUATINGA,,-124.166,-464.333,S,HTL,BR,,31,1720903,,,0,,593,America/Araguaina,03/08/2012
6527145,Ibis Sao Paulo Interlagos,Ibis Sao Paulo Interlagos,,-235.333,-466.166,S,HTL,BR,,27,3550308,25,,0,,736,America/Sao_Paulo,27/10/2018
6527429,Ibis Aracaju,IBIS ARACAJU,,-109.166,-370.666,S,HTL,BR,,28,2800308,,,0,,8,America/Maceio,03/08/2012
6527551,Bristol Saint Emilion,BRISTOL SAINT EMILION,,-254.166,-49.25,S,HTL,BR,,18,4106902,,,0,,912,America/Sao_Paulo,03/08/2012
6527703,Quality Hotel Aracaju,QUALITY HOTEL ARACAJU,,-109.166,-370.666,S,HTL,BR,,28,2800308,,,0,,8,America/Maceio,03/08/2012
6527903,Mercure Apt Manaus 3,MERCURE APT MANAUS 3,,-31.333,-600.166,S,HTL,BR,,4,1302603,,,0,,24,America/Manaus,03/08/2012
6527959,Blue Tree Premium Salvador,BLUE TREE PREMIUM SALVADOR,,-130.166,-38.5,S,HTL,BR,,5,,,,0,,1,America/Bahia,14/04/2007
6528045,Hotel Wetega,HOTEL WETEGA,,-204.393,-557.654,S,HTL,BR,,11,5001102,,,0,,155,America/Campo_Grande,03/08/2012
6528047,Hotel Caicara,HOTEL CAICARA,,-71.174,-348.275,S,HTL,BR,,17,2507507,,,0,,9,America/Noronha,03/08/2012
6528110,Bristol Dom Ricardo Hotel,BRISTOL DOM RICARDO HOTEL,,-254.166,-49.25,S,HTL,BR,,18,4106902,,,0,,912,America/Sao_Paulo,03/08/2012
6528115,Hotel Zagaia Resort,HOTEL ZAGAIA RESORT,,-204.393,-557.654,S,HTL,BR,,11,5001102,,,0,,155,America/Campo_Grande,03/08/2012
6528303,Mercure Gramado 3,MERCURE GRAMADO 3,,-293.666,-529.833,S,HTL,BR,,23,4320701,,,0,,380,America/Sao_Paulo,03/08/2012
6528313,Lord Hotel,LORD HOTEL,,-50.833,-428.166,S,HTL,BR,,20,2211001,,,0,,79,America/Fortaleza,03/08/2012
6528474,Comfort Hotel Moema,Comfort Hotel Moema,,-235.333,-466.166,S,HTL,BR,,27,3550308,25,,0,,736,America/Sao_Paulo,27/10/2018
6528488,Ariau Amazon Towers Hotel,ARIAU AMAZON TOWERS HOTEL,,-31.333,-600.166,S,HTL,BR,,4,1302603,,,0,,24,America/Manaus,03/08/2012
6528577,Clarion Hotel Jardim Europa,Clarion Hotel Jardim Europa,,-235.333,-466.166,S,HTL,BR,,27,3550308,25,,0,,736,America/Sao_Paulo,27/10/2018
6528589,Vila Gale Salvador,VILA GALE SALVADOR,,-129.833,-385.166,S,HTL,BR,,5,2927408,,,0,,73,America/Bahia,03/08/2012
6528590,Ibis Caxias Do Sul,IBIS CAXIAS DO SUL,,-291.666,-511.833,S,HTL,BR,,23,4305108,,,0,,769,America/Sao_Paulo,03/08/2012
6528609,Hotel Black Stream,HOTEL BLACK STREAM,,-211.666,-47.8,S,HTL,BR,,27,3543402,,,0,,548,America/Sao_Paulo,03/08/2012
6528650,Joi,JOI,,-26.3,-488.333,S,HTL,BR,,26,4209102,,,0,,37,America/Sao_Paulo,03/08/2012
6528719,Vila Gale Fortaleza,VILA GALE FORTALEZA,,-33.166,-414.166,S,HTL,BR,,20,2205706,,,0,,164,America/Fortaleza,03/08/2012
6528769,Mercure Apt Vitoria 3,MERCURE APT VITORIA 3,,-203.166,-403.499,S,HTL,BR,,8,3205309,,,0,,49,America/Sao_Paulo,03/08/2012
6528771,Howard Johnson Hotel Sao Paulo,Howard Johnson Hotel Sao Paulo,,-235.333,-466.166,S,HTL,BR,,27,3550308,25,,0,,736,America/Sao_Paulo,27/10/2018
6528772,Comfort Hotel Nova Paulista,Comfort Hotel Nova Paulista,,-235.333,-466.166,S,HTL,BR,,27,3550308,25,,0,,736,America/Sao_Paulo,27/10/2018
6528856,Mercure Apt Botafogo 3,MERCURE APT BOTAFOGO 3,,-228.999,-432.333,S,HTL,BR,,21,3304557,,,0,,53,America/Sao_Paulo,03/08/2012
6528890,Ibis Salvador Rio Vermelho,IBIS SALVADOR RIO VERMELHO,,-129.833,-385.166,S,HTL,BR,,5,2927408,,,0,,73,America/Bahia,03/08/2012
6528954,Clarion Hotel Alphaville,CLARION HOTEL ALPHAVILLE,,-235.166,-468.833,S,HTL,BR,,27,3505708,,,0,,755,America/Sao_Paulo,03/08/2012
6529026,Mercure Apt Twin Towers 3,MERCURE APT TWIN TOWERS 3,,-236.999,-46.55,S,HTL,BR,,27,3548708,,,0,,762,America/Sao_Paulo,03/08/2012
6529142,Mercure Sao Paulo Paulista 3,Mercure Sao Paulo Paulista 3,,-234.666,-466.499,S,HTL,BR,,27,3550308,4,,0,,773,America/Sao_Paulo,27/10/2018
6529197,Vilamar Othon Palace,VILAMAR OTHON PALACE,,-33.166,-414.166,S,HTL,BR,,20,2205706,,,0,,164,America/Fortaleza,03/08/2012
6529198,Mosquito Blue Jericoacoara,MOSQUITO BLUE JERICOACOARA,,-33.166,-414.166,S,HTL,BR,,20,2205706,,,0,,164,America/Fortaleza,03/08/2012
6529308,Quality Inn N Sts Congonhas A,Quality Inn N Sts Congonhas A,,-235.333,-466.166,S,HTL,BR,,27,3550308,25,,0,,736,America/Sao_Paulo,27/10/2018
6529345,Quality Hotel Faria Lima,Quality Hotel Faria Lima,,-235.333,-466.166,S,HTL,BR,,27,3550308,25,,0,,736,America/Sao_Paulo,27/10/2018
6529394,Comfort Suites Londrina,COMFORT SUITES LONDRINA,,-204.499,-546.166,S,HTL,BR,,11,5002704,,,0,,552,America/Campo_Grande,03/08/2012
6529407,Mirador Rio Hotel,MIRADOR RIO HOTEL,,-228.999,-432.333,S,HTL,BR,,21,3304557,,,0,,53,America/Sao_Paulo,03/08/2012
6529478,Majestic Rio Palace Hotel,MAJESTIC RIO PALACE HOTEL,,-228.999,-432.333,S,HTL,BR,,21,3304557,,,0,,53,America/Sao_Paulo,03/08/2012
6529503,Intercity Premium Porto Alegre,INTERCITY PREMIUM PORTO ALEGRE,,-300.333,-51.2,S,HTL,BR,,23,4314902,,,0,,59,America/Sao_Paulo,03/08/2012
6529580,Quality Suites Santo Andre,QUALITY SUITES SANTO ANDRE,,-236.666,-465.166,S,HTL,BR,,27,3547809,,,0,,762,America/Sao_Paulo,03/08/2012
6529614,Baia Norte Othon Classic,BAIA NORTE OTHON CLASSIC,,-79.166,-73.2,S,HTL,BR,,1,1200203,,,0,,221,America/Eirunepe,03/08/2012
6529637,Comfort Suites Alphaville,COMFORT SUITES ALPHAVILLE,,-235.166,-468.833,S,HTL,BR,,27,3505708,,,0,,755,America/Sao_Paulo,03/08/2012
6529795,Comfort Hotel Downtown,Comfort Hotel Downtown,,-235.333,-466.166,S,HTL,BR,,27,3550308,25,,0,,736,America/Sao_Paulo,27/10/2018
6529951,Iguazu Grand Hotel And Casino,IGUAZU GRAND HOTEL AND CASINO,,-255.666,-545.666,S,HTL,BR,,18,4108304,,,0,,208,America/Sao_Paulo,03/08/2012
6530319,Arvoredo Residence,ARVOREDO RESIDENCE,,-84.166,-70.75,S,HTL,BR,,1,1200609,,,0,,233,America/Eirunepe,03/08/2012
6530874,Breezes Costa Do Sauipe,BREEZES COSTA DO SAUIPE,,-129.833,-385.166,S,HTL,BR,,5,2927408,,,0,,73,America/Bahia,03/08/2012
6530952,Hotel Unique,Hotel Unique,,-235.333,-466.166,S,HTL,BR,,27,3550308,25,,0,,736,America/Sao_Paulo,27/10/2018
6530982,Hb Flat Ninety,Hb Flat Ninety,,-235.333,-466.166,S,HTL,BR,,27,3550308,25,,0,,736,America/Sao_Paulo,27/10/2018
6531110,Best Western Royal Atlantic Ht,BEST WESTERN ROYAL ATLANTIC HT,,-26.995,-48.645,S,HTL,BR,,26,4202008,,,0,,6,America/Sao_Paulo,03/08/2012
6531237,Comfort Hotel Vitoria Praia,COMFORT HOTEL VITORIA PRAIA,,-203.166,-403.499,S,HTL,BR,,8,3205309,,,0,,49,America/Sao_Paulo,03/08/2012
6531371,Comfort Inn Itu,COMFORT INN ITU,,-232.666,-473.166,S,HTL,BR,,27,3523909,,,0,,602,America/Sao_Paulo,03/08/2012
6531497,Hotel Master Express,HOTEL MASTER EXPRESS,,-84.166,-70.75,S,HTL,BR,,1,1200609,,,0,,233,America/Eirunepe,03/08/2012
6531520,Quality Suites Bela Cintra,Quality Suites Bela Cintra,,-235.333,-466.166,S,HTL,BR,,27,3550308,25,,0,,736,America/Sao_Paulo,27/10/2018
6531521,Ibis Ribeirao Preto,IBIS RIBEIRAO PRETO,,-211.666,-47.8,S,HTL,BR,,27,3543402,,,0,,548,America/Sao_Paulo,03/08/2012
6531629,Barcelo Porto Seguro Conv Spa,BARCELO PORTO SEGURO CONV SPA,,-108.616,-53.104,S,HTL,BR,,14,5107354,,,0,,282,America/Cuiaba,03/08/2012
6531716,Qi Ibirapuera Hotel,QI IBIRAPUERA HOTEL,,-235.166,-468.833,S,HTL,BR,,27,3505708,,,0,,755,America/Sao_Paulo,03/08/2012
6531725,Quality Hotel Alfonso Pena,QUALITY HOTEL ALFONSO PENA,,-199.166,-439.333,S,HTL,BR,,15,3106200,,,0,,838,America/Sao_Paulo,03/08/2012
6531839,Mercure Brasilia 3,MERCURE BRASILIA 3,,-157.833,-479.166,S,HTL,BR,,7,5300108,,,0,,1178,America/Sao_Paulo,03/08/2012
6531840,Intercity Premium Caxias Do Su,INTERCITY PREMIUM CAXIAS DO SU,,-291.666,-511.833,S,HTL,BR,,23,4305108,,,0,,769,America/Sao_Paulo,03/08/2012
6531939,Barcelo Oasis Praia Das Fonte,BARCELO OASIS PRAIA DAS FONTE,,-41.833,-381.333,S,HTL,BR,,6,2302206,,,0,,10,America/Fortaleza,03/08/2012
6532087,Intercity Diplomata,INTERCITY DIPLOMATA,,-275.833,-485.666,S,HTL,BR,,26,4205407,,,0,,-9999,America/Sao_Paulo,03/08/2012
6532128,Quality Suites Alvorada,Quality Suites Alvorada,,-235.333,-466.166,S,HTL,BR,,27,3550308,25,,0,,736,America/Sao_Paulo,27/10/2018
6532526,Castro Park Hotel,CASTRO PARK HOTEL,,-166.666,-492.666,S,HTL,BR,,29,5208707,,,0,,731,America/Sao_Paulo,03/08/2012
6532605,Quality Suites Water Plaza,QUALITY SUITES WATER PLAZA,,-203.333,-402.833,S,HTL,BR,,8,3205200,,,0,,3,America/Sao_Paulo,03/08/2012
6532924,Mercure Apt Central Towers 3,Mercure Apt Central Towers 3,,-235.333,-466.166,S,HTL,BR,,27,3550308,25,,0,,736,America/Sao_Paulo,27/10/2018
6532963,Ibis Indaiatuba,IBIS INDAIATUBA,,-230.833,-472.333,S,HTL,BR,,27,3520509,,,0,,639,America/Sao_Paulo,03/08/2012
6533093,Ibis Fortaleza Porto Das Dunas,IBIS FORTALEZA PORTO DAS DUNAS,,-38.999,-383.666,S,HTL,BR,,6,2301000,,,0,,34,America/Fortaleza,03/08/2012
6533846,Chico Alfredo,Chico Alfredo,,-2.6,-54.944,S,ANS,BR,,16,1501451,,,0,,122,America/Manaus,03/08/2012
6547122,Rio Belém,Rio Belem,Belem River$Belém River,-2.538.063,-4.926.639,H,WTRC,BR,,18,,,,0,,927,America/Sao_Paulo,13/08/2021
6615148,condomínio portal do brooklin,condominio portal do brooklin,,-2.366.382,-4.668.212,S,BLDG,BR,,27,3550308,14,,4500,,759,America/Sao_Paulo,27/10/2018
6618028,Edifício Cidade de Frankfurt,Edificio Cidade de Frankfurt,,-803.418,-3.494.408,S,BLDG,BR,,30,2611606,,,0,,11,America/Recife,03/08/2012
6618029,Supermercado Hiperbompreço,Supermercado Hiperbompreco,,-803.875,-3.494.045,S,MKT,BR,,30,2611606,,,0,,15,America/Recife,03/08/2012
6619667,Açude Gavião,Acude Gaviao,,-390.649,-3.855.637,H,RSV,BR,,6,,,,0,,35,America/Fortaleza,20/11/2007
6619668,Açude Pacoti,Acude Pacoti,,-404.236,-3.853.806,H,RSV,BR,,6,,,,0,,32,America/Fortaleza,20/11/2007
6619669,Lagoa do Vei,Lagoa do Vei,,-449.762,-3.849.755,H,LGN,BR,,6,,,,0,,85,America/Fortaleza,20/11/2007
6619670,Açude Canafístula,Acude Canafistula,,-44.764,-3.850.287,H,RSV,BR,,6,,,,0,,77,America/Fortaleza,20/11/2007
6619671,Lagoa da Canafístula,Lagoa da Canafistula,,-480.158,-3.863.986,H,LGN,BR,,6,,,,0,,136,America/Fortaleza,20/11/2007
6619672,Pedra da Arara,Pedra da Arara,,-498.364,-3.907.064,T,RK,BR,,6,,,,0,358,284,America/Fortaleza,27/01/2008
6619673,Pedra da Faladeira,Pedra da Faladeira,,-497.834,-3.906.335,T,RKS,BR,,6,,,,0,,196,America/Fortaleza,20/11/2007
6619674,Pedra do Cruzeiro,Pedra do Cruzeiro,,-496.697,-3.901.468,T,RK,BR,,6,,,,0,,222,America/Fortaleza,27/01/2008
6619675,Uirapuru,Uirapuru,,-429.814,-3.890.997,P,PPL,BR,,6,2302107,,,0,,590,America/Fortaleza,03/08/2012
6619676,Pico Alto,Pico Alto,,-420.382,-3.897.383,T,PLAT,BR,,6,,,,0,,866,America/Fortaleza,20/11/2007
6619679,Serrote do Passarinho,Serrote do Passarinho,,-418.687,-387.935,T,RDGE,BR,,6,,,,0,,385,America/Fortaleza,20/11/2007
6619680,Serrote do Negro,Serrote do Negro,,-417.685,-3.876.208,T,RDGE,BR,,6,,,,0,660,632,America/Fortaleza,18/03/2008
6619681,Serrote João Bernardo,Serrote Joao Bernardo,,-478.173,-3.862.003,T,RDGE,BR,,6,,,,0,,203,America/Fortaleza,20/11/2007
6619682,ESTEIO Engenharia e Aerolevantamentos S.A.,ESTEIO Engenharia e Aerolevantamentos S.A.,,-2.545.208,-4.925.602,S,BLDG,BR,,18,4106902,,,150,894,889,America/Sao_Paulo,03/08/2012
6619688,Açude Tibuçio,Acude Tibucio,,-414.235,-3.871.582,H,RSV,BR,,6,,,,0,,90,America/Fortaleza,21/11/2007
6619689,Açude Zizi,Acude Zizi,,-414.201,-3.873.676,H,RSV,BR,,6,,,,0,,100,America/Fortaleza,21/11/2007
6619690,Açude Boa Esperança,Acude Boa Esperanca,Acude Franca Leite$Açude França Leite,-414.124,-3.875.256,H,RSV,BR,,6,,,,0,,102,America/Fortaleza,09/01/2008
6619691,Barra Nova(Redenção),Barra Nova(Redencao),,-419.243,-3.878.345,P,PPL,BR,,6,2311603,,,0,,173,America/Fortaleza,03/08/2012
6619692,Canafístula da Serra Azul,Canafistula da Serra Azul,,-480.431,-3.863.866,P,PPL,BR,,6,2305266,,,0,,139,America/Fortaleza,03/08/2012
6619693,Capela de São Gerardo,Capela de Sao Gerardo,,-419.182,-3.880.021,S,CH,BR,,6,2311603,,,0,,254,America/Fortaleza,03/08/2012
6619851,Remanso,Remanso,,-1.266.362,-4.133.194,P,PPL,BR,,5,2919306,,,0,,332,America/Bahia,03/08/2012
6619902,Velho Acarape do Meio,Velho Acarape do Meio,,-419.241,-3.880.008,P,PPLQ,BR,,6,2311603,,,0,,229,America/Fortaleza,03/08/2012
6620494,Gruta da Pratinha,Gruta da Pratinha,,-1.236.624,-4.156.034,T,,BR,,5,,,,0,,633,America/Bahia,23/12/2007
6620495,Gruta da Lapa Dôce,Gruta da Lapa Doce,,-1.235.761,-4.161.295,T,,BR,,5,,,,0,,718,America/Bahia,23/12/2007
6620496,Morro do Itacolomi,Morro do Itacolomi,,-1.242.132,-4.146.515,T,PK,BR,,5,2923506,,,0,,914,America/Bahia,03/08/2012
6620497,Morro do Pai Inácio,Morro do Pai Inacio,,-1.245.912,-4.147.193,T,PK,BR,,5,2919306,,,0,,1109,America/Bahia,03/08/2012
6620498,Morrão,Morrao,,-1.252.809,-4.148.789,T,PK,BR,,5,2919306,,,0,,1189,America/Bahia,03/08/2012
6620499,Rio Macugezinho,Rio Macugezinho,,-1.245.611,-4.138.576,H,STM,BR,,5,,,,0,,454,America/Bahia,23/12/2007
6620681,Salina Lindoya,Salina Lindoya,,-1.955.995,-561.434,H,LKSN,BR,,11,,,,0,120,111,America/Campo_Grande,31/12/2007
6620682,America,America,,-1.955.486,-5.613.284,H,PNDSN,BR,,11,,,,0,120,109,America/Campo_Grande,31/12/2007
6620683,Rio Negro,Rio Negro,,-1.958.397,-5.614.572,H,STM,BR,,11,,,,0,120,109,America/Campo_Grande,31/12/2007
6620684,Baia da Figueira,Baia da Figueira,,-1.960.006,-5.618.134,H,LKO,BR,,11,,,,0,119,110,America/Campo_Grande,31/12/2007
6620685,Baia do Logradouro,Baia do Logradouro,,-1.959.311,-5.614.254,H,BAYS,BR,,11,,,,0,119,109,America/Campo_Grande,31/12/2007
6620698,SSOQ - Fazenda Barranco Alto,SSOQ - Fazenda Barranco Alto,,-1.957.443,-5.615.627,S,AIRP,BR,,11,5001102,,,0,125,110,America/Campo_Grande,03/08/2012
6621055,Serrote Quinamui,Serrote Quinamui,,-601.834,-4.030.824,T,RDGE,BR,,6,,,,0,580,544,America/Fortaleza,10/01/2008
6621056,Açude Brocó,Acude Broco,,-600.639,-4.032.489,H,RSV,BR,,6,,,,0,,404,America/Fortaleza,04/01/2008
6621155,Casa de Repouso São José,Casa de Repouso Sao Jose,,-491.737,-3.913.519,P,PPLR,BR,,6,2311306,,,0,500,603,America/Fortaleza,03/08/2012
6621156,Igreja Catolica de Almofala,Igreja Catolica de Almofala,,-294.009,-3.982.647,S,CH,BR,,6,2306553,,,0,,16,America/Fortaleza,03/08/2012
6621329,Serrote da Prata,Serrote da Prata,,-415.902,-3.880.335,T,RDGE,BR,,6,,,,0,600,575,America/Fortaleza,09/01/2008
6621330,Açude Botijão,Acude Botijao,,-410.094,-3.879.414,H,RSV,BR,,6,,,,0,,105,America/Fortaleza,09/01/2008
6621331,Açude do Bu,Acude do Bu,,-410.869,-3.877.759,H,RSV,BR,,6,,,,0,,110,America/Fortaleza,09/01/2008
6621332,Serrote Bacamarte,Serrote Bacamarte,,-414.381,-3.881.779,T,RDGE,BR,,6,,,,0,600,635,America/Fortaleza,27/03/2008
6639800,Serrote da Curupira,Serrote da Curupira,,-4.56,-3.857.566,T,HLL,BR,,6,2309458,,,0,177,366,America/Fortaleza,03/08/2012
6639801,Serrote Pedra Branca,Serrote Pedra Branca,,-491.532,-3.865.385,T,RDGE,BR,,6,,,,0,425,224,America/Fortaleza,27/01/2008
6639802,Serrote Branco,Serrote Branco,,-486.179,-3.876.981,T,RDGE,BR,,6,,,,0,732,652,America/Fortaleza,27/01/2008
6639803,Serrote Muxió,Serrote Muxio,,-490.352,-3.895.597,T,RK,BR,,6,,,,0,,180,America/Fortaleza,27/01/2008
6639804,Serrote São Francisco,Serrote Sao Francisco,,-495.329,-3.894.653,T,RK,BR,,6,,,,0,359,196,America/Fortaleza,27/01/2008
6639805,Serrote do Cedro,Serrote do Cedro,,-497.347,-3.904.953,T,RK,BR,,6,,,,0,318,264,America/Fortaleza,27/01/2008
6639806,Serrote Verde,Serrote Verde,,-494.799,-3.904.095,T,RK,BR,,6,,,,0,347,324,America/Fortaleza,05/03/2008
6639807,Morro do Urucum,Morro do Urucum,,-504.683,-3.900.988,T,RDGE,BR,,6,,,,0,750,578,America/Fortaleza,01/04/2008
6639808,Serra da Independência,Serra da Independencia,,-511.103,-3.905.743,T,RDGE,BR,,6,,,,0,575,449,America/Fortaleza,27/01/2008
6639809,Guanabarina,Guanabarina,,-509.966,-3.905.725,P,PPL,BR,,6,2311306,,,0,,198,America/Fortaleza,03/08/2012
6639810,Serra da Estrela,Serra da Estrela,,-507.675,-390.776,T,RDGE,BR,,6,,,,0,,418,America/Fortaleza,27/01/2008
6639811,Serra do Mel,Serra do Mel,,-50.623,-3.907.691,T,RDGE,BR,,6,,,,0,630,619,America/Fortaleza,27/01/2008
6639812,Serra do Macaco,Serra do Macaco,,-50.682,-3.909.974,T,RDGE,BR,,6,,,,0,447,451,America/Fortaleza,27/01/2008
6639813,Serra dos Guaribas,Serra dos Guaribas,,-506.145,-3.912.317,T,RDGE,BR,,6,,,,0,489,464,America/Fortaleza,27/01/2008
6639814,Serra do Padre,Serra do Padre,,-501.707,-3.911.013,T,RDGE,BR,,6,,,,0,,397,America/Fortaleza,27/01/2008
6639815,Manaia,Manaia,,-50.022,-3.906.987,T,RK,BR,,6,,,,0,282,209,America/Fortaleza,27/01/2008
6639816,Serra do Ingó,Serra do Ingo,,-502.049,-391.927,T,RDGE,BR,,6,,,,0,545,451,America/Fortaleza,27/01/2008
6639817,Serra do Pote,Serra do Pote,,-500.476,-3.919.853,T,RDGE,BR,,6,,,,0,545,507,America/Fortaleza,27/01/2008
6640178,Rio Pirarapora,Rio Pirarapora,,-389.072,-3.868.024,H,STM,BR,,6,,,,0,,70,America/Fortaleza,30/01/2008
6640179,Serra da Taquara,Serra da Taquara,,-384.456,-3.868.217,T,RDGE,BR,,6,,,,0,534,468,America/Fortaleza,13/07/2021
6640180,Serra da Maonguba,Serra da Maonguba,,-393.952,-3.862.355,T,RDGE,BR,,6,,,,0,400,227,America/Fortaleza,30/01/2008
6640196,Serrote da Cachoeira,Serrote da Cachoeira,,-407.643,-3.874.749,T,HLLS,BR,,6,,,,0,350,217,America/Fortaleza,01/02/2008
6640197,Serrote do Baú,Serrote do Bau,,-412.908,-3.870.003,T,HLL,BR,,6,2304954,,,0,306,267,America/Fortaleza,03/08/2012
6690558,Serra da Palha,Serra da Palha,,-490.266,-3.917.562,T,RDGE,BR,,6,,,,0,780,629,America/Fortaleza,03/03/2008
6690597,Serrote da Ocara,Serrote da Ocara,,-447.974,-3.859.351,T,HLL,BR,,6,2309458,,,0,270,249,America/Fortaleza,03/08/2012
6690627,Torres,Torres,,-493.234,-3.917.304,T,PK,BR,,6,2311306,,,0,736,735,America/Fortaleza,03/08/2012
6690633,Serra das Caçadas,Serra das Cacadas,,-473.554,-3.906.884,T,RDGE,BR,,6,,,,0,550,480,America/Fortaleza,06/03/2008
6690634,Serrote do Choró Limão,Serrote do Choro Limao,,-481.791,-3.912.721,T,RDGE,BR,,6,,,,0,349,334,America/Fortaleza,06/03/2008
6690635,Serrote da Ingazeira,Serrote da Ingazeira,,-480.209,-391.363,T,RDGE,BR,,6,,,,346,,338,America/Fortaleza,06/03/2008
6690636,Serra da Barbada,Serra da Barbada,,-477.737,-3.911.716,T,RDGE,BR,,6,,,,0,529,395,America/Fortaleza,06/03/2008
6690637,Serra de Santa Rita,Serra de Santa Rita,,-485.246,-3.910.944,T,RDGE,BR,,6,,,,0,407,265,America/Fortaleza,06/03/2008
6690638,Monte Alverne,Monte Alverne,,-493.943,-3.915.107,T,PK,BR,,6,2311306,,,0,500,543,America/Fortaleza,03/08/2012
6690937,Açude Hipólito,Acude Hipolito,,-423.429,-3.869.093,H,RSV,BR,,6,,,,0,,95,America/Fortaleza,17/03/2008
